P_atm,Tw[K],B'c,hw[MJ/kg],N,O,NO,N2,O2,C,C2,C3,CN,CO,CO2,C(gr)
1.77828,1.500000e+03,1.747830e-01,5.830220e-03,3.680620e-14,4.570680e-15,3.653720e-12,6.529850e-01,2.259640e-18,9.675260e-18,8.161540e-20,1.028010e-18,6.276700e-11,3.468720e-01,1.422180e-04,1.000000e+00
1.77828,1.525000e+03,1.747970e-01,3.725940e-02,6.903510e-14,7.429970e-15,4.795790e-12,6.529670e-01,3.060780e-18,2.487480e-17,2.427940e-19,3.056460e-18,1.112310e-10,3.469180e-01,1.145150e-04,1.000000e+00
1.77828,1.550000e+03,1.748080e-01,6.871130e-02,1.268980e-13,1.189340e-14,6.241110e-12,6.529530e-01,4.107200e-18,6.202750e-17,6.970880e-19,8.768420e-18,1.934750e-10,3.469540e-01,9.288650e-05,1.000000e+00
1.77828,1.575000e+03,1.748170e-01,1.001940e-01,2.288180e-13,1.876120e-14,8.056010e-12,6.529420e-01,5.462320e-18,1.502340e-16,1.934900e-18,2.431330e-17,3.306100e-10,3.469820e-01,7.587020e-05,1.000000e+00
1.77828,1.600000e+03,1.748230e-01,1.317120e-01,4.051060e-13,2.918410e-14,1.031810e-11,6.529330e-01,7.202940e-18,3.539180e-16,5.200400e-18,6.526530e-17,5.554710e-10,3.470040e-01,6.238490e-05,1.000000e+00
1.77828,1.625000e+03,1.748290e-01,1.632700e-01,7.047820e-13,4.479630e-14,1.311780e-11,6.529260e-01,9.421390e-18,8.119800e-16,1.355420e-17,1.698590e-16,9.183360e-10,3.470220e-01,5.162330e-05,1.000000e+00
1.77828,1.650000e+03,1.748330e-01,1.948700e-01,1.205850e-12,6.789090e-14,1.655940e-11,6.529210e-01,1.222790e-17,1.816430e-15,3.430620e-17,4.292140e-16,1.495050e-09,3.470360e-01,4.297790e-05,1.000000e+00
1.77828,1.675000e+03,1.748370e-01,2.265120e-01,2.030510e-12,1.016480e-13,2.076300e-11,6.529160e-01,1.575340e-17,3.966530e-15,8.443230e-17,1.054420e-15,2.398410e-09,3.470480e-01,3.598810e-05,1.000000e+00
1.77828,1.700000e+03,1.748400e-01,2.581990e-01,3.367430e-12,1.504330e-13,2.586600e-11,6.529120e-01,2.015220e-17,8.464230e-15,2.023100e-16,2.521480e-15,3.793920e-09,3.470570e-01,3.030230e-05,1.000000e+00
1.77828,1.725000e+03,1.748420e-01,2.899290e-01,5.503750e-12,2.201680e-13,3.202430e-11,6.529090e-01,2.560520e-17,1.766780e-14,4.725060e-16,5.876290e-15,5.921290e-09,3.470650e-01,2.565030e-05,1.000000e+00
1.77828,1.750000e+03,1.748440e-01,3.217030e-01,8.870660e-12,3.188170e-13,3.941460e-11,6.529070e-01,3.232350e-17,3.610830e-14,1.076850e-15,1.336110e-14,9.123440e-09,3.470710e-01,2.182260e-05,1.000000e+00
1.77828,1.775000e+03,1.748450e-01,3.535210e-01,1.410740e-11,4.569820e-13,4.823590e-11,6.529050e-01,4.055170e-17,7.231820e-14,2.397240e-15,2.967040e-14,1.388520e-08,3.470770e-01,1.865640e-05,1.000000e+00
1.77828,1.800000e+03,1.748470e-01,3.853810e-01,2.214980e-11,6.486510e-13,5.871130e-11,6.529030e-01,5.057240e-17,1.420600e-13,5.217970e-15,6.441380e-14,2.088430e-08,3.470810e-01,1.602380e-05,1.000000e+00
1.77828,1.825000e+03,1.748480e-01,4.172830e-01,3.435230e-11,9.121160e-13,7.108980e-11,6.529020e-01,6.271000e-17,2.739200e-13,1.111550e-14,1.368400e-13,3.105820e-08,3.470850e-01,1.382410e-05,1.000000e+00
1.77828,1.850000e+03,1.748490e-01,4.492270e-01,5.265260e-11,1.271100e-12,8.564810e-11,6.529000e-01,7.733520e-17,5.188380e-13,2.319400e-14,2.847140e-13,4.568960e-08,3.470880e-01,1.197740e-05,1.000000e+00
1.77828,1.875000e+03,1.748500e-01,4.812120e-01,7.979320e-11,1.756130e-12,1.026930e-10,6.528990e-01,9.487040e-17,9.660640e-13,4.744590e-14,5.806710e-13,6.651750e-08,3.470900e-01,1.042000e-05,1.000000e+00
1.77828,1.900000e+03,1.748500e-01,5.132360e-01,1.196160e-10,2.406180e-12,1.225620e-10,6.528980e-01,1.157940e-16,1.769460e-12,9.522310e-14,1.161770e-12,9.587610e-08,3.470920e-01,9.100760e-06,1.000000e+00
1.77828,1.925000e+03,1.748510e-01,5.452990e-01,1.774470e-10,3.270630e-12,1.456270e-10,6.528980e-01,1.406460e-16,3.190150e-12,1.876420e-13,2.281950e-12,1.368710e-07,3.470940e-01,7.978650e-06,1.000000e+00
1.77828,1.950000e+03,1.748510e-01,5.774000e-01,2.606040e-10,4.411650e-12,1.722950e-10,6.528970e-01,1.700340e-16,5.664790e-12,3.633000e-13,4.403480e-12,1.935970e-07,3.470960e-01,7.020330e-06,1.000000e+00
1.77828,1.975000e+03,1.748520e-01,6.095380e-01,3.790480e-10,5.906930e-12,2.030100e-10,6.528960e-01,2.046380e-16,9.913080e-12,6.915830e-13,8.353790e-12,2.714100e-07,3.470970e-01,6.198700e-06,1.000000e+00
1.77828,2.000000e+03,1.748520e-01,6.417130e-01,5.462130e-10,7.852950e-12,2.382560e-10,6.528960e-01,2.452190e-16,1.710500e-11,1.295210e-12,1.559010e-11,3.772610e-07,3.470980e-01,5.491630e-06,1.000000e+00
1.77828,2.025000e+03,1.748530e-01,6.739230e-01,7.800720e-10,1.036880e-11,2.785570e-10,6.528950e-01,2.926210e-16,2.911770e-11,2.387920e-12,2.863890e-11,5.200930e-07,3.470990e-01,4.880960e-06,1.000000e+00
1.77828,2.050000e+03,1.748530e-01,7.061680e-01,1.104470e-09,1.360050e-11,3.244800e-10,6.528950e-01,3.477820e-16,4.892400e-11,4.336420e-12,5.181520e-11,7.113400e-07,3.471000e-01,4.351700e-06,1.000000e+00
1.77828,2.075000e+03,1.748530e-01,7.384470e-01,1.550800e-09,1.772630e-11,3.766370e-10,6.528940e-01,4.117380e-16,8.117520e-11,7.760920e-12,9.238320e-11,9.655060e-07,3.471010e-01,3.891470e-06,1.000000e+00
1.77828,2.100000e+03,1.748540e-01,7.707610e-01,2.160080e-09,2.296220e-11,4.356860e-10,6.528940e-01,4.856320e-16,1.330630e-10,1.369600e-11,1.624020e-10,1.300870e-06,3.471010e-01,3.489970e-06,1.000000e+00
1.77828,2.125000e+03,1.748540e-01,8.031070e-01,2.985490e-09,2.956890e-11,5.023330e-10,6.528930e-01,5.707190e-16,2.155810e-10,2.384430e-11,2.816250e-10,1.740310e-06,3.471020e-01,3.138620e-06,1.000000e+00
1.77828,2.150000e+03,1.748550e-01,8.354870e-01,4.095560e-09,3.785940e-11,5.773330e-10,6.528920e-01,6.683740e-16,3.453500e-10,4.097300e-11,4.819930e-10,2.312300e-06,3.471020e-01,2.830230e-06,1.000000e+00
1.77828,2.175000e+03,1.748550e-01,8.679000e-01,5.577930e-09,4.820710e-11,6.614940e-10,6.528920e-01,7.801020e-16,5.472350e-10,6.952280e-11,8.145080e-10,3.052020e-06,3.471030e-01,2.558750e-06,1.000000e+00
1.77828,2.200000e+03,1.748560e-01,9.003450e-01,7.544000e-09,6.105630e-11,7.556730e-10,6.528910e-01,9.075410e-16,8.580540e-10,1.165360e-10,1.359650e-09,4.002730e-06,3.471030e-01,2.319100e-06,1.000000e+00
1.77828,2.225000e+03,1.748560e-01,9.328240e-01,1.013450e-08,7.693230e-11,8.607840e-10,6.528900e-01,1.052480e-15,1.331790e-09,1.930530e-10,2.242920e-09,5.217290e-06,3.471030e-01,2.106980e-06,1.000000e+00
1.77828,2.250000e+03,1.748570e-01,9.653360e-01,1.352600e-08,9.645390e-11,9.777950e-10,6.528880e-01,1.216840e-15,2.046850e-09,3.161910e-10,3.657900e-09,6.759950e-06,3.471030e-01,1.918720e-06,1.000000e+00
1.77828,2.275000e+03,1.748580e-01,9.978820e-01,1.793910e-08,1.203470e-10,1.107730e-09,6.528860e-01,1.402730e-15,3.116070e-09,5.122000e-10,5.899870e-09,8.708370e-06,3.471030e-01,1.751230e-06,1.000000e+00
1.77828,2.300000e+03,1.748600e-01,1.030460e+00,2.364720e-08,1.494590e-10,1.251670e-09,6.528840e-01,1.612400e-15,4.700350e-09,8.209270e-10,9.414670e-09,1.115600e-05,3.471030e-01,1.601840e-06,1.000000e+00
1.77828,2.325000e+03,1.748610e-01,1.063080e+00,3.098810e-08,1.847760e-10,1.410760e-09,6.528820e-01,1.848300e-15,7.027290e-09,1.302250e-09,1.486860e-08,1.421470e-05,3.471030e-01,1.468290e-06,1.000000e+00
1.77828,2.350000e+03,1.748630e-01,1.095730e+00,4.037640e-08,2.274400e-10,1.586200e-09,6.528780e-01,2.113040e-15,1.041600e-08,2.045290e-09,2.324800e-08,1.801770e-05,3.471020e-01,1.348610e-06,1.000000e+00
1.77828,2.375000e+03,1.748660e-01,1.128430e+00,5.231850e-08,2.787700e-10,1.779240e-09,6.528750e-01,2.409440e-15,1.531060e-08,3.181400e-09,3.599850e-08,2.272290e-05,3.471010e-01,1.241130e-06,1.000000e+00
1.77828,2.400000e+03,1.748690e-01,1.161170e+00,6.742990e-08,3.402830e-10,1.991210e-09,6.528700e-01,2.740520e-15,2.232390e-08,4.902540e-09,5.522090e-08,2.851690e-05,3.471010e-01,1.144400e-06,1.000000e+00
1.77828,2.425000e+03,1.748720e-01,1.193950e+00,8.645540e-08,4.137180e-10,2.223490e-09,6.528640e-01,3.109490e-15,3.229570e-08,7.486650e-09,8.393990e-08,3.561900e-05,3.470990e-01,1.057150e-06,1.000000e+00
1.77828,2.450000e+03,1.748770e-01,1.226780e+00,1.102920e-07,5.010620e-10,2.477530e-09,6.528560e-01,3.519800e-15,4.636840e-08,1.133280e-08,1.264740e-07,4.428570e-05,3.470980e-01,9.783100e-07,1.000000e+00
1.77828,2.475000e+03,1.748820e-01,1.259670e+00,1.400130e-07,6.045740e-10,2.754820e-09,6.528480e-01,3.975120e-15,6.608460e-08,1.700950e-08,1.889380e-07,5.481640e-05,3.470960e-01,9.069170e-07,1.000000e+00
1.77828,2.500000e+03,1.748890e-01,1.292620e+00,1.769030e-07,7.268240e-10,3.056950e-09,6.528370e-01,4.479340e-15,9.351410e-08,2.531950e-08,2.799210e-07,6.755850e-05,3.470940e-01,8.421470e-07,1.000000e+00
1.77828,2.525000e+03,1.748970e-01,1.325630e+00,2.224860e-07,8.707140e-10,3.385540e-09,6.528240e-01,5.036610e-15,1.314150e-07,3.738870e-08,4.113940e-07,8.291430e-05,3.470920e-01,7.832760e-07,1.000000e+00
1.77828,2.550000e+03,1.749070e-01,1.358720e+00,2.785680e-07,1.039520e-09,3.742290e-09,6.528090e-01,5.651330e-15,1.834380e-07,5.478320e-08,5.999150e-07,1.013470e-04,3.470880e-01,7.296710e-07,1.000000e+00
1.77828,2.575000e+03,1.749180e-01,1.391900e+00,3.472750e-07,1.236930e-09,4.128950e-09,6.527900e-01,6.328120e-15,2.543890e-07,7.966660e-08,8.682220e-07,1.233900e-04,3.470840e-01,6.807750e-07,1.000000e+00
1.77828,2.600000e+03,1.749320e-01,1.425170e+00,4.311080e-07,1.467080e-09,4.547340e-09,6.527680e-01,7.071920e-15,3.505540e-07,1.150060e-07,1.247320e-06,1.496510e-04,3.470800e-01,6.361000e-07,1.000000e+00
1.77828,2.625000e+03,1.749490e-01,1.458540e+00,5.329920e-07,1.734590e-09,4.999330e-09,6.527410e-01,7.887910e-15,4.801030e-07,1.648450e-07,1.779180e-06,1.808270e-04,3.470740e-01,5.952120e-07,1.000000e+00
1.77828,2.650000e+03,1.749690e-01,1.492040e+00,6.563360e-07,2.044620e-09,5.486880e-09,6.527100e-01,8.781540e-15,6.536050e-07,2.346520e-07,2.520280e-06,2.177090e-04,3.470670e-01,5.577310e-07,1.000000e+00
1.77828,2.675000e+03,1.749920e-01,1.525680e+00,8.051020e-07,2.402910e-09,6.011970e-09,6.526730e-01,9.758560e-15,8.846470e-07,3.317830e-07,3.546090e-06,2.611940e-04,3.470590e-01,5.233190e-07,1.000000e+00
1.77828,2.700000e+03,1.750200e-01,1.559490e+00,9.838790e-07,2.815840e-09,6.576660e-09,6.526300e-01,1.082500e-14,1.190610e-06,4.660640e-07,4.956840e-06,3.122940e-04,3.470500e-01,4.916760e-07,1.000000e+00
1.77828,2.725000e+03,1.750540e-01,1.593480e+00,1.197960e-06,3.290470e-09,7.183060e-09,6.525780e-01,1.198720e-14,1.593600e-06,6.505460e-07,6.884820e-06,3.721520e-04,3.470390e-01,4.625370e-07,1.000000e+00
1.77828,2.750000e+03,1.750940e-01,1.627680e+00,1.453440e-06,3.834580e-09,7.833340e-09,6.525180e-01,1.325180e-14,2.121610e-06,9.024580e-07,9.503640e-06,4.420520e-04,3.470250e-01,4.356630e-07,1.000000e+00
1.77828,2.775000e+03,1.751410e-01,1.662130e+00,1.757290e-06,4.456780e-09,8.529700e-09,6.524480e-01,1.462580e-14,2.809910e-06,1.244420e-06,1.303980e-05,5.234300e-04,3.470100e-01,4.108440e-07,1.000000e+00
1.77828,2.800000e+03,1.751960e-01,1.696860e+00,2.117510e-06,5.166500e-09,9.274420e-09,6.523650e-01,1.611630e-14,3.702710e-06,1.705940e-06,1.778710e-05,6.178950e-04,3.469910e-01,3.878910e-07,1.000000e+00
1.77828,2.825000e+03,1.752620e-01,1.731930e+00,2.543180e-06,5.974120e-09,1.006980e-08,6.522690e-01,1.773090e-14,4.855190e-06,2.325350e-06,2.412460e-05,7.272350e-04,3.469690e-01,3.666350e-07,1.000000e+00
1.77828,2.850000e+03,1.753400e-01,1.767370e+00,3.044660e-06,6.890970e-09,1.091820e-08,6.521580e-01,1.947740e-14,6.335900e-06,3.152150e-06,3.253910e-05,8.534400e-04,3.469440e-01,3.469240e-07,1.000000e+00
1.77828,2.875000e+03,1.754320e-01,1.803270e+00,3.633660e-06,7.929450e-09,1.182200e-08,6.520280e-01,2.136410e-14,8.229630e-06,4.249920e-06,4.365180e-05,9.987170e-04,3.469130e-01,3.286210e-07,1.000000e+00
1.77828,2.900000e+03,1.755410e-01,1.839670e+00,4.323420e-06,9.103060e-09,1.278350e-08,6.518770e-01,2.339920e-14,1.064080e-05,5.699960e-06,5.825230e-05,1.165500e-03,3.468780e-01,3.116050e-07,1.000000e+00
1.77828,2.925000e+03,1.756700e-01,1.876680e+00,5.128860e-06,1.042650e-08,1.380530e-08,6.517030e-01,2.559160e-14,1.369750e-05,7.605690e-06,7.733880e-05,1.356490e-03,3.468360e-01,2.957640e-07,1.000000e+00
1.77828,2.950000e+03,1.758220e-01,1.914390e+00,6.066740e-06,1.191570e-08,1.488970e-08,6.515020e-01,2.795010e-14,1.755630e-05,1.009810e-05,1.021670e-04,1.574640e-03,3.467880e-01,2.809980e-07,1.000000e+00
1.77828,2.975000e+03,1.760020e-01,1.952910e+00,7.155870e-06,1.358790e-08,1.603920e-08,6.512690e-01,3.048410e-14,2.240750e-05,1.334220e-05,1.343110e-04,1.823190e-03,3.467300e-01,2.672190e-07,1.000000e+00
1.77828,3.000000e+03,1.762150e-01,1.992380e+00,8.417240e-06,1.546170e-08,1.725620e-08,6.510010e-01,3.320290e-14,2.848190e-05,1.754500e-05,1.757330e-04,2.105700e-03,3.466630e-01,2.543420e-07,1.000000e+00
1.77828,3.025000e+03,1.764660e-01,2.032970e+00,9.874280e-06,1.755730e-08,1.854310e-08,6.506920e-01,3.611610e-14,3.605830e-05,2.296540e-05,2.288680e-04,2.426060e-03,3.465840e-01,2.422950e-07,1.000000e+00
1.77828,3.050000e+03,1.767640e-01,2.074870e+00,1.155300e-05,1.989620e-08,1.990220e-08,6.503360e-01,3.923350e-14,4.547210e-05,2.992520e-05,2.967280e-04,2.788500e-03,3.464920e-01,2.310100e-07,1.000000e+00
1.77828,3.075000e+03,1.771170e-01,2.118280e+00,1.348240e-05,2.250170e-08,2.133580e-08,6.499260e-01,4.256470e-14,5.712530e-05,3.882300e-05,3.830210e-04,3.197610e-03,3.463830e-01,2.204240e-07,1.000000e+00
1.77828,3.100000e+03,1.775350e-01,2.163490e+00,1.569420e-05,2.539850e-08,2.284590e-08,6.494550e-01,4.611960e-14,7.149850e-05,5.015080e-05,4.922940e-04,3.658380e-03,3.462560e-01,2.104810e-07,1.000000e+00
1.77828,3.125000e+03,1.780300e-01,2.210790e+00,1.822390e-05,2.861300e-08,2.443460e-08,6.489150e-01,4.990770e-14,8.916390e-05,6.451300e-05,6.300980e-04,4.176200e-03,3.461070e-01,2.011300e-07,1.000000e+00
1.77828,3.150000e+03,1.786170e-01,2.260540e+00,2.111000e-05,3.217330e-08,2.610370e-08,6.482930e-01,5.393840e-14,1.108010e-04,8.264990e-05,8.031920e-04,4.756860e-03,3.459320e-01,1.923230e-07,1.000000e+00
1.77828,3.175000e+03,1.793120e-01,2.313180e+00,2.439530e-05,3.610930e-08,2.785470e-08,6.475800e-01,5.822060e-14,1.372120e-04,1.054640e-04,1.019760e-03,5.406630e-03,3.457260e-01,1.840160e-07,1.000000e+00
1.77828,3.200000e+03,1.801380e-01,2.369200e+00,2.812610e-05,4.045240e-08,2.968890e-08,6.467610e-01,6.276260e-14,1.693470e-04,1.340520e-04,1.289700e-03,6.132190e-03,3.454850e-01,1.761680e-07,1.000000e+00
1.77828,3.225000e+03,1.811170e-01,2.429180e+00,3.235330e-05,4.523560e-08,3.160700e-08,6.458220e-01,6.757180e-14,2.083180e-04,1.697430e-04,1.624920e-03,6.940700e-03,3.452020e-01,1.687420e-07,1.000000e+00
1.77828,3.250000e+03,1.822790e-01,2.493800e+00,3.713190e-05,5.049340e-08,3.360950e-08,6.447450e-01,7.265440e-14,2.554340e-04,2.141380e-04,2.039680e-03,7.839770e-03,3.448690e-01,1.617030e-07,1.000000e+00
1.77828,3.275000e+03,1.836570e-01,2.563870e+00,4.252170e-05,5.626160e-08,3.569610e-08,6.435090e-01,7.801500e-14,3.122210e-04,2.691670e-04,2.551050e-03,8.837470e-03,3.444790e-01,1.550170e-07,1.000000e+00
1.77828,3.300000e+03,1.852920e-01,2.640320e+00,4.858720e-05,6.257730e-08,3.786590e-08,6.420910e-01,8.365620e-14,3.804600e-04,3.371370e-04,3.179360e-03,9.942330e-03,3.440200e-01,1.486540e-07,1.000000e+00
1.77828,3.325000e+03,1.872320e-01,2.724230e+00,5.539760e-05,6.947810e-08,4.011690e-08,6.404660e-01,8.957800e-14,4.622210e-04,4.208110e-04,3.948750e-03,1.116330e-02,3.434830e-01,1.425840e-07,1.000000e+00
1.77828,3.350000e+03,1.895320e-01,2.816870e+00,6.302700e-05,7.700230e-08,4.244610e-08,6.386030e-01,9.577710e-14,5.599040e-04,5.234740e-04,4.887790e-03,1.250980e-02,3.428520e-01,1.367800e-07,1.000000e+00
1.77828,3.375000e+03,1.922610e-01,2.919690e+00,7.155420e-05,8.518780e-08,4.484920e-08,6.364680e-01,1.022460e-13,6.762840e-04,6.490280e-04,6.030190e-03,1.399150e-02,3.421130e-01,1.312140e-07,1.000000e+00
1.77828,3.400000e+03,1.954960e-01,3.034390e+00,8.106260e-05,9.407180e-08,4.732040e-08,6.340210e-01,1.089720e-13,8.145610e-04,8.020950e-04,7.415640e-03,1.561830e-02,3.412470e-01,1.258610e-07,1.000000e+00
1.77828,3.425000e+03,1.993320e-01,3.162930e+00,9.163980e-05,1.036890e-07,4.985180e-08,6.312170e-01,1.159370e-13,9.784180e-04,9.881240e-04,9.090670e-03,1.740060e-02,3.402330e-01,1.206960e-07,1.000000e+00
1.77828,3.450000e+03,2.038780e-01,3.307570e+00,1.033770e-04,1.140730e-07,5.243330e-08,6.280060e-01,1.231140e-13,1.172080e-03,1.213530e-03,1.110970e-02,1.934850e-02,3.390470e-01,1.156950e-07,1.000000e+00
1.77828,3.475000e+03,2.092670e-01,3.470890e+00,1.163680e-04,1.252510e-07,5.505210e-08,6.243290e-01,1.304680e-13,1.400380e-03,1.485850e-03,1.353630e-02,2.147230e-02,3.376600e-01,1.108330e-07,1.000000e+00
1.77828,3.500000e+03,2.156550e-01,3.655850e+00,1.307090e-04,1.372440e-07,5.769210e-08,6.201200e-01,1.379520e-13,1.668860e-03,1.813880e-03,1.644440e-02,2.378190e-02,3.360400e-01,1.060870e-07,1.000000e+00
1.77828,3.525000e+03,2.232290e-01,3.865860e+00,1.464950e-04,1.500650e-07,6.033350e-08,6.153050e-01,1.455050e-13,1.983800e-03,2.207920e-03,1.991950e-02,2.628660e-02,3.341500e-01,1.014340e-07,1.000000e+00
1.77828,3.550000e+03,2.322130e-01,4.104750e+00,1.638200e-04,1.637160e-07,6.295210e-08,6.098000e-01,1.530540e-13,2.352360e-03,2.679930e-03,2.406110e-02,2.899490e-02,3.319480e-01,9.685120e-08,1.000000e+00
1.77828,3.575000e+03,2.428750e-01,4.376890e+00,1.827720e-04,1.781840e-07,6.551850e-08,6.035090e-01,1.605030e-13,2.782670e-03,3.243820e-03,2.898350e-02,3.191400e-02,3.293840e-01,9.231560e-08,1.000000e+00
1.77828,3.600000e+03,2.555420e-01,4.687230e+00,2.034330e-04,1.934340e-07,6.799750e-08,5.963250e-01,1.677400e-13,3.283930e-03,3.915670e-03,3.481860e-02,3.504900e-02,3.264040e-01,8.780480e-08,1.000000e+00
1.77828,3.625000e+03,2.706090e-01,5.041300e+00,2.258690e-04,2.094110e-07,7.034690e-08,5.881280e-01,1.746240e-13,3.866520e-03,4.714100e-03,4.171790e-02,3.840290e-02,3.229440e-01,8.329680e-08,1.000000e+00
1.77828,3.650000e+03,2.885630e-01,5.445310e+00,2.501280e-04,2.260250e-07,7.251720e-08,5.787850e-01,1.809910e-13,4.542160e-03,5.660520e-03,4.985490e-02,4.197500e-02,3.189320e-01,7.877020e-08,1.000000e+00
1.77828,3.675000e+03,3.100080e-01,5.906150e+00,2.762320e-04,2.431490e-07,7.444980e-08,5.681430e-01,1.866460e-13,5.324020e-03,6.779600e-03,5.942800e-02,4.576020e-02,3.142880e-01,7.420470e-08,1.000000e+00
1.77828,3.700000e+03,3.356970e-01,6.431470e+00,3.041630e-04,2.606090e-07,7.607720e-08,5.560380e-01,1.913600e-13,6.226900e-03,8.099600e-03,7.066360e-02,4.974760e-02,3.089200e-01,6.958120e-08,1.000000e+00
1.77828,3.725000e+03,3.665900e-01,7.029630e+00,3.338560e-04,2.781710e-07,7.732120e-08,5.422840e-01,1.948750e-13,7.267390e-03,9.652880e-03,8.381920e-02,5.391870e-02,3.027240e-01,6.488270e-08,1.000000e+00
1.77828,3.750000e+03,4.039190e-01,7.709760e+00,3.651780e-04,2.955280e-07,7.809300e-08,5.266760e-01,1.968970e-13,8.464050e-03,1.147640e-02,9.918730e-02,5.824550e-02,2.955850e-01,6.009540e-08,1.000000e+00
1.77828,3.775000e+03,4.492980e-01,8.481700e+00,3.979070e-04,3.122870e-07,7.829280e-08,5.089930e-01,1.971030e-13,9.837590e-03,1.361230e-02,1.170990e-01,6.268700e-02,2.873730e-01,5.520910e-08,1.000000e+00
1.77828,3.800000e+03,5.048850e-01,9.355960e+00,4.317050e-04,3.279480e-07,7.781000e-08,4.889890e-01,1.951460e-13,1.141110e-02,1.610840e-02,1.379300e-01,6.718640e-02,2.779430e-01,5.021930e-08,1.000000e+00
1.77828,3.825000e+03,5.736260e-01,1.034360e+01,4.660780e-04,3.418830e-07,7.652480e-08,4.664010e-01,1.906690e-13,1.321030e-02,1.901920e-02,1.621030e-01,7.166570e-02,2.671340e-01,4.512850e-08,1.000000e+00
1.77828,3.850000e+03,6.596600e-01,1.145600e+01,5.003280e-04,3.533130e-07,7.431080e-08,4.409480e-01,1.833230e-13,1.526370e-02,2.240610e-02,1.900940e-01,7.601910e-02,2.547680e-01,3.994910e-08,1.000000e+00
1.77828,3.875000e+03,7.689920e-01,1.270470e+01,5.334800e-04,3.612750e-07,7.103990e-08,4.123310e-01,1.727960e-13,1.760290e-02,2.633880e-02,2.224390e-01,8.010490e-02,2.406490e-01,3.470510e-08,1.000000e+00
1.77828,3.900000e+03,9.106760e-01,1.410100e+01,5.641860e-04,3.645970e-07,6.659030e-08,3.802440e-01,1.588620e-13,2.026310e-02,3.089570e-02,2.597380e-01,8.373200e-02,2.245620e-01,2.943670e-08,1.000000e+00
1.77828,3.925000e+03,1.099040e+00,1.565550e+01,5.905790e-04,3.618570e-07,6.085910e-08,3.443780e-01,1.414380e-13,2.328280e-02,3.616520e-02,3.026660e-01,8.664240e-02,2.062750e-01,2.420340e-08,1.000000e+00
1.77828,3.950000e+03,1.358150e+00,1.737730e+01,6.100500e-04,3.513470e-07,5.378290e-08,3.044440e-01,1.206750e-13,2.670490e-02,4.224670e-02,3.519730e-01,8.848210e-02,1.855390e-01,1.908960e-08,1.000000e+00
1.77828,3.975000e+03,1.731810e+00,1.927280e+01,6.188890e-04,3.310440e-07,4.536840e-08,2.602050e-01,9.707630e-14,3.057630e-02,4.925140e-02,4.084990e-01,8.875510e-02,1.620940e-01,1.420940e-08,1.000000e+00
1.77828,4.000000e+03,2.308750e+00,2.134440e+01,6.116340e-04,2.985860e-07,3.574340e-08,2.115350e-01,7.164890e-14,3.494890e-02,5.730420e-02,4.731790e-01,8.673910e-02,1.356810e-01,9.713260e-09,1.000000e+00
1.77828,4.025000e+03,3.299540e+00,2.358700e+01,5.797690e-04,2.512940e-07,2.524110e-08,1.585610e-01,4.609860e-14,3.987960e-02,6.654450e-02,5.470530e-01,8.131510e-02,1.060670e-01,5.793430e-09,1.000000e+00
1.77828,4.050000e+03,5.350240e+00,2.598100e+01,5.085420e-04,1.863290e-07,1.455320e-08,1.019960e-01,2.304900e-14,4.543060e-02,7.712780e-02,6.312740e-01,7.054830e-02,7.311430e-02,2.687740e-09,1.000000e+00
1.77828,4.075000e+03,1.180070e+01,2.846950e+01,3.662540e-04,1.014110e-07,5.064430e-09,4.432860e-02,6.216310e-15,5.167030e-02,8.922750e-02,7.271210e-01,5.026150e-02,3.702500e-02,6.731960e-10,1.000000e+00
1.77828,4.100000e+03,2.000000e+02,3.066750e+01,5.446160e-05,7.114830e-09,4.697310e-11,8.230240e-04,2.789040e-17,5.849570e-02,1.024130e-01,8.284310e-01,7.371680e-03,2.411590e-03,2.798970e-12,0.000000e+00
1.77828,4.125000e+03,2.000000e+02,3.082220e+01,5.803620e-05,7.982720e-09,5.000180e-11,7.864120e-04,3.203910e-17,6.311080e-02,1.069010e-01,8.193470e-01,7.396450e-03,2.399660e-03,2.846470e-12,0.000000e+00
1.77828,4.150000e+03,2.000000e+02,3.098310e+01,6.177190e-05,8.943510e-09,5.315860e-11,7.511820e-04,3.673870e-17,6.801190e-02,1.114760e-01,8.098960e-01,7.416160e-03,2.387160e-03,2.893130e-12,0.000000e+00
1.77828,4.175000e+03,2.000000e+02,3.115050e+01,6.567160e-05,1.000570e-08,5.644490e-11,7.173080e-04,4.205310e-17,7.321010e-02,1.161300e-01,8.000720e-01,7.430790e-03,2.374070e-03,2.938860e-12,0.000000e+00
1.77828,4.200000e+03,2.000000e+02,3.132490e+01,6.973820e-05,1.117830e-08,5.986170e-11,6.847590e-04,4.805220e-17,7.871630e-02,1.208570e-01,7.898710e-01,7.440360e-03,2.360390e-03,2.983580e-12,0.000000e+00
1.77828,4.225000e+03,2.000000e+02,3.150640e+01,7.397430e-05,1.247110e-08,6.341010e-11,6.535040e-04,5.481290e-17,8.454160e-02,1.256490e-01,7.792910e-01,7.444890e-03,2.346100e-03,3.027180e-12,0.000000e+00
1.77828,4.250000e+03,2.000000e+02,3.169540e+01,7.838250e-05,1.389450e-08,6.709060e-11,6.235100e-04,6.241900e-17,9.069640e-02,1.304980e-01,7.683280e-01,7.444390e-03,2.331200e-03,3.069580e-12,0.000000e+00
