Tw_K,P_bar,M[kg/mol],Cp[J/kg-K],h[J/kg],gamma[-],rho[kg/m3],mu[Pa-s]
2375,0.0180184,1.396440e-02,8.175000e+03,1.740910e+06,1.165180e+00,1.274210e-03,6.596580e-05
2400,0.0180184,1.390180e-02,8.745190e+03,1.952330e+06,1.164400e+00,1.255290e-03,6.643030e-05
2425,0.0180184,1.383370e-02,9.354370e+03,2.178490e+06,1.164120e+00,1.236260e-03,6.689190e-05
2450,0.0180184,1.375990e-02,1.000330e+04,2.420380e+06,1.164330e+00,1.217110e-03,6.735040e-05
2475,0.0180184,1.368000e-02,1.069240e+04,2.678990e+06,1.165020e+00,1.197830e-03,6.780540e-05
2500,0.0180184,1.359410e-02,1.142210e+04,2.955340e+06,1.166180e+00,1.178400e-03,6.825640e-05
2525,0.0180184,1.350180e-02,1.219260e+04,3.250440e+06,1.167770e+00,1.158810e-03,6.870290e-05
2550,0.0180184,1.340320e-02,1.300360e+04,3.565310e+06,1.169780e+00,1.139070e-03,6.914450e-05
2575,0.0180184,1.329800e-02,1.385490e+04,3.900950e+06,1.172200e+00,1.119160e-03,6.958050e-05
2600,0.0180184,1.318650e-02,1.474600e+04,4.258380e+06,1.174990e+00,1.099100e-03,7.001030e-05
2625,0.0180184,1.306840e-02,1.567590e+04,4.638580e+06,1.178130e+00,1.078880e-03,7.043350e-05
2650,0.0180184,1.294400e-02,1.664330e+04,5.042490e+06,1.181600e+00,1.058530e-03,7.084960e-05
2675,0.0180184,1.281330e-02,1.764630e+04,5.471040e+06,1.185370e+00,1.038050e-03,7.125810e-05
2700,0.0180184,1.267650e-02,1.868190e+04,5.925080e+06,1.189400e+00,1.017460e-03,7.165870e-05
2725,0.0180184,1.253390e-02,1.974510e+04,6.405370e+06,1.193660e+00,9.967820e-04,7.205120e-05
2750,0.0180184,1.238570e-02,2.082840e+04,6.912500e+06,1.198100e+00,9.760470e-04,7.243540e-05
2775,0.0180184,1.223250e-02,2.191980e+04,7.446860e+06,1.202680e+00,9.552880e-04,7.281140e-05
2800,0.0180184,1.207470e-02,2.300140e+04,8.008410e+06,1.207320e+00,9.345470e-04,7.317930e-05
2825,0.0180184,1.191310e-02,2.404800e+04,8.596640e+06,1.211930e+00,9.138760e-04,7.353920e-05
2850,0.0180184,1.174840e-02,2.502580e+04,9.210240e+06,1.216390e+00,8.933390e-04,7.389130e-05
2875,0.0180184,1.158180e-02,2.589280e+04,9.847000e+06,1.220570e+00,8.730140e-04,7.423560e-05
2900,0.0180184,1.141460e-02,2.660180e+04,1.050360e+07,1.224310e+00,8.529900e-04,7.457190e-05
2925,0.0180184,1.124820e-02,2.710450e+04,1.117540e+07,1.227460e+00,8.333690e-04,7.490010e-05
2950,0.0180184,1.108420e-02,2.735920e+04,1.185670e+07,1.229890e+00,8.142590e-04,7.521980e-05
2975,0.0180184,1.092420e-02,2.733780e+04,1.254100e+07,1.231520e+00,7.957670e-04,7.553060e-05
3000,0.0180184,1.076990e-02,2.703100e+04,1.322120e+07,1.232330e+00,7.779900e-04,7.583230e-05
3025,0.0180184,1.062270e-02,2.645080e+04,1.389030e+07,1.232380e+00,7.610090e-04,7.612530e-05
3050,0.0180184,1.048350e-02,2.562810e+04,1.454170e+07,1.231780e+00,7.448830e-04,7.641020e-05
3075,0.0180184,1.035320e-02,2.460690e+04,1.517000e+07,1.230720e+00,7.296460e-04,7.668810e-05
3100,0.0180184,1.023230e-02,2.343790e+04,1.577090e+07,1.229360e+00,7.153060e-04,7.696070e-05
3125,0.0180184,1.012080e-02,2.217150e+04,1.634110e+07,1.227900e+00,7.018510e-04,7.722980e-05
3150,0.0180184,1.001860e-02,2.085340e+04,1.687900e+07,1.226520e+00,6.892510e-04,7.749750e-05
3175,0.0180184,9.925420e-03,1.952190e+04,1.738370e+07,1.225360e+00,6.774660e-04,7.776580e-05
3200,0.0180184,9.840840e-03,1.820730e+04,1.785520e+07,1.224540e+00,6.664450e-04,7.803660e-05
3225,0.0180184,9.764310e-03,1.693200e+04,1.829440e+07,1.224170e+00,6.561360e-04,7.831170e-05
3250,0.0180184,9.695250e-03,1.571210e+04,1.870230e+07,1.224330e+00,6.464840e-04,7.859240e-05
3275,0.0180184,9.633080e-03,1.455820e+04,1.908050e+07,1.225070e+00,6.374350e-04,7.887970e-05
3300,0.0180184,9.577210e-03,1.347670e+04,1.943080e+07,1.226440e+00,6.289370e-04,7.917450e-05
3325,0.0180184,9.527090e-03,1.247080e+04,1.975500e+07,1.228470e+00,6.209420e-04,7.947720e-05
3350,0.0180184,9.482180e-03,1.154130e+04,2.005500e+07,1.231180e+00,6.134020e-04,7.978800e-05
3375,0.0180184,9.441980e-03,1.068720e+04,2.033270e+07,1.234570e+00,6.062780e-04,8.010710e-05
3400,0.0180184,9.406030e-03,9.905990e+03,2.059000e+07,1.238650e+00,5.995280e-04,8.043420e-05
3425,0.0180184,9.373890e-03,9.194500e+03,2.082860e+07,1.243390e+00,5.931180e-04,8.076910e-05
3450,0.0180184,9.345170e-03,8.548820e+03,2.105020e+07,1.248780e+00,5.870160e-04,8.111160e-05
3475,0.0180184,9.319520e-03,7.964650e+03,2.125650e+07,1.254770e+00,5.811930e-04,8.146110e-05
3500,0.0180184,9.296600e-03,7.437550e+03,2.144890e+07,1.261330e+00,5.756230e-04,8.181730e-05
3525,0.0180184,9.276130e-03,6.963020e+03,2.162880e+07,1.268390e+00,5.702820e-04,8.217980e-05
3550,0.0180184,9.257840e-03,6.536640e+03,2.179750e+07,1.275910e+00,5.651490e-04,8.254790e-05
3575,0.0180184,9.241490e-03,6.154150e+03,2.195600e+07,1.283800e+00,5.602060e-04,8.292140e-05
3600,0.0180184,9.226870e-03,5.811500e+03,2.210550e+07,1.292010e+00,5.554360e-04,8.329980e-05
3625,0.0180184,9.213790e-03,5.504880e+03,2.224690e+07,1.300440e+00,5.508230e-04,8.368270e-05
3650,0.0180184,9.202080e-03,5.230790e+03,2.238110e+07,1.309020e+00,5.463550e-04,8.406960e-05
3675,0.0180184,9.191580e-03,4.985980e+03,2.250870e+07,1.317670e+00,5.420200e-04,8.446030e-05
3700,0.0180184,9.182180e-03,4.767490e+03,2.263060e+07,1.326300e+00,5.378060e-04,8.485440e-05
3725,0.0180184,9.173740e-03,4.572660e+03,2.274730e+07,1.334850e+00,5.337060e-04,8.525160e-05
3750,0.0180184,9.166150e-03,4.399060e+03,2.285940e+07,1.343230e+00,5.297100e-04,8.565160e-05
3775,0.0180184,9.159330e-03,4.244550e+03,2.296740e+07,1.351370e+00,5.258100e-04,8.605410e-05
3800,0.0180184,9.153200e-03,4.107220e+03,2.307180e+07,1.359210e+00,5.220010e-04,8.645910e-05
3825,0.0180184,9.147660e-03,3.985360e+03,2.317290e+07,1.366680e+00,5.182750e-04,8.686610e-05
3850,0.0180184,9.142670e-03,3.877520e+03,2.327110e+07,1.373730e+00,5.146290e-04,8.727520e-05
3875,0.0180184,9.138150e-03,3.782410e+03,2.336690e+07,1.380290e+00,5.110560e-04,8.768600e-05
3900,0.0180184,9.134050e-03,3.698920e+03,2.346040e+07,1.386320e+00,5.075520e-04,8.809850e-05
3925,0.0180184,9.130330e-03,3.626150e+03,2.355190e+07,1.391770e+00,5.041140e-04,8.851260e-05
3950,0.0180184,9.126950e-03,3.563340e+03,2.364170e+07,1.396580e+00,5.007380e-04,8.892810e-05
3975,0.0180184,9.123860e-03,3.509870e+03,2.373010e+07,1.400700e+00,4.974200e-04,8.934490e-05
4000,0.0180184,9.121020e-03,3.465310e+03,2.381730e+07,1.404090e+00,4.941570e-04,8.976300e-05
200,0.0320418,2.772030e-02,1.191100e+03,-8.321660e+06,1.336580e+00,5.341340e-02,1.026650e-05
225,0.0320418,2.772030e-02,1.214480e+03,-8.291600e+06,1.327970e+00,4.747860e-02,1.132950e-05
250,0.0320418,2.772030e-02,1.240490e+03,-8.260920e+06,1.318910e+00,4.273070e-02,1.237070e-05
275,0.0320418,2.772030e-02,1.269860e+03,-8.229540e+06,1.309290e+00,3.884600e-02,1.338950e-05
300,0.0320418,2.772000e-02,1.303090e+03,-8.197390e+06,1.299170e+00,3.560850e-02,1.438530e-05
325,0.0320418,2.771910e-02,1.341420e+03,-8.164350e+06,1.288530e+00,3.286830e-02,1.545620e-05
350,0.0320418,2.771650e-02,1.387710e+03,-8.130260e+06,1.277160e+00,3.051770e-02,1.651930e-05
375,0.0320418,2.771030e-02,1.447180e+03,-8.094850e+06,1.264740e+00,2.847690e-02,1.757350e-05
400,0.0320418,2.769700e-02,1.528050e+03,-8.057720e+06,1.250960e+00,2.668420e-02,1.861610e-05
425,0.0320418,2.767090e-02,1.641950e+03,-8.018180e+06,1.235780e+00,2.509090e-02,1.964280e-05
450,0.0320418,2.762360e-02,1.804030e+03,-7.975220e+06,1.219690e+00,2.365650e-02,2.064630e-05
475,0.0320418,2.754410e-02,2.033000e+03,-7.927420e+06,1.203620e+00,2.234690e-02,2.161640e-05
500,0.0320418,2.741830e-02,2.351810e+03,-7.872820e+06,1.188710e+00,2.113260e-02,2.253970e-05
525,0.0320418,2.722990e-02,2.791490e+03,-7.808830e+06,1.175800e+00,1.998800e-02,2.330450e-05
550,0.0320418,2.696060e-02,3.403470e+03,-7.731830e+06,1.165100e+00,1.889080e-02,2.398260e-05
575,0.0320418,2.658830e-02,4.288350e+03,-7.636400e+06,1.156560e+00,1.781980e-02,2.456700e-05
600,0.0320418,2.608100e-02,5.638100e+03,-7.513570e+06,1.150960e+00,1.675150e-02,2.506160e-05
625,0.0320418,2.538870e-02,7.742570e+03,-7.348210e+06,1.151100e+00,1.565460e-02,2.542920e-05
650,0.0320418,2.444630e-02,1.085780e+04,-7.117930e+06,1.160530e+00,1.449380e-02,2.574510e-05
675,0.0320418,2.320680e-02,1.494360e+04,-6.797090e+06,1.180010e+00,1.324930e-02,2.604710e-05
700,0.0320418,2.169550e-02,1.946210e+04,-6.366980e+06,1.205500e+00,1.194410e-02,2.640080e-05
725,0.0320418,2.003630e-02,2.330190e+04,-5.829510e+06,1.229070e+00,1.065030e-02,2.690160e-05
750,0.0320418,1.842350e-02,2.497170e+04,-5.220090e+06,1.241740e+00,9.466600e-03,2.762960e-05
775,0.0320418,1.704510e-02,2.345980e+04,-4.607900e+06,1.238850e+00,8.475770e-03,2.857780e-05
800,0.0320418,1.600620e-02,1.923550e+04,-4.070080e+06,1.224350e+00,7.710460e-03,2.963880e-05
825,0.0320418,1.530940e-02,1.396030e+04,-3.654830e+06,1.208410e+00,7.151330e-03,3.068030e-05
850,0.0320418,1.489180e-02,9.214790e+03,-3.367420e+06,1.202030e+00,6.751630e-03,3.162570e-05
875,0.0320418,1.466960e-02,5.840410e+03,-3.182450e+06,1.214150e+00,6.460880e-03,3.246790e-05
900,0.0320418,1.456450e-02,3.920830e+03,-3.063110e+06,1.244890e+00,6.236390e-03,3.323720e-05
925,0.0320418,1.451860e-02,3.011690e+03,-2.977990e+06,1.279280e+00,6.048720e-03,3.396690e-05
950,0.0320418,1.449910e-02,2.622220e+03,-2.908260e+06,1.303060e+00,5.881640e-03,3.467740e-05
975,0.0320418,1.449070e-02,2.460380e+03,-2.845020e+06,1.315380e+00,5.727530e-03,3.537800e-05
1000,0.0320418,1.448700e-02,2.393010e+03,-2.784480e+06,1.320890e+00,5.582920e-03,3.607260e-05
1025,0.0320418,1.448540e-02,2.364050e+03,-2.725060e+06,1.323270e+00,5.446120e-03,3.671030e-05
1050,0.0320418,1.448460e-02,2.351810e+03,-2.666140e+06,1.324190e+00,5.316160e-03,3.734210e-05
1075,0.0320418,1.448420e-02,2.347040e+03,-2.607410e+06,1.324430e+00,5.192390e-03,3.796830e-05
1100,0.0320418,1.448400e-02,2.345790e+03,-2.548760e+06,1.324350e+00,5.074310e-03,3.858930e-05
1125,0.0320418,1.448390e-02,2.346350e+03,-2.490110e+06,1.324090e+00,4.961510e-03,3.920500e-05
1150,0.0320418,1.448380e-02,2.347940e+03,-2.431430e+06,1.323720e+00,4.853630e-03,3.981580e-05
1175,0.0320418,1.448380e-02,2.350200e+03,-2.372710e+06,1.323270e+00,4.750350e-03,4.042180e-05
1200,0.0320418,1.448380e-02,2.352940e+03,-2.313920e+06,1.322750e+00,4.651380e-03,4.102320e-05
1225,0.0320418,1.448370e-02,2.356070e+03,-2.255060e+06,1.322170e+00,4.556450e-03,4.162010e-05
1250,0.0320418,1.448370e-02,2.359540e+03,-2.196110e+06,1.321540e+00,4.465320e-03,4.221280e-05
1275,0.0320418,1.448370e-02,2.363340e+03,-2.137080e+06,1.320870e+00,4.377760e-03,4.280150e-05
1300,0.0320418,1.448370e-02,2.367440e+03,-2.077940e+06,1.320140e+00,4.293570e-03,4.338630e-05
1325,0.0320418,1.448370e-02,2.371870e+03,-2.018700e+06,1.319370e+00,4.212550e-03,4.396750e-05
1350,0.0320418,1.448370e-02,2.376620e+03,-1.959350e+06,1.318550e+00,4.134530e-03,4.454510e-05
1375,0.0320418,1.448360e-02,2.381730e+03,-1.899870e+06,1.317680e+00,4.059350e-03,4.511940e-05
1400,0.0320418,1.448360e-02,2.387250e+03,-1.840260e+06,1.316760e+00,3.986850e-03,4.569060e-05
1425,0.0320418,1.448350e-02,2.393210e+03,-1.780500e+06,1.315780e+00,3.916890e-03,4.625880e-05
1450,0.0320418,1.448350e-02,2.399710e+03,-1.720590e+06,1.314740e+00,3.849340e-03,4.682420e-05
1475,0.0320418,1.448340e-02,2.406830e+03,-1.660510e+06,1.313620e+00,3.784070e-03,4.738680e-05
1500,0.0320418,1.448320e-02,2.414690e+03,-1.600240e+06,1.312410e+00,3.720970e-03,4.794700e-05
1525,0.0320418,1.448300e-02,2.423410e+03,-1.539770e+06,1.311110e+00,3.659920e-03,4.850470e-05
1550,0.0320418,1.448280e-02,2.433180e+03,-1.479060e+06,1.309690e+00,3.600830e-03,4.906020e-05
1575,0.0320418,1.448250e-02,2.444170e+03,-1.418100e+06,1.308140e+00,3.543610e-03,4.961350e-05
1600,0.0320418,1.448210e-02,2.456610e+03,-1.356840e+06,1.306440e+00,3.488150e-03,5.016470e-05
1625,0.0320418,1.448170e-02,2.470760e+03,-1.295250e+06,1.304560e+00,3.434370e-03,5.071400e-05
1650,0.0320418,1.448110e-02,2.486910e+03,-1.233290e+06,1.302490e+00,3.382200e-03,5.126160e-05
1675,0.0320418,1.448030e-02,2.505390e+03,-1.170890e+06,1.300210e+00,3.331550e-03,5.180740e-05
1700,0.0320418,1.447940e-02,2.526580e+03,-1.108000e+06,1.297690e+00,3.282350e-03,5.235150e-05
1725,0.0320418,1.447830e-02,2.550890e+03,-1.044530e+06,1.294900e+00,3.234530e-03,5.289420e-05
1750,0.0320418,1.447700e-02,2.578780e+03,-9.804220e+05,1.291830e+00,3.188020e-03,5.343540e-05
1775,0.0320418,1.447530e-02,2.610770e+03,-9.155610e+05,1.288460e+00,3.142760e-03,5.397520e-05
1800,0.0320418,1.447330e-02,2.647410e+03,-8.498440e+05,1.284780e+00,3.098680e-03,5.451380e-05
1825,0.0320418,1.447090e-02,2.689300e+03,-7.831470e+05,1.280780e+00,3.055730e-03,5.505120e-05
1850,0.0320418,1.446800e-02,2.737120e+03,-7.153300e+05,1.276450e+00,3.013840e-03,5.558740e-05
1875,0.0320418,1.446470e-02,2.791580e+03,-6.462360e+05,1.271800e+00,2.972960e-03,5.612260e-05
1900,0.0320418,1.446070e-02,2.853440e+03,-5.756890e+05,1.266840e+00,2.933030e-03,5.665690e-05
1925,0.0320418,1.445590e-02,2.923530e+03,-5.034950e+05,1.261600e+00,2.893990e-03,5.719020e-05
1950,0.0320418,1.445040e-02,3.002720e+03,-4.294370e+05,1.256090e+00,2.855800e-03,5.772260e-05
1975,0.0320418,1.444400e-02,3.091940e+03,-3.532760e+05,1.250380e+00,2.818400e-03,5.825420e-05
2000,0.0320418,1.443660e-02,3.192180e+03,-2.747480e+05,1.244480e+00,2.781740e-03,5.878510e-05
2025,0.0320418,1.442800e-02,3.304460e+03,-1.935660e+05,1.238470e+00,2.745760e-03,5.927450e-05
2050,0.0320418,1.441810e-02,3.429860e+03,-1.094160e+05,1.232400e+00,2.710410e-03,5.976230e-05
2075,0.0320418,1.440670e-02,3.569500e+03,-2.195470e+04,1.226320e+00,2.675650e-03,6.024870e-05
2100,0.0320418,1.439380e-02,3.724550e+03,6.918770e+04,1.220300e+00,2.641420e-03,6.073370e-05
2125,0.0320418,1.437910e-02,3.896210e+03,1.644110e+05,1.214400e+00,2.607680e-03,6.121730e-05
2150,0.0320418,1.436240e-02,4.085710e+03,2.641470e+05,1.208680e+00,2.574360e-03,6.169960e-05
2175,0.0320418,1.434350e-02,4.294310e+03,3.688560e+05,1.203190e+00,2.541430e-03,6.218050e-05
2200,0.0320418,1.432230e-02,4.523290e+03,4.790320e+05,1.197980e+00,2.508840e-03,6.266020e-05
2225,0.0320418,1.429860e-02,4.773930e+03,5.952010e+05,1.193110e+00,2.476540e-03,6.313860e-05
2250,0.0320418,1.427200e-02,5.047520e+03,7.179200e+05,1.188600e+00,2.444470e-03,6.361560e-05
2275,0.0320418,1.424240e-02,5.345340e+03,8.477790e+05,1.184490e+00,2.412600e-03,6.409140e-05
2300,0.0320418,1.420960e-02,5.668660e+03,9.853990e+05,1.180800e+00,2.380870e-03,6.456570e-05
2325,0.0320418,1.417330e-02,6.018710e+03,1.131430e+06,1.177550e+00,2.349250e-03,6.503870e-05
2350,0.0320418,1.413320e-02,6.396680e+03,1.286570e+06,1.174750e+00,2.317690e-03,6.551020e-05
2375,0.0320418,1.408920e-02,6.803700e+03,1.451510e+06,1.172420e+00,2.286150e-03,6.598000e-05
2400,0.0320418,1.404090e-02,7.240820e+03,1.627000e+06,1.170560e+00,2.254590e-03,6.644810e-05
2425,0.0320418,1.398820e-02,7.709030e+03,1.813810e+06,1.169160e+00,2.222970e-03,6.691430e-05
2450,0.0320418,1.393090e-02,8.209200e+03,2.012720e+06,1.168230e+00,2.191260e-03,6.737840e-05
2475,0.0320418,1.386860e-02,8.742090e+03,2.224540e+06,1.167760e+00,2.159430e-03,6.784020e-05
2500,0.0320418,1.380130e-02,9.308320e+03,2.450100e+06,1.167730e+00,2.127460e-03,6.829930e-05
2525,0.0320418,1.372870e-02,9.908410e+03,2.690240e+06,1.168140e+00,2.095310e-03,6.875540e-05
2550,0.0320418,1.365060e-02,1.054270e+04,2.945810e+06,1.168980e+00,2.062980e-03,6.920830e-05
2575,0.0320418,1.356700e-02,1.121140e+04,3.217660e+06,1.170230e+00,2.030440e-03,6.965740e-05
2600,0.0320418,1.347770e-02,1.191460e+04,3.506670e+06,1.171870e+00,1.997680e-03,7.010240e-05
2625,0.0320418,1.338270e-02,1.265220e+04,3.813680e+06,1.173900e+00,1.964700e-03,7.054270e-05
2650,0.0320418,1.328190e-02,1.342380e+04,4.139560e+06,1.176280e+00,1.931500e-03,7.097810e-05
2675,0.0320418,1.317520e-02,1.422920e+04,4.485150e+06,1.179000e+00,1.898090e-03,7.140790e-05
2700,0.0320418,1.306280e-02,1.506760e+04,4.851300e+06,1.182040e+00,1.864470e-03,7.183170e-05
2725,0.0320418,1.294470e-02,1.593790e+04,5.238800e+06,1.185380e+00,1.830650e-03,7.224920e-05
2750,0.0320418,1.282090e-02,1.683850e+04,5.648440e+06,1.189000e+00,1.796670e-03,7.266000e-05
2775,0.0320418,1.269170e-02,1.776690e+04,6.080960e+06,1.192850e+00,1.762530e-03,7.306370e-05
2800,0.0320418,1.255720e-02,1.871910e+04,6.536990e+06,1.196930e+00,1.728290e-03,7.346030e-05
2825,0.0320418,1.241770e-02,1.968860e+04,7.017060e+06,1.201180e+00,1.693970e-03,7.384960e-05
2850,0.0320418,1.227360e-02,2.066600e+04,7.521490e+06,1.205570e+00,1.659620e-03,7.423150e-05
2875,0.0320418,1.212530e-02,2.163710e+04,8.050310e+06,1.210030e+00,1.625310e-03,7.460620e-05
2900,0.0320418,1.197340e-02,2.258240e+04,8.603130e+06,1.214490e+00,1.591110e-03,7.497370e-05
2925,0.0320418,1.181850e-02,2.347590e+04,9.179000e+06,1.218860e+00,1.557110e-03,7.533400e-05
2950,0.0320418,1.166160e-02,2.428570e+04,9.776230e+06,1.223010e+00,1.523410e-03,7.568720e-05
2975,0.0320418,1.150360e-02,2.497500e+04,1.039230e+07,1.226840e+00,1.490150e-03,7.603300e-05
3000,0.0320418,1.134590e-02,2.550570e+04,1.102370e+07,1.230190e+00,1.457470e-03,7.637120e-05
3025,0.0320418,1.118960e-02,2.584260e+04,1.166590e+07,1.232960e+00,1.425510e-03,7.670150e-05
3050,0.0320418,1.103620e-02,2.595860e+04,1.231390e+07,1.235060e+00,1.394450e-03,7.702340e-05
3075,0.0320418,1.088700e-02,2.583920e+04,1.296190e+07,1.236430e+00,1.364410e-03,7.733660e-05
3100,0.0320418,1.074330e-02,2.548480e+04,1.360390e+07,1.237110e+00,1.335550e-03,7.764120e-05
3125,0.0320418,1.060620e-02,2.491110e+04,1.423430e+07,1.237140e+00,1.307950e-03,7.793750e-05
3150,0.0320418,1.047650e-02,2.414620e+04,1.484790e+07,1.236650e+00,1.281700e-03,7.822610e-05
3175,0.0320418,1.035470e-02,2.322620e+04,1.544030e+07,1.235770e+00,1.256830e-03,7.850820e-05
3200,0.0320418,1.024120e-02,2.219060e+04,1.600820e+07,1.234660e+00,1.233340e-03,7.878530e-05
3225,0.0320418,1.013600e-02,2.107780e+04,1.654920e+07,1.233470e+00,1.211210e-03,7.905900e-05
3250,0.0320418,1.003910e-02,1.992270e+04,1.706180e+07,1.232350e+00,1.190400e-03,7.933110e-05
3275,0.0320418,9.950140e-03,1.875460e+04,1.754530e+07,1.231410e+00,1.170850e-03,7.960350e-05
3300,0.0320418,9.868810e-03,1.759690e+04,1.799960e+07,1.230750e+00,1.152480e-03,7.987780e-05
3325,0.0320418,9.794680e-03,1.646780e+04,1.842530e+07,1.230470e+00,1.135220e-03,8.015550e-05
3350,0.0320418,9.727270e-03,1.538050e+04,1.882330e+07,1.230620e+00,1.119000e-03,8.043790e-05
3375,0.0320418,9.666110e-03,1.434430e+04,1.919480e+07,1.231260e+00,1.103720e-03,8.072600e-05
3400,0.0320418,9.610720e-03,1.336510e+04,1.954100e+07,1.232430e+00,1.089330e-03,8.102060e-05
3425,0.0320418,9.560630e-03,1.244650e+04,1.986350e+07,1.234160e+00,1.075740e-03,8.132210e-05
3450,0.0320418,9.515380e-03,1.159010e+04,2.016390e+07,1.236480e+00,1.062890e-03,8.163100e-05
3475,0.0320418,9.474550e-03,1.079580e+04,2.044360e+07,1.239380e+00,1.050720e-03,8.194740e-05
3500,0.0320418,9.437750e-03,1.006270e+04,2.070420e+07,1.242870e+00,1.039160e-03,8.227120e-05
3525,0.0320418,9.404580e-03,9.388690e+03,2.094720e+07,1.246940e+00,1.028160e-03,8.260230e-05
3550,0.0320418,9.374710e-03,8.771250e+03,2.117410e+07,1.251580e+00,1.017680e-03,8.294050e-05
3575,0.0320418,9.347820e-03,8.207390e+03,2.138620e+07,1.256760e+00,1.007670e-03,8.328550e-05
3600,0.0320418,9.323620e-03,7.693860e+03,2.158490e+07,1.262450e+00,9.980770e-04,8.363690e-05
3625,0.0320418,9.301830e-03,7.227290e+03,2.177130e+07,1.268610e+00,9.888770e-04,8.399450e-05
3650,0.0320418,9.282220e-03,6.804250e+03,2.194660e+07,1.275190e+00,9.800330e-04,8.435780e-05
3675,0.0320418,9.264560e-03,6.421380e+03,2.211180e+07,1.282140e+00,9.715150e-04,8.472640e-05
3700,0.0320418,9.248660e-03,6.075400e+03,2.226800e+07,1.289400e+00,9.632940e-04,8.510000e-05
3725,0.0320418,9.234330e-03,5.763170e+03,2.241590e+07,1.296920e+00,9.553470e-04,8.547820e-05
3750,0.0320418,9.221410e-03,5.481760e+03,2.255640e+07,1.304610e+00,9.476500e-04,8.586060e-05
3775,0.0320418,9.209760e-03,5.228390e+03,2.269020e+07,1.312420e+00,9.401850e-04,8.624690e-05
3800,0.0320418,9.199250e-03,5.000510e+03,2.281800e+07,1.320270e+00,9.329340e-04,8.663690e-05
3825,0.0320418,9.189760e-03,4.795770e+03,2.294040e+07,1.328110e+00,9.258800e-04,8.703010e-05
3850,0.0320418,9.181170e-03,4.612030e+03,2.305800e+07,1.335850e+00,9.190080e-04,8.742650e-05
3875,0.0320418,9.173410e-03,4.447360e+03,2.317120e+07,1.343420e+00,9.123070e-04,8.782560e-05
3900,0.0320418,9.166370e-03,4.300010e+03,2.328050e+07,1.350780e+00,9.057640e-04,8.822730e-05
3925,0.0320418,9.159990e-03,4.168440e+03,2.338630e+07,1.357840e+00,8.993680e-04,8.863130e-05
3950,0.0320418,9.154200e-03,4.051270e+03,2.348900e+07,1.364550e+00,8.931110e-04,8.903760e-05
3975,0.0320418,9.148930e-03,3.947310e+03,2.358900e+07,1.370860e+00,8.869830e-04,8.944590e-05
4000,0.0320418,9.144130e-03,3.855530e+03,2.368650e+07,1.376690e+00,8.809770e-04,8.985610e-05
200,0.0569792,2.772030e-02,1.191100e+03,-8.321660e+06,1.336580e+00,9.498400e-02,1.026650e-05
225,0.0569792,2.772030e-02,1.214480e+03,-8.291600e+06,1.327970e+00,8.443020e-02,1.132950e-05
250,0.0569792,2.772030e-02,1.240460e+03,-8.260920e+06,1.318920e+00,7.598720e-02,1.237070e-05
275,0.0569792,2.772030e-02,1.269720e+03,-8.229550e+06,1.309320e+00,6.907910e-02,1.338950e-05
300,0.0569792,2.772010e-02,1.302560e+03,-8.197400e+06,1.299280e+00,6.332200e-02,1.438530e-05
325,0.0569792,2.771940e-02,1.339790e+03,-8.164380e+06,1.288850e+00,5.844970e-02,1.545630e-05
350,0.0569792,2.771750e-02,1.383400e+03,-8.130360e+06,1.277910e+00,5.427090e-02,1.651990e-05
375,0.0569792,2.771280e-02,1.437200e+03,-8.095130e+06,1.266240e+00,5.064440e-02,1.757510e-05
400,0.0569792,2.770280e-02,1.507310e+03,-8.058360e+06,1.253570e+00,4.746200e-02,1.862020e-05
425,0.0569792,2.768320e-02,1.602500e+03,-8.019550e+06,1.239800e+00,4.463840e-02,1.965190e-05
450,0.0569792,2.764750e-02,1.734490e+03,-7.977930e+06,1.225120e+00,4.210420e-02,2.066510e-05
475,0.0569792,2.758720e-02,1.918210e+03,-7.932400e+06,1.210110e+00,3.980120e-02,2.165190e-05
500,0.0569792,2.749110e-02,2.172580e+03,-7.881440e+06,1.195570e+00,3.767930e-02,2.260210e-05
525,0.0569792,2.734540e-02,2.523090e+03,-7.822970e+06,1.182280e+00,3.569500e-02,2.340670e-05
550,0.0569792,2.713440e-02,3.008950e+03,-7.754160e+06,1.170690e+00,3.380960e-02,2.413830e-05
575,0.0569792,2.683890e-02,3.699370e+03,-7.670840e+06,1.160990e+00,3.198740e-02,2.478760e-05
