P_atm,Bg,T_K,regime,Bc_mpp,Bc_ref,Bc_err_pct,hw_mpp_MJkg,hw_ref_MJkg,hw_err_pct
0.01,10,1825,ZERO,0.00000000e+00,0.00000000e+00,0.0000,2.17741000e+00,2.17685693e+00,0.0254
0.01,10,1850,ZERO,0.00000000e+00,0.00000000e+00,0.0000,2.29091000e+00,2.29022610e+00,0.0299
0.01,10,1875,ZERO,0.00000000e+00,0.00000000e+00,0.0000,2.40865000e+00,2.40781707e+00,0.0346
0.01,10,1900,ZERO,0.00000000e+00,0.00000000e+00,0.0000,2.53122000e+00,2.53020926e+00,0.0399
0.01,10,1925,ZERO,0.00000000e+00,0.00000000e+00,0.0000,2.65927000e+00,2.65804453e+00,0.0461
0.01,10,1950,ZERO,0.00000000e+00,0.00000000e+00,0.0000,2.79351000e+00,2.79203072e+00,0.0530
0.01,10,1975,ZERO,0.00000000e+00,0.00000000e+00,0.0000,2.93471000e+00,2.93294496e+00,0.0602
0.01,10,2000,ZERO,0.00000000e+00,0.00000000e+00,0.0000,3.08374000e+00,3.08163676e+00,0.0683
0.01,10,2025,ZERO,0.00000000e+00,0.00000000e+00,0.0000,3.24152000e+00,3.23903070e+00,0.0769
0.01,10,2050,ZERO,0.00000000e+00,0.00000000e+00,0.0000,3.40907000e+00,3.40612875e+00,0.0864
0.01,10,2075,ZERO,0.00000000e+00,0.00000000e+00,0.0000,3.58747000e+00,3.58401203e+00,0.0965
0.01,10,2100,ZERO,0.00000000e+00,0.00000000e+00,0.0000,3.77788000e+00,3.77384197e+00,0.1070
0.01,10,2125,ZERO,0.00000000e+00,0.00000000e+00,0.0000,3.98157000e+00,3.97686077e+00,0.1184
0.01,10,2150,ZERO,0.00000000e+00,0.00000000e+00,0.0000,4.19985000e+00,4.19439099e+00,0.1302
0.01,10,2175,ZERO,0.00000000e+00,0.00000000e+00,0.0000,4.43415000e+00,4.42783426e+00,0.1426
0.01,10,2200,ZERO,0.00000000e+00,0.00000000e+00,0.0000,4.68594000e+00,4.67866875e+00,0.1554
0.01,10,2225,ZERO,0.00000000e+00,0.00000000e+00,0.0000,4.95679000e+00,4.94844554e+00,0.1686
0.01,10,2250,ZERO,0.00000000e+00,0.00000000e+00,0.0000,5.24833000e+00,5.23878347e+00,0.1822
0.01,10,2275,ZERO,0.00000000e+00,0.00000000e+00,0.0000,5.56224000e+00,5.55136237e+00,0.1959
0.01,10,2300,ZERO,0.00000000e+00,0.00000000e+00,0.0000,5.90027000e+00,5.88791461e+00,0.2098
0.01,10,2325,ZERO,0.00000000e+00,0.00000000e+00,0.0000,6.26419000e+00,6.25021448e+00,0.2236
0.01,10,2350,ZERO,0.00000000e+00,0.00000000e+00,0.0000,6.65583000e+00,6.64006537e+00,0.2374
0.01,10,2375,ZERO,0.00000000e+00,0.00000000e+00,0.0000,7.07701000e+00,7.05928450e+00,0.2511
0.01,10,2400,ZERO,0.00000000e+00,0.00000000e+00,0.0000,7.52955000e+00,7.50968480e+00,0.2645
0.01,10,2425,ZERO,0.00000000e+00,0.00000000e+00,0.0000,8.01525000e+00,7.99305372e+00,0.2777
0.01,10,2450,ZERO,0.00000000e+00,0.00000000e+00,0.0000,8.53583000e+00,8.51112885e+00,0.2902
0.01,10,2475,ZERO,0.00000000e+00,0.00000000e+00,0.0000,9.09298000e+00,9.06556978e+00,0.3024
0.01,10,2500,ZERO,0.00000000e+00,0.00000000e+00,0.0000,9.68823000e+00,9.65792612e+00,0.3138
0.01,10,2525,ZERO,0.00000000e+00,0.00000000e+00,0.0000,1.03230000e+01,1.02896014e+01,0.3246
0.01,10,2550,ZERO,0.00000000e+00,0.00000000e+00,0.0000,1.09985000e+01,1.09618128e+01,0.3347
0.01,10,2575,ZERO,0.00000000e+00,0.00000000e+00,0.0000,1.17156000e+01,1.16755453e+01,0.3431
0.01,10,2600,ZERO,0.00000000e+00,0.00000000e+00,0.0000,1.24752000e+01,1.24315024e+01,0.3515
0.01,10,2625,ZERO,0.00000000e+00,0.00000000e+00,0.0000,1.32775000e+01,1.32300499e+01,0.3587
0.01,10,2650,ZERO,0.00000000e+00,0.00000000e+00,0.0000,1.41224000e+01,1.40711551e+01,0.3642
0.01,10,2675,ZERO,0.00000000e+00,0.00000000e+00,0.0000,1.50094000e+01,1.49543175e+01,0.3683
0.01,10,2700,ZERO,0.00000000e+00,0.00000000e+00,0.0000,1.59375000e+01,1.58784920e+01,0.3716
0.01,10,2725,ZERO,0.00000000e+00,0.00000000e+00,0.0000,1.69048000e+01,1.68420004e+01,0.3729
0.01,10,2750,ZERO,0.00000000e+00,0.00000000e+00,0.0000,1.79090000e+01,1.78424269e+01,0.3731
0.01,10,2775,ZERO,0.00000000e+00,0.00000000e+00,0.0000,1.89466000e+01,1.88764938e+01,0.3714
0.01,10,2800,ZERO,0.00000000e+00,0.00000000e+00,0.0000,2.00134000e+01,1.99399078e+01,0.3686
0.01,10,2825,ZERO,0.00000000e+00,0.00000000e+00,0.0000,2.11036000e+01,2.10271721e+01,0.3635
0.01,10,2850,ZERO,0.00000000e+00,0.00000000e+00,0.0000,2.22103000e+01,2.21313544e+01,0.3567
0.01,10,2875,ZERO,0.00000000e+00,0.00000000e+00,0.0000,2.33249000e+01,2.32438118e+01,0.3489
0.01,10,2900,ZERO,0.00000000e+00,0.00000000e+00,0.0000,2.44366000e+01,2.43538838e+01,0.3396
0.01,10,2925,ZERO,0.00000000e+00,0.00000000e+00,0.0000,2.55324000e+01,2.54485847e+01,0.3294
0.01,10,2950,ZERO,0.00000000e+00,0.00000000e+00,0.0000,2.65970000e+01,2.65123661e+01,0.3192
0.01,10,2975,ACTIF,1.62990000e-01,1.61519009e-01,0.9107,2.76122000e+01,2.75270601e+01,0.3093
0.01,10,3000,ACTIF,6.75173000e-01,6.74223333e-01,0.1409,2.85578000e+01,2.84721610e+01,0.3008
0.01,10,3025,ACTIF,1.34682000e+00,1.34716924e+00,-0.0259,2.94122000e+01,2.93256221e+01,0.2952
0.01,10,3050,ACTIF,2.23146000e+00,2.23438574e+00,-0.1309,3.01537000e+01,3.00653061e+01,0.2940
0.01,10,3075,ACTIF,3.40331000e+00,3.41086239e+00,-0.2214,3.07627000e+01,3.06710950e+01,0.2987
0.01,10,3100,ACTIF,4.96781000e+00,4.98324939e+00,-0.3098,3.12241000e+01,3.11274381e+01,0.3105
0.01,10,3125,ACTIF,7.07954000e+00,7.10803658e+00,-0.4009,3.15298000e+01,3.14258474e+01,0.3308
0.01,10,3150,ACTIF,9.97433000e+00,1.00241527e+01,-0.4970,3.16803000e+01,3.15666771e+01,0.3599
0.01,10,3175,ACTIF,1.40306000e+01,1.41153847e+01,-0.6007,3.16850000e+01,3.15595787e+01,0.3974
0.01,10,3200,ACTIF,1.98969000e+01,2.00401404e+01,-0.7148,3.15616000e+01,3.14223610e+01,0.4431
0.01,10,3225,ACTIF,2.87866000e+01,2.90317668e+01,-0.8445,3.13329000e+01,3.11784795e+01,0.4953
0.01,10,3250,ACTIF,4.32667000e+01,4.37038625e+01,-1.0003,3.10242000e+01,3.08537947e+01,0.5523
0.01,10,3275,PALIER,6.98801000e+01,7.07354081e+01,-1.2092,3.06602000e+01,3.04733633e+01,0.6131
0.01,10,3300,PALIER,1.31710000e+02,7.07354081e+01,86.2009,3.02620000e+01,3.04733633e+01,-0.6936
0.01,10,3325,PALIER,4.10114000e+02,7.07354081e+01,479.7860,2.98454000e+01,3.04733633e+01,-2.0607
0.01,10,3350,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,2.98855000e+01,3.04733633e+01,-1.9291
0.01,10,3375,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,3.01752000e+01,3.04733633e+01,-0.9784
0.01,10,3400,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,3.04873000e+01,3.04733633e+01,0.0457
0.01,10,3425,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,3.08241000e+01,3.04733633e+01,1.1510
0.01,10,3450,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,3.11880000e+01,3.04733633e+01,2.3451
0.01,10,3475,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,3.15815000e+01,3.04733633e+01,3.6364
0.01,10,3500,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,3.20073000e+01,3.04733633e+01,5.0337
0.01,10,3525,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,3.24682000e+01,3.04733633e+01,6.5462
0.01,10,3550,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,3.29673000e+01,3.04733633e+01,8.1840
0.01,10,3575,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,3.35076000e+01,3.04733633e+01,9.9570
0.01,10,3600,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,3.40925000e+01,3.04733633e+01,11.8764
0.01,10,3625,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,3.47250000e+01,3.04733633e+01,13.9520
0.01,10,3650,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,3.54086000e+01,3.04733633e+01,16.1952
0.01,10,3675,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,3.61462000e+01,3.04733633e+01,18.6157
0.01,10,3700,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,3.69408000e+01,3.04733633e+01,21.2232
0.01,10,3725,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,3.77948000e+01,3.04733633e+01,24.0257
0.01,10,3750,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,3.87099000e+01,3.04733633e+01,27.0286
0.01,10,3775,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,3.96873000e+01,3.04733633e+01,30.2360
0.01,10,3800,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,4.07266000e+01,3.04733633e+01,33.6466
0.01,10,3825,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,4.18263000e+01,3.04733633e+01,37.2553
0.01,10,3850,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,4.29829000e+01,3.04733633e+01,41.0507
0.01,10,3875,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,4.41913000e+01,3.04733633e+01,45.0162
0.01,10,3900,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,4.54439000e+01,3.04733633e+01,49.1266
0.01,10,3925,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,4.67311000e+01,3.04733633e+01,53.3506
0.01,10,3950,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,4.80411000e+01,3.04733633e+01,57.6495
0.01,10,3975,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,4.93605000e+01,3.04733633e+01,61.9792
0.01,10,4000,PALIER,1.00000000e+03,7.07354081e+01,1313.7191,5.06747000e+01,3.04733633e+01,66.2918
0.1,0,250,ACTIF,8.74274000e-02,8.74261611e-02,0.0014,-2.68094000e+00,-2.68098552e+00,0.0017
0.1,0,275,ACTIF,8.74274000e-02,8.74261611e-02,0.0014,-2.65668000e+00,-2.65672702e+00,0.0018
0.1,0,300,ACTIF,8.74274000e-02,8.74261611e-02,0.0014,-2.63222000e+00,-2.63226359e+00,0.0017
0.1,0,325,ACTIF,8.74274000e-02,8.74261613e-02,0.0014,-2.60756000e+00,-2.60760153e+00,0.0016
0.1,0,350,ACTIF,8.74274000e-02,8.74261627e-02,0.0014,-2.58270000e+00,-2.58274594e+00,0.0018
0.1,0,375,ACTIF,8.74274000e-02,8.74261727e-02,0.0014,-2.55766000e+00,-2.55770000e+00,0.0016
0.1,0,400,ACTIF,8.74275000e-02,8.74262271e-02,0.0015,-2.53242000e+00,-2.53246479e+00,0.0018
0.1,0,425,ACTIF,8.74277000e-02,8.74264670e-02,0.0014,-2.50700000e+00,-2.50703838e+00,0.0015
0.1,0,450,ACTIF,8.74286000e-02,8.74273575e-02,0.0014,-2.48137000e+00,-2.48141274e+00,0.0017
0.1,0,475,ACTIF,8.74315000e-02,8.74302171e-02,0.0015,-2.45552000e+00,-2.45556586e+00,0.0019
0.1,0,500,ACTIF,8.74397000e-02,8.74383337e-02,0.0016,-2.42940000e+00,-2.42944445e+00,0.0018
0.1,0,525,ACTIF,8.74605000e-02,8.74590619e-02,0.0016,-2.40289000e+00,-2.40293128e+00,0.0017
0.1,0,550,ACTIF,8.75092000e-02,8.75073839e-02,0.0021,-2.37574000e+00,-2.37578937e+00,0.0021
0.1,0,575,ACTIF,8.76139000e-02,8.76114372e-02,0.0028,-2.34751000e+00,-2.34757543e+00,0.0028
0.1,0,600,ACTIF,8.78243000e-02,8.78204129e-02,0.0044,-2.31743000e+00,-2.31751635e+00,0.0037
0.1,0,625,ACTIF,8.82214000e-02,8.82149252e-02,0.0073,-2.28423000e+00,-2.28434815e+00,0.0052
0.1,0,650,ACTIF,8.89304000e-02,8.89193270e-02,0.0125,-2.24593000e+00,-2.24612792e+00,0.0088
0.1,0,675,ACTIF,9.01331000e-02,9.01142764e-02,0.0209,-2.19974000e+00,-2.20004965e+00,0.0141
0.1,0,700,ACTIF,9.20770000e-02,9.20458045e-02,0.0339,-2.14183000e+00,-2.14233142e+00,0.0234
0.1,0,725,ACTIF,9.50734000e-02,9.50237490e-02,0.0523,-2.06751000e+00,-2.06829647e+00,0.0380
0.1,0,750,ACTIF,9.94730000e-02,9.93973978e-02,0.0761,-1.97167000e+00,-1.97284502e+00,0.0596
0.1,0,775,ACTIF,1.05599000e-01,1.05490426e-01,0.1029,-1.84990000e+00,-1.85157573e+00,0.0905
0.1,0,800,ACTIF,1.13623000e-01,1.13476153e-01,0.1294,-1.70055000e+00,-1.70276229e+00,0.1299
0.1,0,825,ACTIF,1.23377000e-01,1.23194370e-01,0.1482,-1.52729000e+00,-1.52997973e+00,0.1758
0.1,0,850,ACTIF,1.34184000e-01,1.33980312e-01,0.1520,-1.34118000e+00,-1.34412203e+00,0.2189
0.1,0,875,ACTIF,1.44887000e-01,1.44685044e-01,0.1396,-1.15943000e+00,-1.16228169e+00,0.2454
0.1,0,900,ACTIF,1.54229000e-01,1.54053771e-01,0.1137,-9.99362000e-01,-1.00179502e+00,0.2429
0.1,0,925,ACTIF,1.61427000e-01,1.61292275e-01,0.0835,-8.70760000e-01,-8.72609928e-01,0.2120
0.1,0,950,ACTIF,1.66423000e-01,1.66327388e-01,0.0575,-7.73285000e-01,-7.74577219e-01,0.1668
0.1,0,975,ACTIF,1.69645000e-01,1.69581143e-01,0.0377,-7.00303000e-01,-7.01160109e-01,0.1222
0.1,0,1000,ACTIF,1.71640000e-01,1.71597401e-01,0.0248,-6.44027000e-01,-6.44583395e-01,0.0863
0.1,0,1025,ACTIF,1.72853000e-01,1.72825376e-01,0.0160,-5.98245000e-01,-5.98605793e-01,0.0603
0.1,0,1050,ACTIF,1.73591000e-01,1.73572393e-01,0.0107,-5.58782000e-01,-5.59018670e-01,0.0423
0.1,0,1075,ACTIF,1.74044000e-01,1.74030613e-01,0.0077,-5.23053000e-01,-5.23211599e-01,0.0303
0.1,0,1100,ACTIF,1.74325000e-01,1.74315460e-01,0.0055,-4.89515000e-01,-4.89625081e-01,0.0225
0.1,0,1125,ACTIF,1.74502000e-01,1.74495342e-01,0.0038,-4.57260000e-01,-4.57338859e-01,0.0172
0.1,0,1150,ACTIF,1.74616000e-01,1.74610845e-01,0.0030,-4.25751000e-01,-4.25809349e-01,0.0137
0.1,0,1175,ACTIF,1.74691000e-01,1.74686263e-01,0.0027,-3.94668000e-01,-3.94712984e-01,0.0114
0.1,0,1200,ACTIF,1.74740000e-01,1.74736318e-01,0.0021,-3.63819000e-01,-3.63855116e-01,0.0099
0.1,0,1225,ACTIF,1.74774000e-01,1.74770070e-01,0.0022,-3.33088000e-01,-3.33117347e-01,0.0088
0.1,0,1250,ACTIF,1.74796000e-01,1.74793174e-01,0.0016,-3.02402000e-01,-3.02426947e-01,0.0082
0.1,0,1275,ACTIF,1.74812000e-01,1.74809217e-01,0.0016,-2.71717000e-01,-2.71738916e-01,0.0081
0.1,0,1300,ACTIF,1.74823000e-01,1.74820511e-01,0.0014,-2.41005000e-01,-2.41025324e-01,0.0084
0.1,0,1325,ACTIF,1.74831000e-01,1.74828565e-01,0.0014,-2.10251000e-01,-2.10268904e-01,0.0085
0.1,0,1350,ACTIF,1.74837000e-01,1.74834380e-01,0.0015,-1.79442000e-01,-1.79459124e-01,0.0095
0.1,0,1375,ACTIF,1.74841000e-01,1.74838626e-01,0.0014,-1.48574000e-01,-1.48589762e-01,0.0106
0.1,0,1400,ACTIF,1.74844000e-01,1.74841761e-01,0.0013,-1.17642000e-01,-1.17657381e-01,0.0131
0.1,0,1425,ACTIF,1.74847000e-01,1.74844101e-01,0.0017,-8.66458000e-02,-8.66603517e-02,0.0146
0.1,0,1450,ACTIF,1.74848000e-01,1.74845864e-01,0.0012,-5.55842000e-02,-5.55982333e-02,0.0140
0.1,0,1475,ACTIF,1.74850000e-01,1.74847206e-01,0.0016,-2.44579000e-02,-2.44713586e-02,0.0135
0.1,0,1500,ACTIF,1.74851000e-01,1.74848235e-01,0.0016,6.73250000e-03,6.71943348e-03,0.0131
0.1,0,1525,ACTIF,1.74852000e-01,1.74849032e-01,0.0017,3.79856000e-02,3.79729784e-02,0.0126
0.1,0,1550,ACTIF,1.74852000e-01,1.74849654e-01,0.0013,6.93002000e-02,6.92879068e-02,0.0123
0.1,0,1575,ACTIF,1.74853000e-01,1.74850144e-01,0.0016,1.00675000e-01,1.00662726e-01,0.0122
0.1,0,1600,ACTIF,1.74853000e-01,1.74850532e-01,0.0014,1.32107000e-01,1.32095878e-01,0.0084
0.1,0,1625,ACTIF,1.74853000e-01,1.74850842e-01,0.0012,1.63597000e-01,1.63585775e-01,0.0069
0.1,0,1650,ACTIF,1.74854000e-01,1.74851091e-01,0.0017,1.95142000e-01,1.95130829e-01,0.0057
0.1,0,1675,ACTIF,1.74854000e-01,1.74851294e-01,0.0015,2.26740000e-01,2.26729467e-01,0.0046
0.1,0,1700,ACTIF,1.74854000e-01,1.74851460e-01,0.0015,2.58391000e-01,2.58380148e-01,0.0042
0.1,0,1725,ACTIF,1.74854000e-01,1.74851598e-01,0.0014,2.90091000e-01,2.90081370e-01,0.0033
0.1,0,1750,ACTIF,1.74854000e-01,1.74851715e-01,0.0013,3.21841000e-01,3.21831678e-01,0.0029
0.1,0,1775,ACTIF,1.74854000e-01,1.74851816e-01,0.0012,3.53639000e-01,3.53629668e-01,0.0026
0.1,0,1800,ACTIF,1.74854000e-01,1.74851906e-01,0.0012,3.85483000e-01,3.85473995e-01,0.0023
0.1,0,1825,ACTIF,1.74854000e-01,1.74851991e-01,0.0011,4.17372000e-01,4.17363379e-01,0.0021
0.1,0,1850,ACTIF,1.74855000e-01,1.74852075e-01,0.0017,4.49305000e-01,4.49296608e-01,0.0019
0.1,0,1875,ACTIF,1.74855000e-01,1.74852164e-01,0.0016,4.81281000e-01,4.81272545e-01,0.0018
0.1,0,1900,ACTIF,1.74855000e-01,1.74852263e-01,0.0016,5.13298000e-01,5.13290143e-01,0.0015
0.1,0,1925,ACTIF,1.74855000e-01,1.74852382e-01,0.0015,5.45356000e-01,5.45348448e-01,0.0014
0.1,0,1950,ACTIF,1.74855000e-01,1.74852529e-01,0.0014,5.77454000e-01,5.77446618e-01,0.0013
0.1,0,1975,ACTIF,1.74855000e-01,1.74852717e-01,0.0013,6.09591000e-01,6.09583941e-01,0.0012
0.1,0,2000,ACTIF,1.74855000e-01,1.74852961e-01,0.0012,6.41767000e-01,6.41759854e-01,0.0011
0.1,0,2025,ACTIF,1.74856000e-01,1.74853281e-01,0.0016,6.73981000e-01,6.73973973e-01,0.0010
0.1,0,2050,ACTIF,1.74856000e-01,1.74853700e-01,0.0013,7.06233000e-01,7.06226125e-01,0.0010
0.1,0,2075,ACTIF,1.74857000e-01,1.74854251e-01,0.0016,7.38523000e-01,7.38516386e-01,0.0009
0.1,0,2100,ACTIF,1.74857000e-01,1.74854973e-01,0.0012,7.70852000e-01,7.70845135e-01,0.0009
0.1,0,2125,ACTIF,1.74858000e-01,1.74855915e-01,0.0012,8.03220000e-01,8.03213110e-01,0.0009
0.1,0,2150,ACTIF,1.74860000e-01,1.74857138e-01,0.0016,8.35628000e-01,8.35621477e-01,0.0008
0.1,0,2175,ACTIF,1.74861000e-01,1.74858718e-01,0.0013,8.68078000e-01,8.68071919e-01,0.0007
0.1,0,2200,ACTIF,1.74863000e-01,1.74860749e-01,0.0013,9.00573000e-01,9.00566729e-01,0.0007
0.1,0,2225,ACTIF,1.74866000e-01,1.74863348e-01,0.0015,9.33116000e-01,9.33108935e-01,0.0008
0.1,0,2250,ACTIF,1.74869000e-01,1.74866656e-01,0.0013,9.65710000e-01,9.65702439e-01,0.0008
0.1,0,2275,ACTIF,1.74873000e-01,1.74870846e-01,0.0012,9.98360000e-01,9.98352185e-01,0.0008
0.1,0,2300,ACTIF,1.74879000e-01,1.74876130e-01,0.0016,1.03107000e+00,1.03106436e+00,0.0005
0.1,0,2325,ACTIF,1.74885000e-01,1.74882765e-01,0.0013,1.06386000e+00,1.06384661e+00,0.0013
0.1,0,2350,ACTIF,1.74894000e-01,1.74891064e-01,0.0017,1.09672000e+00,1.09670838e+00,0.0011
0.1,0,2375,ACTIF,1.74904000e-01,1.74901404e-01,0.0015,1.12967000e+00,1.12966116e+00,0.0008
0.1,0,2400,ACTIF,1.74917000e-01,1.74914245e-01,0.0016,1.16274000e+00,1.16271900e+00,0.0018
0.1,0,2425,ACTIF,1.74933000e-01,1.74930144e-01,0.0016,1.19592000e+00,1.19589891e+00,0.0018
0.1,0,2450,ACTIF,1.74953000e-01,1.74949776e-01,0.0018,1.22925000e+00,1.22922150e+00,0.0023
0.1,0,2475,ACTIF,1.74977000e-01,1.74973962e-01,0.0017,1.26274000e+00,1.26271172e+00,0.0022
0.1,0,2500,ACTIF,1.75007000e-01,1.75003699e-01,0.0019,1.29643000e+00,1.29639971e+00,0.0023
0.1,0,2525,ACTIF,1.75044000e-01,1.75040204e-01,0.0022,1.33036000e+00,1.33032192e+00,0.0029
0.1,0,2550,ACTIF,1.75089000e-01,1.75084963e-01,0.0023,1.36458000e+00,1.36452247e+00,0.0042
0.1,0,2575,ACTIF,1.75144000e-01,1.75139799e-01,0.0024,1.39912000e+00,1.39905476e+00,0.0047
0.1,0,2600,ACTIF,1.75212000e-01,1.75206947e-01,0.0029,1.43406000e+00,1.43398361e+00,0.0053
0.1,0,2625,ACTIF,1.75295000e-01,1.75289160e-01,0.0033,1.46948000e+00,1.46938774e+00,0.0063
0.1,0,2650,ACTIF,1.75396000e-01,1.75389839e-01,0.0035,1.50548000e+00,1.50536298e+00,0.0078
0.1,0,2675,ACTIF,1.75520000e-01,1.75513188e-01,0.0039,1.54217000e+00,1.54202618e+00,0.0093
0.1,0,2700,ACTIF,1.75672000e-01,1.75664419e-01,0.0043,1.57970000e+00,1.57952008e+00,0.0114
0.1,0,2725,ACTIF,1.75859000e-01,1.75850005e-01,0.0051,1.61824000e+00,1.61801933e+00,0.0136
0.1,0,2750,ACTIF,1.76089000e-01,1.76077994e-01,0.0063,1.65800000e+00,1.65773789e+00,0.0158
0.1,0,2775,ACTIF,1.76371000e-01,1.76358402e-01,0.0071,1.69926000e+00,1.69893822e+00,0.0189
0.1,0,2800,ACTIF,1.76718000e-01,1.76703702e-01,0.0081,1.74233000e+00,1.74194252e+00,0.0222
0.1,0,2825,ACTIF,1.77146000e-01,1.77129432e-01,0.0094,1.78761000e+00,1.78714652e+00,0.0259
0.1,0,2850,ACTIF,1.77674000e-01,1.77654950e-01,0.0107,1.83559000e+00,1.83503632e+00,0.0302
0.1,0,2875,ACTIF,1.78326000e-01,1.78304360e-01,0.0121,1.88688000e+00,1.88620896e+00,0.0356
0.1,0,2900,ACTIF,1.79132000e-01,1.79107671e-01,0.0136,1.94219000e+00,1.94139727e+00,0.0408
0.1,0,2925,ACTIF,1.80130000e-01,1.80102218e-01,0.0154,2.00243000e+00,2.00150000e+00,0.0465
0.1,0,2950,ACTIF,1.81364000e-01,1.81334421e-01,0.0163,2.06871000e+00,2.06761804e+00,0.0528
0.1,0,2975,ACTIF,1.82894000e-01,1.82861964e-01,0.0175,2.14237000e+00,2.14109790e+00,0.0594
0.1,0,3000,ACTIF,1.84789000e-01,1.84756493e-01,0.0176,2.22504000e+00,2.22358342e+00,0.0655
0.1,0,3025,ACTIF,1.87138000e-01,1.87106975e-01,0.0166,2.31873000e+00,2.31707732e+00,0.0713
0.1,0,3050,ACTIF,1.90050000e-01,1.90023889e-01,0.0137,2.42585000e+00,2.42401364e+00,0.0758
0.1,0,3075,ACTIF,1.93660000e-01,1.93644505e-01,0.0080,2.54935000e+00,2.54734271e+00,0.0788
0.1,0,3100,ACTIF,1.98137000e-01,1.98139566e-01,-0.0013,2.69275000e+00,2.69062996e+00,0.0788
0.1,0,3125,ACTIF,2.03689000e-01,2.03721849e-01,-0.0161,2.86034000e+00,2.85816977e+00,0.0759
0.1,0,3150,ACTIF,2.10579000e-01,2.10657242e-01,-0.0371,3.05721000e+00,3.05511534e+00,0.0686
0.1,0,3175,ACTIF,2.19133000e-01,2.19279301e-01,-0.0667,3.28946000e+00,3.28762475e+00,0.0558
0.1,0,3200,ACTIF,2.29762000e-01,2.30008661e-01,-0.1072,3.56435000e+00,3.56302251e+00,0.0373
0.1,0,3225,ACTIF,2.42988000e-01,2.43379410e-01,-0.1608,3.89044000e+00,3.88997434e+00,0.0120
0.1,0,3250,ACTIF,2.59478000e-01,2.60075613e-01,-0.2298,4.27782000e+00,4.27867029e+00,-0.0199
0.1,0,3275,ACTIF,2.80094000e-01,2.80983069e-01,-0.3164,4.73826000e+00,4.74100831e+00,-0.0580
0.1,0,3300,ACTIF,3.05965000e-01,3.07264414e-01,-0.4229,5.28538000e+00,5.29076512e+00,-0.1018
0.1,0,3325,ACTIF,3.38596000e-01,3.40471172e-01,-0.5508,5.93485000e+00,5.94373488e+00,-0.1495
0.1,0,3350,ACTIF,3.80029000e-01,3.82716069e-01,-0.7021,6.70444000e+00,6.71780726e+00,-0.1990
0.1,0,3375,ACTIF,4.33111000e-01,4.36947474e-01,-0.8780,7.61407000e+00,7.63294497e+00,-0.2473
0.1,0,3400,ACTIF,5.01923000e-01,5.07404485e-01,-1.0803,8.68566000e+00,8.71100636e+00,-0.2910
0.1,0,3425,ACTIF,5.92532000e-01,6.00408478e-01,-1.3119,9.94285000e+00,9.97534063e+00,-0.3257
0.1,0,3450,ACTIF,7.14371000e-01,7.25821542e-01,-1.5776,1.14103000e+01,1.14500605e+01,-0.3473
0.1,0,3475,ACTIF,8.82947000e-01,8.99932254e-01,-1.8874,1.31129000e+01,1.31588664e+01,-0.3493
0.1,0,3500,ACTIF,1.12568000e+00,1.15170957e+00,-2.2601,1.50739000e+01,1.51232471e+01,-0.3263
0.1,0,3525,ACTIF,1.49605000e+00,1.53809571e+00,-2.7336,1.73124000e+01,1.73597671e+01,-0.2729
0.1,0,3550,ACTIF,2.11395000e+00,2.18831392e+00,-3.3982,1.98397000e+01,1.98758286e+01,-0.1818
0.1,0,3575,ACTIF,3.31415000e+00,3.47041774e+00,-4.5029,2.26520000e+01,2.26620791e+01,-0.0445
0.1,0,3600,ACTIF,6.50257000e+00,6.99767757e+00,-7.0753,2.57119000e+01,2.56733905e+01,0.1500
0.1,0,3625,PALIER,3.31659000e+01,4.45015301e+01,-25.4725,2.88554000e+01,2.87203796e+01,0.4701
0.1,0,3650,PALIER,2.00000000e+02,4.45015301e+01,349.4227,2.97055000e+01,2.87203796e+01,3.4300
0.1,0,3675,PALIER,2.00000000e+02,4.45015301e+01,349.4227,2.99325000e+01,2.87203796e+01,4.2204
0.1,0,3700,PALIER,2.00000000e+02,4.45015301e+01,349.4227,3.01715000e+01,2.87203796e+01,5.0526
