Tw_K,P_bar,M[kg/mol],Cp[J/kg-K],h[J/kg],gamma[-],rho[kg/m3],mu[Pa-s]
3650,56.9792,9.172580e-03,9.340070e+03,1.423560e+07,1.211030e+00,1.722190e+00,8.079840e-05
3675,56.9792,9.149860e-03,9.546890e+03,1.447170e+07,1.211600e+00,1.706240e+00,8.120040e-05
3700,56.9792,9.126380e-03,9.758710e+03,1.471300e+07,1.212260e+00,1.690360e+00,8.160160e-05
3725,56.9792,9.102120e-03,9.975480e+03,1.495970e+07,1.213020e+00,1.674550e+00,8.200200e-05
3750,56.9792,9.077090e-03,1.019720e+04,1.521190e+07,1.213880e+00,1.658810e+00,8.240150e-05
3775,56.9792,9.051270e-03,1.042370e+04,1.546960e+07,1.214830e+00,1.643140e+00,8.279990e-05
3800,56.9792,9.024660e-03,1.065490e+04,1.573310e+07,1.215870e+00,1.627530e+00,8.319730e-05
3825,56.9792,8.997260e-03,1.089090e+04,1.600240e+07,1.217010e+00,1.611980e+00,8.359350e-05
3850,56.9792,8.969060e-03,1.113140e+04,1.627770e+07,1.218240e+00,1.596500e+00,8.398840e-05
3875,56.9792,8.940050e-03,1.137640e+04,1.655900e+07,1.219560e+00,1.581070e+00,8.438190e-05
3900,56.9792,8.910240e-03,1.162570e+04,1.684650e+07,1.220980e+00,1.565690e+00,8.477400e-05
3925,56.9792,8.879640e-03,1.187920e+04,1.714030e+07,1.222480e+00,1.550380e+00,8.516450e-05
3950,56.9792,8.848230e-03,1.213660e+04,1.744050e+07,1.224080e+00,1.535120e+00,8.555330e-05
3975,56.9792,8.816030e-03,1.239790e+04,1.774720e+07,1.225760e+00,1.519910e+00,8.594030e-05
4000,56.9792,8.783050e-03,1.266270e+04,1.806040e+07,1.227530e+00,1.504760e+00,8.632540e-05
200,101.325,1.920320e-02,1.737000e+03,-7.965190e+06,1.332030e+00,1.170110e+02,9.336590e-06
225,101.325,1.920320e-02,1.754080e+03,-7.921560e+06,1.327740e+00,1.040100e+02,1.042660e-05
250,101.325,1.920320e-02,1.775540e+03,-7.877450e+06,1.322500e+00,9.360870e+01,1.150440e-05
275,101.325,1.920320e-02,1.803860e+03,-7.832720e+06,1.315840e+00,8.509880e+01,1.256670e-05
300,101.325,1.920320e-02,1.839120e+03,-7.787200e+06,1.307920e+00,7.800720e+01,1.361060e-05
325,101.325,1.920320e-02,1.880600e+03,-7.740720e+06,1.299110e+00,7.200650e+01,1.464090e-05
350,101.325,1.920310e-02,1.927390e+03,-7.693130e+06,1.289790e+00,6.686300e+01,1.565050e-05
375,101.325,1.920300e-02,1.978770e+03,-7.644310e+06,1.280240e+00,6.240490e+01,1.663850e-05
400,101.325,1.920260e-02,2.034280e+03,-7.594150e+06,1.270680e+00,5.850350e+01,1.760420e-05
425,101.325,1.920190e-02,2.093780e+03,-7.542560e+06,1.261270e+00,5.506000e+01,1.854750e-05
450,101.325,1.920060e-02,2.157480e+03,-7.489430e+06,1.252100e+00,5.199760e+01,1.946830e-05
475,101.325,1.919830e-02,2.225900e+03,-7.434650e+06,1.243210e+00,4.925520e+01,2.036700e-05
500,101.325,1.919470e-02,2.299880e+03,-7.378090e+06,1.234650e+00,4.678370e+01,2.124380e-05
525,101.325,1.918920e-02,2.380480e+03,-7.319600e+06,1.226440e+00,4.454310e+01,2.209240e-05
550,101.325,1.918110e-02,2.468990e+03,-7.259000e+06,1.218630e+00,4.250030e+01,2.291920e-05
575,101.325,1.916940e-02,2.566900e+03,-7.196070e+06,1.211250e+00,4.062780e+01,2.372440e-05
600,101.325,1.915340e-02,2.675870e+03,-7.130560e+06,1.204340e+00,3.890240e+01,2.450810e-05
625,101.325,1.913180e-02,2.797740e+03,-7.062170e+06,1.197940e+00,3.730420e+01,2.526670e-05
650,101.325,1.910350e-02,2.934550e+03,-6.990550e+06,1.192100e+00,3.581640e+01,2.600350e-05
675,101.325,1.906710e-02,3.088610e+03,-6.915300e+06,1.186860e+00,3.442420e+01,2.671850e-05
700,101.325,1.902130e-02,3.262590e+03,-6.835950e+06,1.182250e+00,3.311500e+01,2.741140e-05
725,101.325,1.896450e-02,3.459660e+03,-6.751980e+06,1.178290e+00,3.187760e+01,2.808190e-05
750,101.325,1.889520e-02,3.683640e+03,-6.662750e+06,1.175030e+00,3.070230e+01,2.872980e-05
775,101.325,1.881150e-02,3.939110e+03,-6.567530e+06,1.172490e+00,2.958040e+01,2.935470e-05
800,101.325,1.871170e-02,4.231420e+03,-6.465490e+06,1.170720e+00,2.850390e+01,2.995670e-05
825,101.325,1.859370e-02,4.566540e+03,-6.355610e+06,1.169800e+00,2.746590e+01,3.053580e-05
850,101.325,1.845540e-02,4.950580e+03,-6.236750e+06,1.169820e+00,2.645980e+01,3.109260e-05
875,101.325,1.829470e-02,5.389030e+03,-6.107620e+06,1.170910e+00,2.548000e+01,3.162800e-05
900,101.325,1.810930e-02,5.885640e+03,-5.966810e+06,1.173220e+00,2.452120e+01,3.214330e-05
925,101.325,1.789730e-02,6.441180e+03,-5.812850e+06,1.176880e+00,2.357910e+01,3.264080e-05
950,101.325,1.765720e-02,7.052240e+03,-5.644290e+06,1.182000e+00,2.265060e+01,3.312300e-05
975,101.325,1.738820e-02,7.710500e+03,-5.459840e+06,1.188610e+00,2.173360e+01,3.359330e-05
1000,101.325,1.709070e-02,8.402670e+03,-5.258480e+06,1.196670e+00,2.082770e+01,3.405530e-05
1025,101.325,1.676610e-02,9.110730e+03,-5.039580e+06,1.206070e+00,1.993380e+01,3.450650e-05
1050,101.325,1.641720e-02,9.813870e+03,-4.802990e+06,1.216560e+00,1.905430e+01,3.495670e-05
1075,101.325,1.604810e-02,1.048880e+04,-4.549120e+06,1.227840e+00,1.819270e+01,3.540930e-05
1100,101.325,1.566380e-02,1.111140e+04,-4.278980e+06,1.239540e+00,1.735350e+01,3.586750e-05
1125,101.325,1.527010e-02,1.165760e+04,-3.994190e+06,1.251250e+00,1.654140e+01,3.633360e-05
1150,101.325,1.487330e-02,1.210440e+04,-3.696930e+06,1.262510e+00,1.576130e+01,3.680880e-05
1175,101.325,1.447990e-02,1.243100e+04,-3.389970e+06,1.272890e+00,1.501790e+01,3.729360e-05
1200,101.325,1.409590e-02,1.261960e+04,-3.076530e+06,1.281960e+00,1.431500e+01,3.778730e-05
1225,101.325,1.372700e-02,1.265720e+04,-2.760250e+06,1.289370e+00,1.365600e+01,3.828860e-05
1250,101.325,1.337830e-02,1.253700e+04,-2.444990e+06,1.294850e+00,1.304290e+01,3.879550e-05
1275,101.325,1.305390e-02,1.225980e+04,-2.134710e+06,1.298220e+00,1.247700e+01,3.930590e-05
1300,101.325,1.275680e-02,1.183460e+04,-1.833240e+06,1.299460e+00,1.195860e+01,3.981770e-05
1325,101.325,1.248910e-02,1.127930e+04,-1.544060e+06,1.298640e+00,1.148670e+01,4.032880e-05
1350,101.325,1.225190e-02,1.061980e+04,-1.270140e+06,1.295990e+00,1.105990e+01,4.083770e-05
1375,101.325,1.204520e-02,9.888200e+03,-1.013680e+06,1.291850e+00,1.067560e+01,4.134350e-05
1400,101.325,1.186810e-02,9.120940e+03,-7.760280e+05,1.286650e+00,1.033090e+01,4.184530e-05
1425,101.325,1.171910e-02,8.354980e+03,-5.576190e+05,1.280840e+00,1.002220e+01,4.234310e-05
1450,101.325,1.159570e-02,7.624370e+03,-3.579830e+05,1.274870e+00,9.745660e+00,4.283690e-05
1475,101.325,1.149510e-02,6.956770e+03,-1.758730e+05,1.269100e+00,9.497380e+00,4.332700e-05
1500,101.325,1.141430e-02,6.371090e+03,-9.459230e+03,1.263780e+00,9.273420e+00,4.381390e-05
1525,101.325,1.135010e-02,5.876910e+03,1.434460e+05,1.258990e+00,9.070060e+00,4.429790e-05
1550,101.325,1.129940e-02,5.475720e+03,2.851630e+05,1.254720e+00,8.883940e+00,4.477930e-05
1575,101.325,1.125960e-02,5.163440e+03,4.179740e+05,1.250840e+00,8.712110e+00,4.525860e-05
1600,101.325,1.122810e-02,4.933280e+03,5.440190e+05,1.247230e+00,8.552020e+00,4.573590e-05
1625,101.325,1.120290e-02,4.778400e+03,6.652640e+05,1.243720e+00,8.401560e+00,4.621130e-05
1650,101.325,1.118220e-02,4.693750e+03,7.835240e+05,1.240210e+00,8.258940e+00,4.668500e-05
1675,101.325,1.116420e-02,4.677180e+03,9.005190e+05,1.236610e+00,8.122620e+00,4.715710e-05
1700,101.325,1.114760e-02,4.729700e+03,1.017960e+06,1.232930e+00,7.991270e+00,4.762760e-05
1725,101.325,1.113090e-02,4.854900e+03,1.137610e+06,1.229270e+00,7.863660e+00,4.809670e-05
1750,101.325,1.111280e-02,5.057390e+03,1.261350e+06,1.225850e+00,7.738670e+00,4.856420e-05
1775,101.325,1.109170e-02,5.340250e+03,1.391150e+06,1.222990e+00,7.615230e+00,4.903040e-05
1800,101.325,1.106650e-02,5.701610e+03,1.529020e+06,1.221050e+00,7.492360e+00,4.949510e-05
1825,101.325,1.103580e-02,6.131350e+03,1.676800e+06,1.220330e+00,7.369250e+00,4.995860e-05
1850,101.325,1.099880e-02,6.609340e+03,1.835990e+06,1.220970e+00,7.245290e+00,5.042090e-05
1875,101.325,1.095500e-02,7.106500e+03,2.007430e+06,1.222930e+00,7.120210e+00,5.088210e-05
1900,101.325,1.090440e-02,7.589010e+03,2.191190e+06,1.225940e+00,6.994100e+00,5.134240e-05
1925,101.325,1.084770e-02,8.024280e+03,2.386490e+06,1.229640e+00,6.867360e+00,5.180190e-05
1950,101.325,1.078590e-02,8.386350e+03,2.591790e+06,1.233660e+00,6.740670e+00,5.226070e-05
1975,101.325,1.072020e-02,8.658980e+03,2.805050e+06,1.237660e+00,6.614840e+00,5.271890e-05
2000,101.325,1.065230e-02,8.836090e+03,3.023940e+06,1.241400e+00,6.490740e+00,5.317670e-05
2025,101.325,1.058340e-02,8.920120e+03,3.246080e+06,1.244730e+00,6.369140e+00,5.361820e-05
2050,101.325,1.051480e-02,8.919570e+03,3.469240e+06,1.247600e+00,6.250720e+00,5.405910e-05
2075,101.325,1.044770e-02,8.846550e+03,3.691460e+06,1.249990e+00,6.135990e+00,5.449930e-05
2100,101.325,1.038290e-02,8.714710e+03,3.911080e+06,1.251940e+00,6.025330e+00,5.493890e-05
2125,101.325,1.032100e-02,8.537730e+03,4.126820e+06,1.253510e+00,5.918950e+00,5.537780e-05
2150,101.325,1.026250e-02,8.328400e+03,4.337700e+06,1.254760e+00,5.816940e+00,5.581590e-05
2175,101.325,1.020750e-02,8.098060e+03,4.543060e+06,1.255740e+00,5.719310e+00,5.625320e-05
2200,101.325,1.015630e-02,7.856330e+03,4.742510e+06,1.256520e+00,5.625950e+00,5.668970e-05
2225,101.325,1.010890e-02,7.611080e+03,4.935850e+06,1.257130e+00,5.536740e+00,5.712530e-05
2250,101.325,1.006510e-02,7.368550e+03,5.123080e+06,1.257610e+00,5.451500e+00,5.755990e-05
2275,101.325,1.002480e-02,7.133470e+03,5.304340e+06,1.257980e+00,5.370000e+00,5.799360e-05
2300,101.325,9.987790e-03,6.909300e+03,5.479850e+06,1.258260e+00,5.292040e+00,5.842620e-05
2325,101.325,9.953940e-03,6.698400e+03,5.649910e+06,1.258460e+00,5.217400e+00,5.885790e-05
2350,101.325,9.922980e-03,6.502260e+03,5.814890e+06,1.258580e+00,5.145840e+00,5.928850e-05
2375,101.325,9.894700e-03,6.321700e+03,5.975160e+06,1.258610e+00,5.077160e+00,5.971820e-05
2400,101.325,9.868860e-03,6.156970e+03,6.131110e+06,1.258560e+00,5.011150e+00,6.014680e-05
2425,101.325,9.845250e-03,6.007960e+03,6.283140e+06,1.258420e+00,4.947630e+00,6.057440e-05
2450,101.325,9.823650e-03,5.874250e+03,6.431630e+06,1.258180e+00,4.886400e+00,6.100100e-05
2475,101.325,9.803880e-03,5.755260e+03,6.576970e+06,1.257850e+00,4.827310e+00,6.142660e-05
2500,101.325,9.785740e-03,5.650250e+03,6.719510e+06,1.257420e+00,4.770190e+00,6.185130e-05
2525,101.325,9.769070e-03,5.558450e+03,6.859590e+06,1.256890e+00,4.714920e+00,6.227500e-05
2550,101.325,9.753710e-03,5.479050e+03,6.997540e+06,1.256260e+00,4.661350e+00,6.269790e-05
2575,101.325,9.739520e-03,5.411230e+03,7.133640e+06,1.255540e+00,4.609380e+00,6.311980e-05
2600,101.325,9.726350e-03,5.354220e+03,7.268190e+06,1.254720e+00,4.558890e+00,6.354090e-05
2625,101.325,9.714100e-03,5.307270e+03,7.401440e+06,1.253820e+00,4.509780e+00,6.396120e-05
2650,101.325,9.702660e-03,5.269690e+03,7.533630e+06,1.252830e+00,4.461970e+00,6.438060e-05
2675,101.325,9.691910e-03,5.240830e+03,7.665000e+06,1.251770e+00,4.415370e+00,6.479930e-05
2700,101.325,9.681770e-03,5.220090e+03,7.795740e+06,1.250640e+00,4.369920e+00,6.521720e-05
2725,101.325,9.672160e-03,5.206950e+03,7.926060e+06,1.249450e+00,4.325530e+00,6.563440e-05
2750,101.325,9.663000e-03,5.200920e+03,8.056150e+06,1.248200e+00,4.282150e+00,6.605090e-05
2775,101.325,9.654220e-03,5.201570e+03,8.186170e+06,1.246910e+00,4.239710e+00,6.646670e-05
2800,101.325,9.645760e-03,5.208500e+03,8.316280e+06,1.245580e+00,4.198170e+00,6.688190e-05
2825,101.325,9.637560e-03,5.221370e+03,8.446640e+06,1.244220e+00,4.157480e+00,6.729640e-05
2850,101.325,9.629550e-03,5.239890e+03,8.577390e+06,1.242830e+00,4.117590e+00,6.771040e-05
2875,101.325,9.621700e-03,5.263770e+03,8.708680e+06,1.241420e+00,4.078460e+00,6.812380e-05
2900,101.325,9.613960e-03,5.292790e+03,8.840630e+06,1.240000e+00,4.040050e+00,6.853670e-05
2925,101.325,9.606280e-03,5.326750e+03,8.973360e+06,1.238570e+00,4.002320e+00,6.894900e-05
2950,101.325,9.598630e-03,5.365460e+03,9.107000e+06,1.237150e+00,3.965240e+00,6.936090e-05
2975,101.325,9.590960e-03,5.408780e+03,9.241670e+06,1.235720e+00,3.928770e+00,6.977230e-05
3000,101.325,9.583240e-03,5.456560e+03,9.377480e+06,1.234310e+00,3.892900e+00,7.018320e-05
3025,101.325,9.575440e-03,5.508700e+03,9.514540e+06,1.232920e+00,3.857590e+00,7.059380e-05
3050,101.325,9.567530e-03,5.565110e+03,9.652950e+06,1.231540e+00,3.822810e+00,7.100390e-05
3075,101.325,9.559480e-03,5.625700e+03,9.792830e+06,1.230190e+00,3.788530e+00,7.141370e-05
3100,101.325,9.551260e-03,5.690410e+03,9.934270e+06,1.228870e+00,3.754750e+00,7.182310e-05
3125,101.325,9.542840e-03,5.759180e+03,1.007740e+07,1.227580e+00,3.721430e+00,7.223210e-05
3150,101.325,9.534210e-03,5.831970e+03,1.022230e+07,1.226330e+00,3.688550e+00,7.264090e-05
3175,101.325,9.525320e-03,5.908740e+03,1.036900e+07,1.225120e+00,3.656100e+00,7.304930e-05
3200,101.325,9.516170e-03,5.989460e+03,1.051770e+07,1.223960e+00,3.624050e+00,7.345740e-05
3225,101.325,9.506720e-03,6.074120e+03,1.066850e+07,1.222850e+00,3.592390e+00,7.386530e-05
3250,101.325,9.496970e-03,6.162700e+03,1.082150e+07,1.221780e+00,3.561090e+00,7.427290e-05
3275,101.325,9.486880e-03,6.255190e+03,1.097670e+07,1.220770e+00,3.530160e+00,7.468020e-05
3300,101.325,9.476430e-03,6.351590e+03,1.113430e+07,1.219820e+00,3.499560e+00,7.508730e-05
3325,101.325,9.465620e-03,6.451880e+03,1.129430e+07,1.218930e+00,3.469280e+00,7.549420e-05
3350,101.325,9.454410e-03,6.556090e+03,1.145690e+07,1.218100e+00,3.439310e+00,7.590080e-05
3375,101.325,9.442790e-03,6.664200e+03,1.162210e+07,1.217330e+00,3.409640e+00,7.630720e-05
3400,101.325,9.430750e-03,6.776230e+03,1.179010e+07,1.216630e+00,3.380250e+00,7.671330e-05
3425,101.325,9.418260e-03,6.892180e+03,1.196100e+07,1.216000e+00,3.351140e+00,7.711930e-05
3450,101.325,9.405320e-03,7.012050e+03,1.213480e+07,1.215430e+00,3.322280e+00,7.752490e-05
3475,101.325,9.391890e-03,7.135860e+03,1.231160e+07,1.214940e+00,3.293670e+00,7.793040e-05
3500,101.325,9.377980e-03,7.263620e+03,1.249160e+07,1.214530e+00,3.265300e+00,7.833560e-05
3525,101.325,9.363550e-03,7.395330e+03,1.267480e+07,1.214180e+00,3.237160e+00,7.874050e-05
3550,101.325,9.348610e-03,7.530990e+03,1.286140e+07,1.213910e+00,3.209230e+00,7.914510e-05
3575,101.325,9.333130e-03,7.670620e+03,1.305140e+07,1.213720e+00,3.181510e+00,7.954950e-05
3600,101.325,9.317110e-03,7.814210e+03,1.324500e+07,1.213610e+00,3.153990e+00,7.995350e-05
3625,101.325,9.300520e-03,7.961760e+03,1.344220e+07,1.213580e+00,3.126660e+00,8.035710e-05
3650,101.325,9.283360e-03,8.113280e+03,1.364310e+07,1.213620e+00,3.099520e+00,8.076040e-05
3675,101.325,9.265620e-03,8.268750e+03,1.384790e+07,1.213750e+00,3.072550e+00,8.116330e-05
3700,101.325,9.247280e-03,8.428170e+03,1.405660e+07,1.213950e+00,3.045750e+00,8.156580e-05
3725,101.325,9.228340e-03,8.591520e+03,1.426930e+07,1.214240e+00,3.019110e+00,8.196770e-05
3750,101.325,9.208780e-03,8.758790e+03,1.448620e+07,1.214610e+00,2.992630e+00,8.236920e-05
3775,101.325,9.188600e-03,8.929950e+03,1.470730e+07,1.215060e+00,2.966290e+00,8.277010e-05
3800,101.325,9.167780e-03,9.104970e+03,1.493270e+07,1.215590e+00,2.940100e+00,8.317040e-05
3825,101.325,9.146330e-03,9.283810e+03,1.516250e+07,1.216200e+00,2.914050e+00,8.357000e-05
3850,101.325,9.124230e-03,9.466450e+03,1.539690e+07,1.216900e+00,2.888130e+00,8.396890e-05
3875,101.325,9.101470e-03,9.652820e+03,1.563590e+07,1.217680e+00,2.862340e+00,8.436700e-05
3900,101.325,9.078060e-03,9.842870e+03,1.587960e+07,1.218540e+00,2.836680e+00,8.476440e-05
3925,101.325,9.053980e-03,1.003650e+04,1.612810e+07,1.219480e+00,2.811140e+00,8.516080e-05
3950,101.325,9.029240e-03,1.023370e+04,1.638140e+07,1.220500e+00,2.785710e+00,8.555620e-05
3975,101.325,9.003830e-03,1.043440e+04,1.663980e+07,1.221600e+00,2.760400e+00,8.595060e-05
4000,101.325,8.977750e-03,1.063840e+04,1.690320e+07,1.222790e+00,2.735200e+00,8.634390e-05
200,180.184,1.920320e-02,1.737000e+03,-7.965190e+06,1.332030e+00,2.080780e+02,9.336590e-06
225,180.184,1.920320e-02,1.754070e+03,-7.921560e+06,1.327740e+00,1.849580e+02,1.042660e-05
250,180.184,1.920320e-02,1.775540e+03,-7.877450e+06,1.322500e+00,1.664620e+02,1.150440e-05
275,180.184,1.920320e-02,1.803850e+03,-7.832720e+06,1.315840e+00,1.513290e+02,1.256670e-05
300,180.184,1.920320e-02,1.839090e+03,-7.787200e+06,1.307930e+00,1.387190e+02,1.361060e-05
325,180.184,1.920320e-02,1.880500e+03,-7.740720e+06,1.299130e+00,1.280480e+02,1.464090e-05
350,180.184,1.920310e-02,1.927150e+03,-7.693130e+06,1.289820e+00,1.189010e+02,1.565050e-05
375,180.184,1.920300e-02,1.978200e+03,-7.644320e+06,1.280300e+00,1.109740e+02,1.663850e-05
400,180.184,1.920270e-02,2.033090e+03,-7.594190e+06,1.270810e+00,1.040360e+02,1.760430e-05
425,180.184,1.920220e-02,2.091510e+03,-7.542640e+06,1.261490e+00,9.791390e+01,1.854760e-05
450,180.184,1.920120e-02,2.153450e+03,-7.489590e+06,1.252430e+00,9.246950e+01,1.946860e-05
475,180.184,1.919960e-02,2.219170e+03,-7.434940e+06,1.243690e+00,8.759510e+01,2.036750e-05
500,180.184,1.919690e-02,2.289180e+03,-7.378590e+06,1.235310e+00,8.320360e+01,2.124480e-05
525,180.184,1.919270e-02,2.364200e+03,-7.320440e+06,1.227320e+00,7.922440e+01,2.209430e-05
550,180.184,1.918660e-02,2.445150e+03,-7.260330e+06,1.219720e+00,7.559920e+01,2.292220e-05
575,180.184,1.917780e-02,2.533120e+03,-7.198120e+06,1.212540e+00,7.227930e+01,2.372910e-05
600,180.184,1.916580e-02,2.629340e+03,-7.133610e+06,1.205800e+00,6.922400e+01,2.451540e-05
625,180.184,1.914950e-02,2.735230e+03,-7.066570e+06,1.199530e+00,6.639860e+01,2.527740e-05
650,180.184,1.912810e-02,2.852330e+03,-6.996750e+06,1.193750e+00,6.377350e+01,2.601880e-05
675,180.184,1.910060e-02,2.982410e+03,-6.923850e+06,1.188490e+00,6.132320e+01,2.673990e-05
700,180.184,1.906580e-02,3.127480e+03,-6.847510e+06,1.183770e+00,5.902530e+01,2.744060e-05
725,180.184,1.902250e-02,3.289880e+03,-6.767330e+06,1.179610e+00,5.686070e+01,2.812090e-05
750,180.184,1.896950e-02,3.472350e+03,-6.682850e+06,1.176050e+00,5.481220e+01,2.878070e-05
775,180.184,1.890540e-02,3.678100e+03,-6.593520e+06,1.173090e+00,5.286480e+01,2.941990e-05
800,180.184,1.882870e-02,3.910810e+03,-6.498720e+06,1.170790e+00,5.100500e+01,3.003870e-05
825,180.184,1.873780e-02,4.174610e+03,-6.397720e+06,1.169190e+00,4.922050e+01,3.063700e-05
850,180.184,1.863100e-02,4.473830e+03,-6.289690e+06,1.168360e+00,4.750050e+01,3.121510e-05
875,180.184,1.850650e-02,4.812590e+03,-6.173700e+06,1.168390e+00,4.583500e+01,3.177360e-05
900,180.184,1.836240e-02,5.194260e+03,-6.048700e+06,1.169400e+00,4.421500e+01,3.231330e-05
925,180.184,1.819710e-02,5.620710e+03,-5.913610e+06,1.171490e+00,4.263280e+01,3.283530e-05
950,180.184,1.800900e-02,6.091550e+03,-5.767300e+06,1.174770e+00,4.108170e+01,3.334130e-05
975,180.184,1.779690e-02,6.603530e+03,-5.608690e+06,1.179310e+00,3.955680e+01,3.383330e-05
1000,180.184,1.756010e-02,7.150230e+03,-5.436830e+06,1.185140e+00,3.805470e+01,3.431370e-05
1025,180.184,1.729870e-02,7.721970e+03,-5.250970e+06,1.192250e+00,3.657400e+01,3.477930e-05
1050,180.184,1.701390e-02,8.306940e+03,-5.050620e+06,1.200540e+00,3.511520e+01,3.523810e-05
1075,180.184,1.670730e-02,8.891170e+03,-4.835630e+06,1.209850e+00,3.368060e+01,3.569320e-05
1100,180.184,1.638190e-02,9.459640e+03,-4.606190e+06,1.219990e+00,3.227400e+01,3.614710e-05
1125,180.184,1.604100e-02,9.997040e+03,-4.362900e+06,1.230700e+00,3.090020e+01,3.660240e-05
1150,180.184,1.568890e-02,1.048830e+04,-4.106730e+06,1.241690e+00,2.956490e+01,3.706110e-05
1175,180.184,1.533000e-02,1.091880e+04,-3.839000e+06,1.252640e+00,2.827390e+01,3.752450e-05
1200,180.184,1.496910e-02,1.127500e+04,-3.561410e+06,1.263230e+00,2.703310e+01,3.799360e-05
1225,180.184,1.461090e-02,1.154440e+04,-3.275970e+06,1.273140e+00,2.584770e+01,3.846850e-05
1250,180.184,1.425990e-02,1.171640e+04,-2.985000e+06,1.282060e+00,2.472220e+01,3.894900e-05
1275,180.184,1.392030e-02,1.178280e+04,-2.691030e+06,1.289710e+00,2.366030e+01,3.943430e-05
1300,180.184,1.359590e-02,1.173860e+04,-2.396780e+06,1.295860e+00,2.266450e+01,3.992340e-05
1325,180.184,1.328980e-02,1.158250e+04,-2.105040e+06,1.300360e+00,2.173620e+01,4.041500e-05
1350,180.184,1.300460e-02,1.131800e+04,-1.818560e+06,1.303120e+00,2.087590e+01,4.090790e-05
1375,180.184,1.274220e-02,1.095320e+04,-1.539970e+06,1.304120e+00,2.008280e+01,4.140090e-05
1400,180.184,1.250390e-02,1.050100e+04,-1.271630e+06,1.303440e+00,1.935530e+01,4.189310e-05
1425,180.184,1.229010e-02,9.978300e+03,-1.015510e+06,1.301240e+00,1.869060e+01,4.238370e-05
1450,180.184,1.210080e-02,9.405540e+03,-7.731310e+05,1.297730e+00,1.808550e+01,4.287220e-05
1475,180.184,1.193550e-02,8.805190e+03,-5.454630e+05,1.293210e+00,1.753600e+01,4.335830e-05
1500,180.184,1.179290e-02,8.200250e+03,-3.329090e+05,1.287960e+00,1.703770e+01,4.384200e-05
1525,180.184,1.167150e-02,7.612560e+03,-1.353060e+05,1.282310e+00,1.658580e+01,4.432320e-05
1550,180.184,1.156930e-02,7.061160e+03,4.802250e+04,1.276540e+00,1.617550e+01,4.480210e-05
1575,180.184,1.148440e-02,6.560930e+03,2.181800e+05,1.270870e+00,1.580190e+01,4.527900e-05
1600,180.184,1.141440e-02,6.121940e+03,3.765810e+05,1.265460e+00,1.546020e+01,4.575400e-05
1625,180.184,1.135710e-02,5.749590e+03,5.248330e+05,1.260380e+00,1.514590e+01,4.622730e-05
1650,180.184,1.131030e-02,5.445380e+03,6.646290e+05,1.255640e+00,1.485500e+01,4.669910e-05
1675,180.184,1.127220e-02,5.208250e+03,7.976610e+05,1.251220e+00,1.458390e+01,4.716940e-05
1700,180.184,1.124070e-02,5.035960e+03,9.255810e+05,1.247040e+00,1.432930e+01,4.763830e-05
1725,180.184,1.121430e-02,4.926370e+03,1.049980e+06,1.243040e+00,1.408850e+01,4.810600e-05
1750,180.184,1.119150e-02,4.878320e+03,1.172410e+06,1.239200e+00,1.385900e+01,4.857240e-05
1775,180.184,1.117080e-02,4.891980e+03,1.294410e+06,1.235510e+00,1.363860e+01,4.903760e-05
1800,180.184,1.115100e-02,4.968740e+03,1.417540e+06,1.232060e+00,1.342530e+01,4.950150e-05
1825,180.184,1.113080e-02,5.110340e+03,1.543390e+06,1.228970e+00,1.321740e+01,4.996430e-05
1850,180.184,1.110890e-02,5.317450e+03,1.673600e+06,1.226460e+00,1.301310e+01,5.042590e-05
1875,180.184,1.108430e-02,5.587810e+03,1.809790e+06,1.224760e+00,1.281110e+01,5.088640e-05
1900,180.184,1.105580e-02,5.914330e+03,1.953460e+06,1.224050e+00,1.261010e+01,5.134590e-05
1925,180.184,1.102270e-02,6.283960e+03,2.105870e+06,1.224470e+00,1.240900e+01,5.180430e-05
1950,180.184,1.098440e-02,6.677890e+03,2.267860e+06,1.225990e+00,1.220740e+01,5.226190e-05
1975,180.184,1.094070e-02,7.073470e+03,2.439780e+06,1.228470e+00,1.200490e+01,5.271870e-05
2000,180.184,1.089180e-02,7.447340e+03,2.621350e+06,1.231670e+00,1.180190e+01,5.317470e-05
