Tw_K,P_bar,M[kg/mol],Cp[J/kg-K],h[J/kg],gamma[-],rho[kg/m3],mu[Pa-s]
2975,0.0320418,8.236130e-03,4.382390e+04,2.283710e+07,1.247060e+00,1.066890e-03,6.982340e-05
3000,0.0320418,8.092440e-03,4.463100e+04,2.394330e+07,1.250580e+00,1.039540e-03,6.995120e-05
3025,0.0320418,7.951480e-03,4.516610e+04,2.506630e+07,1.253340e+00,1.012990e-03,7.005840e-05
3050,0.0320418,7.814160e-03,4.542490e+04,2.619930e+07,1.255300e+00,9.873340e-04,7.014610e-05
3075,0.0320418,7.681230e-03,4.541220e+04,2.733530e+07,1.256480e+00,9.626490e-04,7.021600e-05
3100,0.0320418,7.553340e-03,4.514080e+04,2.846780e+07,1.256920e+00,9.389870e-04,7.027010e-05
3125,0.0320418,7.430970e-03,4.462970e+04,2.959040e+07,1.256660e+00,9.163840e-04,7.031080e-05
3150,0.0320418,7.314480e-03,4.390370e+04,3.069750e+07,1.255790e+00,8.948600e-04,7.034090e-05
3175,0.0320418,7.204090e-03,4.299110e+04,3.178400e+07,1.254370e+00,8.744150e-04,7.036340e-05
3200,0.0320418,7.099910e-03,4.192330e+04,3.284570e+07,1.252500e+00,8.550370e-04,7.038140e-05
3225,0.0320418,7.001950e-03,4.073290e+04,3.387910e+07,1.250270e+00,8.367020e-04,7.039800e-05
3250,0.0320418,6.910100e-03,3.945290e+04,3.488160e+07,1.247760e+00,8.193760e-04,7.041600e-05
3275,0.0320418,6.824220e-03,3.811530e+04,3.585130e+07,1.245050e+00,8.030150e-04,7.043840e-05
3300,0.0320418,6.744070e-03,3.675060e+04,3.678720e+07,1.242240e+00,7.875710e-04,7.046760e-05
3325,0.0320418,6.669370e-03,3.538630e+04,3.768880e+07,1.239380e+00,7.729920e-04,7.050580e-05
3350,0.0320418,6.599820e-03,3.404650e+04,3.855670e+07,1.236530e+00,7.592230e-04,7.055460e-05
3375,0.0320418,6.535090e-03,3.275150e+04,3.939150e+07,1.233760e+00,7.462070e-04,7.061570e-05
3400,0.0320418,6.474810e-03,3.151750e+04,4.019480e+07,1.231080e+00,7.338890e-04,7.069000e-05
3425,0.0320418,6.418650e-03,3.035600e+04,4.096800e+07,1.228550e+00,7.222130e-04,7.077830e-05
3450,0.0320418,6.366260e-03,2.927430e+04,4.171320e+07,1.226170e+00,7.111270e-04,7.088120e-05
3475,0.0320418,6.317300e-03,2.827560e+04,4.243240e+07,1.223960e+00,7.005820e-04,7.099870e-05
3500,0.0320418,6.271450e-03,2.735900e+04,4.312770e+07,1.221940e+00,6.905290e-04,7.113100e-05
3525,0.0320418,6.228430e-03,2.652010e+04,4.380100e+07,1.220120e+00,6.809280e-04,7.127800e-05
3550,0.0320418,6.187950e-03,2.575140e+04,4.445430e+07,1.218510e+00,6.717390e-04,7.143930e-05
3575,0.0320418,6.149790e-03,2.504260e+04,4.508910e+07,1.217110e+00,6.629280e-04,7.161480e-05
3600,0.0320418,6.113730e-03,2.438120e+04,4.570680e+07,1.215940e+00,6.544640e-04,7.180410e-05
3625,0.0320418,6.079600e-03,2.375330e+04,4.630840e+07,1.215020e+00,6.463220e-04,7.200680e-05
3650,0.0320418,6.047250e-03,2.314370e+04,4.689460e+07,1.214360e+00,6.384790e-04,7.222240e-05
3675,0.0320418,6.016560e-03,2.253730e+04,4.746570e+07,1.213980e+00,6.309180e-04,7.245060e-05
3700,0.0320418,5.987460e-03,2.191920e+04,4.802140e+07,1.213910e+00,6.236240e-04,7.269100e-05
3725,0.0320418,5.959880e-03,2.127630e+04,4.856140e+07,1.214180e+00,6.165850e-04,7.294320e-05
3750,0.0320418,5.933780e-03,2.059740e+04,4.908490e+07,1.214830e+00,6.097930e-04,7.320670e-05
3775,0.0320418,5.909150e-03,1.987460e+04,4.959090e+07,1.215890e+00,6.032400e-04,7.348100e-05
3800,0.0320418,5.885990e-03,1.910410e+04,5.007820e+07,1.217430e+00,5.969220e-04,7.376570e-05
3825,0.0320418,5.864290e-03,1.828600e+04,5.054570e+07,1.219510e+00,5.908350e-04,7.406010e-05
3850,0.0320418,5.844070e-03,1.742520e+04,5.099220e+07,1.222180e+00,5.849740e-04,7.436380e-05
3875,0.0320418,5.825310e-03,1.653070e+04,5.141670e+07,1.225540e+00,5.793340e-04,7.467580e-05
3900,0.0320418,5.808010e-03,1.561490e+04,5.181850e+07,1.229660e+00,5.739110e-04,7.499570e-05
3925,0.0320418,5.792140e-03,1.469250e+04,5.219740e+07,1.234610e+00,5.686980e-04,7.532250e-05
3950,0.0320418,5.777670e-03,1.377920e+04,5.255320e+07,1.240450e+00,5.636870e-04,7.565560e-05
3975,0.0320418,5.764540e-03,1.289000e+04,5.288650e+07,1.247220e+00,5.588690e-04,7.599410e-05
4000,0.0320418,5.752690e-03,1.203850e+04,5.319810e+07,1.254950e+00,5.542340e-04,7.633720e-05
200,0.0569792,2.199600e-02,1.511860e+03,-7.246370e+06,1.333370e+00,7.536950e-02,9.196210e-06
225,0.0569792,2.199600e-02,1.533560e+03,-7.208310e+06,1.327110e+00,6.699510e-02,1.024210e-05
250,0.0569792,2.199600e-02,1.559720e+03,-7.169660e+06,1.319880e+00,6.029560e-02,1.127750e-05
275,0.0569792,2.199600e-02,1.592460e+03,-7.130270e+06,1.311280e+00,5.481410e-02,1.230010e-05
300,0.0569792,2.199580e-02,1.632440e+03,-7.089970e+06,1.301470e+00,5.024580e-02,1.330740e-05
325,0.0569792,2.199520e-02,1.680640e+03,-7.048580e+06,1.290620e+00,4.637950e-02,1.432650e-05
350,0.0569792,2.199350e-02,1.739570e+03,-7.005850e+06,1.278800e+00,4.306340e-02,1.533210e-05
375,0.0569792,2.198950e-02,1.814160e+03,-6.961470e+06,1.265930e+00,4.018510e-02,1.632220e-05
400,0.0569792,2.198080e-02,1.912380e+03,-6.914950e+06,1.251930e+00,3.765870e-02,1.729470e-05
425,0.0569792,2.196380e-02,2.045470e+03,-6.865560e+06,1.236890e+00,3.541600e-02,1.824640e-05
450,0.0569792,2.193310e-02,2.227580e+03,-6.812270e+06,1.221270e+00,3.340180e-02,1.917300e-05
475,0.0569792,2.188180e-02,2.474870e+03,-6.753640e+06,1.205910e+00,3.156980e-02,2.006880e-05
500,0.0569792,2.180130e-02,2.804620e+03,-6.687840e+06,1.191740e+00,2.988100e-02,2.092660e-05
525,0.0569792,2.168240e-02,3.237120e+03,-6.612550e+06,1.179400e+00,2.830280e-02,2.171010e-05
550,0.0569792,2.151540e-02,3.806530e+03,-6.524850e+06,1.168870e+00,2.680820e-02,2.243810e-05
575,0.0569792,2.128960e-02,4.590560e+03,-6.420470e+06,1.159610e+00,2.537360e-02,2.310870e-05
600,0.0569792,2.098860e-02,5.759060e+03,-6.292150e+06,1.151670e+00,2.397250e-02,2.372790e-05
625,0.0569792,2.058260e-02,7.591170e+03,-6.126980e+06,1.147340e+00,2.256850e-02,2.429190e-05
650,0.0569792,2.002630e-02,1.034890e+04,-5.904800e+06,1.150570e+00,2.111390e-02,2.483520e-05
675,0.0569792,1.927690e-02,1.402330e+04,-5.601780e+06,1.163220e+00,1.957110e-02,2.538250e-05
700,0.0569792,1.832900e-02,1.817490e+04,-5.199520e+06,1.182870e+00,1.794410e-02,2.597310e-05
725,0.0569792,1.723960e-02,2.185340e+04,-4.696800e+06,1.203470e+00,1.629560e-02,2.666530e-05
750,0.0569792,1.612950e-02,2.352640e+04,-4.123490e+06,1.216490e+00,1.473810e-02,2.750750e-05
775,0.0569792,1.515590e-02,2.156620e+04,-3.551190e+06,1.214120e+00,1.340170e-02,2.847970e-05
800,0.0569792,1.445200e-02,1.598090e+04,-3.076420e+06,1.198000e+00,1.238000e-02,2.946540e-05
825,0.0569792,1.405070e-02,9.750770e+03,-2.757520e+06,1.186770e+00,1.167150e-02,3.033940e-05
850,0.0569792,1.386850e-02,5.789540e+03,-2.568880e+06,1.198390e+00,1.118130e-02,3.108330e-05
875,0.0569792,1.379660e-02,4.032090e+03,-2.449470e+06,1.223070e+00,1.080550e-02,3.174910e-05
900,0.0569792,1.376930e-02,3.374240e+03,-2.358290e+06,1.240780e+00,1.048460e-02,3.237920e-05
925,0.0569792,1.375850e-02,3.159350e+03,-2.277190e+06,1.247280e+00,1.019320e-02,3.299270e-05
950,0.0569792,1.375260e-02,3.189140e+03,-2.198390e+06,1.243900e+00,9.920730e-03,3.359640e-05
975,0.0569792,1.374050e-02,3.741210e+03,-2.113620e+06,1.223260e+00,9.657830e-03,3.419070e-05
1000,0.0569792,1.369340e-02,5.575990e+03,-2.000090e+06,1.194340e+00,9.384100e-03,3.476760e-05
1025,0.0569792,1.357880e-02,7.857930e+03,-1.830870e+06,1.187730e+00,9.078640e-03,3.529430e-05
1050,0.0569792,1.341260e-02,9.160470e+03,-1.615960e+06,1.190970e+00,8.754000e-03,3.579810e-05
1075,0.0569792,1.322730e-02,9.639230e+03,-1.379700e+06,1.194600e+00,8.432280e-03,3.629070e-05
1100,0.0569792,1.304260e-02,9.672800e+03,-1.137660e+06,1.197150e+00,8.125550e-03,3.677940e-05
1125,0.0569792,1.286800e-02,9.490370e+03,-8.978400e+05,1.198470e+00,7.838610e-03,3.726870e-05
1150,0.0569792,1.270730e-02,9.237060e+03,-6.637210e+05,1.198460e+00,7.572460e-03,3.776130e-05
1175,0.0569792,1.256110e-02,9.019740e+03,-4.356820e+05,1.196880e+00,7.326100e-03,3.825880e-05
1200,0.0569792,1.242800e-02,8.925480e+03,-2.117050e+05,1.193430e+00,7.097430e-03,3.876240e-05
1225,0.0569792,1.230490e-02,9.028580e+03,1.223940e+04,1.188010e+00,6.883740e-03,3.927320e-05
1250,0.0569792,1.218810e-02,9.391790e+03,2.418960e+05,1.180910e+00,6.682050e-03,3.979210e-05
1275,0.0569792,1.207330e-02,1.006040e+04,4.843830e+05,1.173000e+00,6.489290e-03,4.031990e-05
1300,0.0569792,1.195590e-02,1.104380e+04,7.475600e+05,1.165530e+00,6.302620e-03,4.085760e-05
1325,0.0569792,1.183210e-02,1.227450e+04,1.038670e+06,1.159690e+00,6.119680e-03,4.140550e-05
1350,0.0569792,1.170000e-02,1.353590e+04,1.361610e+06,1.156210e+00,5.939300e-03,4.196260e-05
1375,0.0569792,1.156160e-02,1.438270e+04,1.712080e+06,1.155150e+00,5.762290e-03,4.252580e-05
1400,0.0569792,1.142460e-02,1.419220e+04,2.072040e+06,1.156210e+00,5.592350e-03,4.308870e-05
1425,0.0569792,1.130230e-02,1.259960e+04,2.409730e+06,1.159970e+00,5.435430e-03,4.364360e-05
1450,0.0569792,1.120660e-02,1.010230e+04,2.694290e+06,1.168950e+00,5.296490e-03,4.418440e-05
1475,0.0569792,1.114020e-02,7.744790e+03,2.916190e+06,1.185180e+00,5.175880e-03,4.471060e-05
1500,0.0569792,1.109720e-02,6.100690e+03,3.087670e+06,1.205950e+00,5.069930e-03,4.522570e-05
1525,0.0569792,1.106930e-02,5.115490e+03,3.226750e+06,1.225600e+00,4.974320e-03,4.573360e-05
1550,0.0569792,1.105080e-02,4.550640e+03,3.346930e+06,1.240640e+00,4.885870e-03,4.623700e-05
1575,0.0569792,1.103780e-02,4.222330e+03,3.456230e+06,1.250830e+00,4.802690e-03,4.673730e-05
1600,0.0569792,1.102840e-02,4.025130e+03,3.559120e+06,1.257300e+00,4.723630e-03,4.723510e-05
1625,0.0569792,1.102140e-02,3.903430e+03,3.658110e+06,1.261180e+00,4.647980e-03,4.773080e-05
1650,0.0569792,1.101590e-02,3.828030e+03,3.754670e+06,1.263290e+00,4.575290e-03,4.822460e-05
1675,0.0569792,1.101150e-02,3.783130e+03,3.849760e+06,1.264160e+00,4.505210e-03,4.871650e-05
1700,0.0569792,1.100790e-02,3.759760e+03,3.944010e+06,1.264130e+00,4.437500e-03,4.920670e-05
1725,0.0569792,1.100480e-02,3.752690e+03,4.037890e+06,1.263380e+00,4.371960e-03,4.969520e-05
1750,0.0569792,1.100210e-02,3.758750e+03,4.131750e+06,1.262070e+00,4.308430e-03,5.018210e-05
1775,0.0569792,1.099950e-02,3.776030e+03,4.225920e+06,1.260270e+00,4.246760e-03,5.066750e-05
1800,0.0569792,1.099700e-02,3.803460e+03,4.320640e+06,1.258050e+00,4.186830e-03,5.115130e-05
1825,0.0569792,1.099450e-02,3.840500e+03,4.416170e+06,1.255460e+00,4.128540e-03,5.163370e-05
1850,0.0569792,1.099190e-02,3.887020e+03,4.512740e+06,1.252520e+00,4.071770e-03,5.211480e-05
1875,0.0569792,1.098910e-02,3.943190e+03,4.610600e+06,1.249260e+00,4.016450e-03,5.259450e-05
1900,0.0569792,1.098600e-02,4.009390e+03,4.709990e+06,1.245710e+00,3.962480e-03,5.307290e-05
1925,0.0569792,1.098250e-02,4.086210e+03,4.811160e+06,1.241890e+00,3.909780e-03,5.355010e-05
1950,0.0569792,1.097860e-02,4.174390e+03,4.914390e+06,1.237820e+00,3.858270e-03,5.402610e-05
1975,0.0569792,1.097410e-02,4.274800e+03,5.019980e+06,1.233520e+00,3.807890e-03,5.450110e-05
2000,0.0569792,1.096900e-02,4.388440e+03,5.128240e+06,1.229050e+00,3.758550e-03,5.497490e-05
2025,0.0569792,1.096320e-02,4.516410e+03,5.239520e+06,1.224420e+00,3.710190e-03,5.543130e-05
2050,0.0569792,1.095660e-02,4.659920e+03,5.354190e+06,1.219680e+00,3.662730e-03,5.588640e-05
2075,0.0569792,1.094910e-02,4.820260e+03,5.472660e+06,1.214880e+00,3.616120e-03,5.634020e-05
2100,0.0569792,1.094050e-02,4.998820e+03,5.595360e+06,1.210050e+00,3.570280e-03,5.679290e-05
2125,0.0569792,1.093080e-02,5.197070e+03,5.722760e+06,1.205240e+00,3.525140e-03,5.724450e-05
2150,0.0569792,1.091980e-02,5.416560e+03,5.855390e+06,1.200510e+00,3.480640e-03,5.769490e-05
2175,0.0569792,1.090740e-02,5.658940e+03,5.993780e+06,1.195900e+00,3.436730e-03,5.814430e-05
2200,0.0569792,1.089340e-02,5.925920e+03,6.138540e+06,1.191450e+00,3.393320e-03,5.859280e-05
2225,0.0569792,1.087780e-02,6.219280e+03,6.290300e+06,1.187200e+00,3.350360e-03,5.904020e-05
2250,0.0569792,1.086020e-02,6.540910e+03,6.449740e+06,1.183200e+00,3.307780e-03,5.948670e-05
2275,0.0569792,1.084060e-02,6.892750e+03,6.617590e+06,1.179480e+00,3.265530e-03,5.993220e-05
2300,0.0569792,1.081880e-02,7.276850e+03,6.794640e+06,1.176070e+00,3.223530e-03,6.037680e-05
2325,0.0569792,1.079450e-02,7.695320e+03,6.981720e+06,1.173000e+00,3.181730e-03,6.082040e-05
2350,0.0569792,1.076770e-02,8.150380e+03,7.179710e+06,1.170290e+00,3.140070e-03,6.126290e-05
2375,0.0569792,1.073820e-02,8.644340e+03,7.389570e+06,1.167960e+00,3.098480e-03,6.170430e-05
2400,0.0569792,1.070560e-02,9.179600e+03,7.612280e+06,1.166020e+00,3.056910e-03,6.214440e-05
2425,0.0569792,1.066990e-02,9.758700e+03,7.848910e+06,1.164480e+00,3.015300e-03,6.258300e-05
2450,0.0569792,1.063080e-02,1.038430e+04,8.100600e+06,1.163370e+00,2.973590e-03,6.302000e-05
2475,0.0569792,1.058810e-02,1.105910e+04,8.368530e+06,1.162670e+00,2.931730e-03,6.345510e-05
2500,0.0569792,1.054160e-02,1.178600e+04,8.653990e+06,1.162400e+00,2.889660e-03,6.388790e-05
2525,0.0569792,1.049100e-02,1.256820e+04,8.958300e+06,1.162570e+00,2.847340e-03,6.431800e-05
2550,0.0569792,1.043630e-02,1.340870e+04,9.282880e+06,1.163160e+00,2.804720e-03,6.474500e-05
2575,0.0569792,1.037720e-02,1.431090e+04,9.629250e+06,1.164200e+00,2.761750e-03,6.516820e-05
2600,0.0569792,1.031350e-02,1.527820e+04,9.998970e+06,1.165670e+00,2.718400e-03,6.558700e-05
2625,0.0569792,1.024490e-02,1.631380e+04,1.039370e+07,1.167580e+00,2.674620e-03,6.600060e-05
2650,0.0569792,1.017140e-02,1.742100e+04,1.081530e+07,1.169930e+00,2.630380e-03,6.640830e-05
2675,0.0569792,1.009280e-02,1.860260e+04,1.126540e+07,1.172730e+00,2.585650e-03,6.680900e-05
2700,0.0569792,1.000890e-02,1.986080e+04,1.174600e+07,1.175960e+00,2.540430e-03,6.720170e-05
2725,0.0569792,9.919720e-03,2.119680e+04,1.225910e+07,1.179630e+00,2.494680e-03,6.758540e-05
2750,0.0569792,9.825050e-03,2.261010e+04,1.280650e+07,1.183720e+00,2.448410e-03,6.795890e-05
2775,0.0569792,9.724940e-03,2.409800e+04,1.339020e+07,1.188220e+00,2.401630e-03,6.832090e-05
2800,0.0569792,9.619410e-03,2.565470e+04,1.401200e+07,1.193110e+00,2.354360e-03,6.867030e-05
2825,0.0569792,9.508570e-03,2.727100e+04,1.467340e+07,1.198340e+00,2.306630e-03,6.900590e-05
2850,0.0569792,9.392610e-03,2.893290e+04,1.537590e+07,1.203870e+00,2.258520e-03,6.932650e-05
2875,0.0569792,9.271850e-03,3.062170e+04,1.612030e+07,1.209630e+00,2.210090e-03,6.963100e-05
2900,0.0569792,9.146670e-03,3.231410e+04,1.690700e+07,1.215530e+00,2.161460e-03,6.991860e-05
2925,0.0569792,9.017600e-03,3.398200e+04,1.773580e+07,1.221480e+00,2.112740e-03,7.018830e-05
2950,0.0569792,8.885270e-03,3.559440e+04,1.860570e+07,1.227370e+00,2.064100e-03,7.043930e-05
2975,0.0569792,8.750420e-03,3.711850e+04,1.951480e+07,1.233070e+00,2.015690e-03,7.067120e-05
3000,0.0569792,8.613850e-03,3.852160e+04,2.046060e+07,1.238480e+00,1.967700e-03,7.088350e-05
3025,0.0569792,8.476440e-03,3.977330e+04,2.143960e+07,1.243470e+00,1.920310e-03,7.107590e-05
3050,0.0569792,8.339090e-03,4.084710e+04,2.244780e+07,1.247960e+00,1.873700e-03,7.124830e-05
3075,0.0569792,8.202680e-03,4.172210e+04,2.348030e+07,1.251870e+00,1.828070e-03,7.140080e-05
3100,0.0569792,8.068070e-03,4.238370e+04,2.453210e+07,1.255130e+00,1.783570e-03,7.153390e-05
3125,0.0569792,7.936040e-03,4.282400e+04,2.559770e+07,1.257720e+00,1.740350e-03,7.164830e-05
3150,0.0569792,7.807310e-03,4.304150e+04,2.667140e+07,1.259630e+00,1.698530e-03,7.174500e-05
3175,0.0569792,7.682470e-03,4.304100e+04,2.774790e+07,1.260850e+00,1.658210e-03,7.182540e-05
3200,0.0569792,7.562040e-03,4.283230e+04,2.882170e+07,1.261440e+00,1.619460e-03,7.189120e-05
3225,0.0569792,7.446400e-03,4.243020e+04,2.988790e+07,1.261410e+00,1.582340e-03,7.194450e-05
3250,0.0569792,7.335860e-03,4.185290e+04,3.094180e+07,1.260830e+00,1.546860e-03,7.198760e-05
3275,0.0569792,7.230610e-03,4.112140e+04,3.197930e+07,1.259770e+00,1.513020e-03,7.202290e-05
3300,0.0569792,7.130740e-03,4.025880e+04,3.299680e+07,1.258280e+00,1.480820e-03,7.205320e-05
3325,0.0569792,7.036280e-03,3.928950e+04,3.399130e+07,1.256440e+00,1.450220e-03,7.208100e-05
3350,0.0569792,6.947180e-03,3.823800e+04,3.496060e+07,1.254320e+00,1.421170e-03,7.210890e-05
3375,0.0569792,6.863330e-03,3.712870e+04,3.590270e+07,1.251990e+00,1.393620e-03,7.213950e-05
3400,0.0569792,6.784560e-03,3.598480e+04,3.681670e+07,1.249520e+00,1.367490e-03,7.217480e-05
3425,0.0569792,6.710670e-03,3.482770e+04,3.770190e+07,1.246960e+00,1.342730e-03,7.221710e-05
3450,0.0569792,6.641430e-03,3.367680e+04,3.855820e+07,1.244380e+00,1.319240e-03,7.226800e-05
3475,0.0569792,6.576570e-03,3.254840e+04,3.938590e+07,1.241810e+00,1.296960e-03,7.232900e-05
3500,0.0569792,6.515820e-03,3.145630e+04,4.018590e+07,1.239310e+00,1.275800e-03,7.240130e-05
3525,0.0569792,6.458910e-03,3.041070e+04,4.095910e+07,1.236890e+00,1.255690e-03,7.248580e-05
3550,0.0569792,6.405560e-03,2.941890e+04,4.170690e+07,1.234600e+00,1.236550e-03,7.258320e-05
3575,0.0569792,6.355480e-03,2.848480e+04,4.243050e+07,1.232440e+00,1.218300e-03,7.269400e-05
3600,0.0569792,6.308420e-03,2.760920e+04,4.313160e+07,1.230450e+00,1.200880e-03,7.281840e-05
3625,0.0569792,6.264140e-03,2.679020e+04,4.381150e+07,1.228630e+00,1.184230e-03,7.295660e-05
3650,0.0569792,6.222390e-03,2.602320e+04,4.447150e+07,1.226990e+00,1.168280e-03,7.310860e-05
3675,0.0569792,6.182990e-03,2.530160e+04,4.511300e+07,1.225560e+00,1.152980e-03,7.327420e-05
3700,0.0569792,6.145730e-03,2.461660e+04,4.573690e+07,1.224340e+00,1.138290e-03,7.345320e-05
3725,0.0569792,6.110470e-03,2.395840e+04,4.634410e+07,1.223350e+00,1.124160e-03,7.364550e-05
3750,0.0569792,6.077050e-03,2.331620e+04,4.693500e+07,1.222610e+00,1.110560e-03,7.385070e-05
3775,0.0569792,6.045390e-03,2.267870e+04,4.750990e+07,1.222120e+00,1.097460e-03,7.406860e-05
3800,0.0569792,6.015380e-03,2.203510e+04,4.806890e+07,1.221920e+00,1.084830e-03,7.429880e-05
3825,0.0569792,5.986950e-03,2.137550e+04,4.861150e+07,1.222030e+00,1.072650e-03,7.454090e-05
3850,0.0569792,5.960070e-03,2.069150e+04,4.913740e+07,1.222470e+00,1.060890e-03,7.479460e-05
3875,0.0569792,5.934680e-03,1.997710e+04,4.964580e+07,1.223300e+00,1.049560e-03,7.505930e-05
3900,0.0569792,5.910790e-03,1.922860e+04,5.013600e+07,1.224530e+00,1.038630e-03,7.533460e-05
3925,0.0569792,5.888360e-03,1.844590e+04,5.060700e+07,1.226230e+00,1.028100e-03,7.562000e-05
3950,0.0569792,5.867380e-03,1.763170e+04,5.105800e+07,1.228450e+00,1.017960e-03,7.591480e-05
3975,0.0569792,5.847850e-03,1.679200e+04,5.148840e+07,1.231250e+00,1.008190e-03,7.621850e-05
4000,0.0569792,5.829740e-03,1.593550e+04,5.189750e+07,1.234680e+00,9.987830e-04,7.653030e-05
200,0.101325,2.199600e-02,1.511860e+03,-7.246370e+06,1.333370e+00,1.340280e-01,9.196210e-06
225,0.101325,2.199600e-02,1.533550e+03,-7.208310e+06,1.327120e+00,1.191360e-01,1.024210e-05
250,0.101325,2.199600e-02,1.559690e+03,-7.169660e+06,1.319890e+00,1.072220e-01,1.127750e-05
275,0.101325,2.199600e-02,1.592320e+03,-7.130270e+06,1.311310e+00,9.747480e-02,1.230010e-05
300,0.101325,2.199580e-02,1.631890e+03,-7.089980e+06,1.301560e+00,8.935140e-02,1.330750e-05
325,0.101325,2.199540e-02,1.678940e+03,-7.048610e+06,1.290890e+00,8.247650e-02,1.432660e-05
350,0.101325,2.199410e-02,1.735100e+03,-7.005960e+06,1.279420e+00,7.658100e-02,1.533240e-05
375,0.101325,2.199110e-02,1.803830e+03,-6.961750e+06,1.267170e+00,7.146570e-02,1.632310e-05
400,0.101325,2.198460e-02,1.890950e+03,-6.915620e+06,1.254090e+00,6.697920e-02,1.729680e-05
425,0.101325,2.197180e-02,2.004910e+03,-6.866980e+06,1.240220e+00,6.300250e-02,1.825120e-05
450,0.101325,2.194860e-02,2.156710e+03,-6.815050e+06,1.225800e+00,5.943970e-02,1.918290e-05
475,0.101325,2.190960e-02,2.359580e+03,-6.758720e+06,1.211360e+00,5.621130e-02,2.008750e-05
500,0.101325,2.184790e-02,2.628650e+03,-6.696520e+06,1.197590e+00,5.325030e-02,2.095940e-05
525,0.101325,2.175550e-02,2.982080e+03,-6.626590e+06,1.185080e+00,5.050010e-02,2.176380e-05
550,0.101325,2.162370e-02,3.446770e+03,-6.546500e+06,1.174070e+00,4.791260e-02,2.251940e-05
575,0.101325,2.144270e-02,4.074120e+03,-6.452910e+06,1.164360e+00,4.544590e-02,2.322250e-05
600,0.101325,2.119960e-02,4.969050e+03,-6.340590e+06,1.155870e+00,4.305840e-02,2.387410e-05
625,0.101325,2.087330e-02,6.315460e+03,-6.200710e+06,1.149700e+00,4.069990e-02,2.446430e-05
650,0.101325,2.043100e-02,8.339440e+03,-6.019140e+06,1.148720e+00,3.830530e-02,2.502140e-05
675,0.101325,1.983300e-02,1.116320e+04,-5.777000e+06,1.155660e+00,3.580700e-02,2.556240e-05
700,0.101325,1.905380e-02,1.464620e+04,-5.455400e+06,1.170600e+00,3.317160e-02,2.611190e-05
725,0.101325,1.810670e-02,1.831590e+04,-5.043020e+06,1.190450e+00,3.043560e-02,2.670990e-05
750,0.101325,1.705660e-02,2.130200e+04,-4.545170e+06,1.209510e+00,2.771490e-02,2.740760e-05
775,0.101325,1.601500e-02,2.233270e+04,-3.994210e+06,1.220430e+00,2.518300e-02,2.823930e-05
800,0.101325,1.511400e-02,2.023010e+04,-3.455030e+06,1.217220e+00,2.302350e-02,2.917640e-05
825,0.101325,1.445880e-02,1.521620e+04,-3.007710e+06,1.202250e+00,2.135800e-02,3.011780e-05
850,0.101325,1.407230e-02,9.693160e+03,-2.698460e+06,1.191210e+00,2.017570e-02,3.096350e-05
875,0.101325,1.388580e-02,5.993080e+03,-2.507060e+06,1.199190e+00,1.933950e-02,3.169670e-05
900,0.101325,1.380670e-02,4.214390e+03,-2.382570e+06,1.219770e+00,1.869520e-02,3.235810e-05
925,0.101325,1.377460e-02,3.491920e+03,-2.287650e+06,1.236330e+00,1.814760e-02,3.298430e-05
950,0.101325,1.376130e-02,3.229510e+03,-2.204240e+06,1.243500e+00,1.765290e-02,3.359350e-05
975,0.101325,1.375460e-02,3.201810e+03,-2.124300e+06,1.242440e+00,1.719190e-02,3.419300e-05
1000,0.101325,1.374540e-02,3.533000e+03,-2.041320e+06,1.228910e+00,1.675100e-02,3.478410e-05
1025,0.101325,1.371390e-02,4.815970e+03,-1.939600e+06,1.202670e+00,1.630500e-02,3.533960e-05
1050,0.101325,1.362800e-02,6.918700e+03,-1.793050e+06,1.190720e+00,1.581710e-02,3.587150e-05
1075,0.101325,1.348680e-02,8.448760e+03,-1.599010e+06,1.192380e+00,1.528910e-02,3.638000e-05
1100,0.101325,1.331770e-02,9.162290e+03,-1.377520e+06,1.196040e+00,1.475430e-02,3.687490e-05
1125,0.101325,1.314220e-02,9.384870e+03,-1.144950e+06,1.198850e+00,1.423630e-02,3.736390e-05
1150,0.101325,1.297150e-02,9.356080e+03,-9.103440e+05,1.200420e+00,1.374590e-02,3.785190e-05
1175,0.101325,1.281070e-02,9.224530e+03,-6.779920e+05,1.200640e+00,1.328670e-02,3.834160e-05
