P_atm,Tw[K],B'c,hw[MJ/kg],N,O,NO,N2,O2,Mo,MoO,MoO2,MoO3,Mo2O6,Mo3O9,Mo4O12,Mo5O15,Mo(cr),Mo(L),MoO2(cr),MoO3(cr),MoO3(L)
0.001,2.150000e+03,5.089280e-01,6.205610e-01,1.957360e-07,1.311110e-03,5.373400e-04,8.386020e-01,4.507650e-04,4.512630e-06,4.688810e-04,4.324040e-02,1.120730e-01,3.249130e-03,6.321980e-05,2.181250e-08,2.040730e-12,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.175000e+03,5.146570e-01,6.826590e-01,2.661530e-07,1.660510e-03,6.113830e-04,8.359050e-01,5.204890e-04,6.813790e-06,6.261830e-04,4.881920e-02,1.094060e-01,2.407460e-03,3.632420e-05,9.905960e-09,7.417050e-13,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.200000e+03,5.207190e-01,7.450960e-01,3.593910e-07,2.086760e-03,6.918980e-04,8.332440e-01,5.961450e-04,1.018980e-05,8.285200e-04,5.468520e-02,1.060660e-01,1.769840e-03,2.067760e-05,4.448780e-09,2.660100e-13,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.225000e+03,5.270900e-01,8.083510e-01,4.820250e-07,2.603040e-03,7.789950e-04,8.305690e-01,6.775750e-04,1.509730e-05,1.086500e-03,6.080030e-02,1.021650e-01,1.291800e-03,1.167310e-05,1.978220e-09,9.428600e-14,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.250000e+03,5.337410e-01,8.728010e-01,6.422800e-07,3.223910e-03,8.727010e-04,8.278430e-01,7.644690e-04,2.216780e-05,1.412630e-03,6.711620e-02,9.780100e-02,9.365010e-04,6.538260e-06,8.714990e-10,3.305250e-14,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.275000e+03,5.406320e-01,9.387350e-01,8.503890e-07,3.965300e-03,9.729540e-04,8.250370e-01,8.563570e-04,3.226750e-05,1.821420e-03,7.357450e-02,9.306170e-02,6.744330e-04,3.634080e-06,3.804370e-10,1.146160e-14,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.300000e+03,5.477210e-01,1.006380e+00,1.119000e-06,4.844400e-03,1.079590e-03,8.221270e-01,9.525990e-04,4.657490e-05,2.329580e-03,8.010680e-02,8.802750e-02,4.824720e-04,2.004150e-06,1.645270e-10,3.930490e-15,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.325000e+03,5.549570e-01,1.075900e+00,1.463680e-06,5.879550e-03,1.192350e-03,8.191000e-01,1.052370e-03,6.668050e-05,2.956090e-03,8.663520e-02,8.277270e-02,3.427990e-04,1.096300e-06,7.045820e-11,1.332180e-15,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.350000e+03,5.622920e-01,1.147450e+00,1.903450e-06,7.089980e-03,1.310840e-03,8.159410e-01,1.154690e-03,9.471480e-05,3.722250e-03,9.307420e-02,7.736770e-02,2.418430e-04,5.945790e-07,2.986060e-11,4.459060e-16,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.375000e+03,5.696720e-01,1.221170e+00,2.461440e-06,8.495620e-03,1.434560e-03,8.126430e-01,1.258390e-03,1.335110e-04,4.651660e-03,9.933200e-02,7.187940e-02,1.693640e-04,3.195490e-07,1.251470e-11,1.472620e-16,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.400000e+03,5.770500e-01,1.297190e+00,3.165670e-06,1.011670e-02,1.562890e-03,8.091960e-01,1.362160e-03,1.868100e-04,5.770160e-03,1.053130e-01,6.637120e-02,1.176950e-04,1.700860e-07,5.182750e-12,4.793670e-17,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.425000e+03,5.843830e-01,1.375680e+00,4.049850e-06,1.197340e-02,1.695090e-03,8.055930e-01,1.464580e-03,2.595170e-04,7.105590e-03,1.109200e-01,6.090320e-02,8.113130e-05,8.960780e-08,2.119110e-12,1.536460e-17,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.450000e+03,5.916420e-01,1.456850e+00,5.154340e-06,1.408540e-02,1.830310e-03,8.018250e-01,1.564120e-03,3.580210e-04,8.687560e-03,1.160580e-01,5.553110e-02,5.545650e-05,4.669840e-08,8.547490e-13,4.843810e-18,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.475000e+03,5.988090e-01,1.540930e+00,6.527280e-06,1.647120e-02,1.967580e-03,7.978810e-01,1.659210e-03,4.905910e-04,1.054700e-02,1.206340e-01,5.030520e-02,3.757390e-05,2.405850e-08,3.398150e-13,1.500360e-18,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.500000e+03,6.058870e-01,1.628220e+00,8.225730e-06,1.914780e-02,2.105800e-03,7.937480e-01,1.748220e-03,6.678630e-04,1.271570e-02,1.245630e-01,4.527040e-02,2.522430e-05,1.224530e-08,1.330400e-13,4.561000e-19,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.525000e+03,6.129000e-01,1.719080e+00,1.031710e-05,2.212990e-02,2.243800e-03,7.894100e-01,1.829560e-03,9.034320e-04,1.522540e-02,1.277660e-01,4.046480e-02,1.677160e-05,6.153320e-09,5.124640e-14,1.359190e-19,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.550000e+03,6.199000e-01,1.813910e+00,1.288040e-05,2.542880e-02,2.380280e-03,7.848480e-01,1.901660e-03,1.214570e-03,1.810720e-02,1.301760e-01,3.591960e-02,1.103970e-05,3.050590e-09,1.940260e-14,3.965740e-20,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.575000e+03,6.269720e-01,1.913180e+00,1.600830e-05,2.905200e-02,2.513860e-03,7.800380e-01,1.963060e-03,1.623120e-03,2.139030e-02,1.317370e-01,3.165890e-02,7.190530e-06,1.490920e-09,7.212940e-15,1.131370e-20,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.600000e+03,6.342340e-01,2.017380e+00,1.980820e-05,3.300200e-02,2.643040e-03,7.749550e-01,2.012390e-03,2.156500e-03,2.510070e-02,1.324060e-01,2.769950e-02,4.631710e-06,7.176950e-10,2.629700e-15,3.151220e-21,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.625000e+03,6.418450e-01,2.127060e+00,2.440470e-05,3.727550e-02,2.766260e-03,7.695680e-01,2.048410e-03,2.849000e-03,2.925990e-02,1.321540e-01,2.405190e-02,2.948690e-06,3.399500e-10,9.389890e-16,8.554880e-22,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.650000e+03,6.500100e-01,2.242780e+00,2.994110e-05,4.186200e-02,2.881870e-03,7.638430e-01,2.070070e-03,3.743240e-03,3.388310e-02,1.309650e-01,2.072000e-02,1.853990e-06,1.582670e-10,3.278810e-16,2.259340e-22,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.675000e+03,6.589860e-01,2.365110e+00,3.658170e-05,4.674270e-02,2.988170e-03,7.577430e-01,2.076520e-03,4.891950e-03,3.897720e-02,1.288400e-01,1.770250e-02,1.150320e-06,7.232780e-11,1.117680e-16,5.792030e-23,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.700000e+03,6.690920e-01,2.494580e+00,4.451380e-05,5.188940e-02,3.083390e-03,7.512280e-01,2.067140e-03,6.359990e-03,4.453890e-02,1.257940e-01,1.499330e-02,7.036250e-07,3.239810e-11,3.711940e-17,1.437740e-23,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.725000e+03,6.807150e-01,2.631710e+00,5.394940e-05,5.726360e-02,3.165730e-03,7.442530e-01,2.041550e-03,8.226840e-03,5.055220e-02,1.218600e-01,1.258220e-02,4.238410e-07,1.420040e-11,1.198350e-17,3.445840e-24,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.750000e+03,6.943260e-01,2.776930e+00,6.512760e-05,6.281480e-02,3.233410e-03,7.367680e-01,1.999700e-03,1.058940e-02,5.698630e-02,1.170870e-01,1.045590e-02,2.511080e-07,6.078860e-12,3.751050e-18,7.948470e-25,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.775000e+03,7.104960e-01,2.930600e+00,7.831610e-05,6.848060e-02,3.284640e-03,7.287190e-01,1.941840e-03,1.356520e-02,6.379350e-02,1.115380e-01,8.598580e-03,1.461180e-07,2.536010e-12,1.135170e-18,1.758240e-25,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.800000e+03,7.299180e-01,3.092940e+00,9.381210e-05,7.418550e-02,3.317750e-03,7.200440e-01,1.868570e-03,1.729620e-02,7.090700e-02,1.052950e-01,6.992350e-03,8.337760e-08,1.028610e-12,3.310650e-19,3.714790e-26,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.825000e+03,7.534350e-01,3.264070e+00,1.119430e-04,7.984080e-02,3.331140e-03,7.106690e-01,1.780870e-03,2.195330e-02,7.823920e-02,9.845580e-02,5.618110e-03,4.657310e-08,4.045390e-13,9.271770e-20,7.463000e-27,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.850000e+03,7.820760e-01,3.443950e+00,1.330670e-04,8.534560e-02,3.323390e-03,7.005080e-01,1.680090e-03,2.774090e-02,8.568100e-02,9.113170e-02,4.455760e-03,2.541680e-08,1.538180e-13,2.483710e-20,1.418660e-27,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.875000e+03,8.171110e-01,3.632410e+00,1.575670e-04,9.058700e-02,3.293320e-03,6.894590e-01,1.567940e-03,3.490320e-02,9.310100e-02,8.344670e-02,3.484740e-03,1.352310e-08,5.636200e-14,6.336450e-21,2.537870e-28,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.900000e+03,8.593360e-01,3.828790e+00,1.858600e-04,9.554560e-02,3.243640e-03,6.774600e-01,1.449600e-03,4.363940e-02,1.002470e-01,7.554100e-02,2.687470e-03,7.014390e-09,1.990060e-14,1.539410e-21,4.272030e-29,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.925000e+03,9.065780e-01,4.030830e+00,2.184360e-04,1.005710e-01,3.189210e-03,6.647470e-01,1.338950e-03,5.376640e-02,1.065140e-01,6.760350e-02,2.052280e-03,3.576190e-09,6.854450e-15,3.620070e-22,6.906060e-30,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.950000e+03,9.645150e-01,4.239220e+00,2.557080e-04,1.050180e-01,3.110440e-03,6.508670e-01,1.220890e-03,6.600300e-02,1.122360e-01,5.974790e-02,1.540910e-03,1.766850e-09,2.254440e-15,8.008960e-23,1.034680e-30,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,2.975000e+03,1.035830e+00,4.453180e+00,2.981150e-04,1.087480e-01,3.007280e-03,6.356290e-01,1.098030e-03,8.073790e-02,1.172430e-01,5.210290e-02,1.136000e-03,8.435630e-10,7.050850e-16,1.657650e-23,1.426640e-31,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.000000e+03,1.124010e+00,4.671890e+00,3.460610e-04,1.116180e-01,2.880080e-03,6.187960e-01,9.730330e-04,9.842200e-02,1.213580e-01,4.478630e-02,8.210120e-04,3.879520e-10,2.086770e-16,3.189000e-24,1.795690e-32,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.025000e+03,1.233630e+00,4.894580e+00,3.998710e-04,1.134880e-01,2.729550e-03,6.000740e-01,8.485720e-04,1.195760e-01,1.244030e-01,3.789940e-02,5.805870e-04,1.712000e-10,5.810440e-17,5.658270e-25,2.043320e-33,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.050000e+03,1.370920e+00,5.120470e+00,4.597340e-04,1.142220e-01,2.556780e-03,5.791090e-01,7.271400e-04,1.448020e-01,1.261980e-01,3.152420e-02,4.007660e-04,7.214160e-11,1.511050e-17,9.169620e-26,2.076530e-34,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.075000e+03,1.544470e+00,5.348820e+00,5.256110e-04,1.136850e-01,2.363170e-03,5.554720e-01,6.109760e-04,1.747900e-01,1.265630e-01,2.572080e-02,2.691890e-04,2.884570e-11,3.635390e-18,1.340140e-26,1.855020e-35,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.100000e+03,1.766600e+00,5.578900e+00,5.971090e-04,1.117400e-01,2.150420e-03,5.286600e-01,5.019840e-04,2.103320e-01,1.253150e-01,2.052740e-02,1.751960e-04,1.085110e-11,7.988170e-19,1.736310e-27,1.425790e-36,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.125000e+03,2.055630e+00,5.809880e+00,6.732830e-04,1.082510e-01,1.920580e-03,4.980830e-01,4.017030e-04,2.523330e-01,1.222650e-01,1.596170e-02,1.098240e-04,3.794600e-12,1.574550e-19,1.947020e-28,9.150330e-38,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.150000e+03,2.440060e+00,6.040890e+00,7.523530e-04,1.030720e-01,1.676010e-03,4.630600e-01,3.113040e-04,3.018250e-01,1.172150e-01,1.202350e-02,6.574070e-05,1.212370e-12,2.712650e-20,1.825250e-29,4.695380e-39,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.175000e+03,2.966880e+00,6.270860e+00,8.312480e-04,9.604460e-02,1.419640e-03,4.228080e-01,2.316240e-04,3.599820e-01,1.099470e-01,8.698480e-03,3.709340e-05,3.448230e-13,3.928400e-21,1.357980e-30,1.805140e-40,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.200000e+03,3.719630e+00,6.498580e+00,9.048720e-04,8.699460e-02,1.155100e-03,3.764420e-01,1.632290e-04,4.281360e-01,1.002230e-01,5.962200e-03,1.932880e-05,8.380370e-14,4.497140e-22,7.387500e-32,4.693340e-42,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.225000e+03,4.862540e+00,6.722690e+00,9.647970e-04,7.572270e-02,8.872510e-04,3.229590e-01,1.064770e-04,5.077920e-01,8.777430e-02,3.784010e-03,8.986470e-06,1.624360e-14,3.669610e-23,2.559850e-33,6.945060e-44,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.250000e+03,6.769370e+00,6.941660e+00,9.967110e-04,6.200120e-02,6.229450e-04,2.612350e-01,6.160180e-05,6.006530e-01,7.229580e-02,2.130620e-03,3.496030e-06,2.208430e-15,1.760360e-24,4.370040e-35,4.242730e-46,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.275000e+03,1.051460e+01,7.153920e+00,9.743760e-04,4.556830e-02,3.725530e-04,1.900140e-01,2.877930e-05,7.086330e-01,5.343870e-02,9.690330e-04,9.886860e-07,1.589410e-16,3.254830e-26,2.093340e-37,5.294170e-49,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.300000e+03,2.096470e+01,7.357770e+00,8.399690e-04,2.612360e-02,1.536760e-04,1.079140e-01,8.198430e-06,8.338870e-01,3.080460e-02,2.688210e-04,1.333650e-07,2.606940e-18,6.552030e-29,5.214850e-41,1.640920e-53,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.325000e+03,1.882600e+02,7.550670e+00,3.397170e-04,3.330390e-03,6.631320e-06,1.354400e-02,1.157430e-07,9.788270e-01,3.948040e-03,3.696810e-06,1.988060e-10,5.230770e-24,1.785820e-37,1.946590e-52,8.433170e-68,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.350000e+03,2.000000e+02,7.561810e+00,3.752620e-04,3.396780e-03,6.269170e-06,1.273060e-02,1.048070e-07,9.800280e-01,3.460720e-03,2.788920e-06,1.303850e-10,2.034800e-24,4.157930e-38,2.734580e-53,7.185310e-69,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.375000e+03,2.000000e+02,7.571660e+00,4.262560e-04,3.653850e-03,6.444130e-06,1.270130e-02,1.057780e-07,9.800070e-01,3.202410e-03,2.348390e-06,1.008990e-10,1.103820e-24,1.595280e-38,7.479540e-54,1.408270e-69,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.400000e+03,2.000000e+02,7.581590e+00,4.832170e-04,3.904660e-03,6.584070e-06,1.266910e-02,1.055760e-07,9.799840e-01,2.950310e-03,1.960650e-06,7.709010e-11,5.845950e-25,5.908110e-39,1.952230e-54,2.603660e-70,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.425000e+03,2.000000e+02,7.591570e+00,5.467160e-04,4.146790e-03,6.688620e-06,1.263380e-02,1.042750e-07,9.799570e-01,2.706860e-03,1.623970e-06,5.820190e-11,3.027790e-25,2.117420e-39,4.878860e-55,4.560020e-71,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.450000e+03,2.000000e+02,7.601610e+00,6.173630e-04,4.378250e-03,6.758350e-06,1.259500e-02,1.019860e-07,9.799270e-01,2.474080e-03,1.335310e-06,4.346350e-11,1.536530e-25,7.364650e-40,1.171890e-55,7.601390e-72,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.475000e+03,2.000000e+02,7.611690e+00,6.958100e-04,4.597470e-03,6.794680e-06,1.255240e-02,9.885100e-08,9.798930e-01,2.253530e-03,1.090740e-06,3.213770e-11,7.655840e-26,2.493550e-40,2.716510e-56,1.212220e-72,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.500000e+03,2.000000e+02,7.621810e+00,7.827460e-04,4.803370e-03,6.799630e-06,1.250570e-02,9.502410e-08,9.798540e-01,2.046320e-03,8.857300e-07,2.355480e-11,3.753290e-26,8.245050e-41,6.102970e-57,1.859250e-73,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.525000e+03,2.000000e+02,7.631980e+00,8.789010e-04,4.995290e-03,6.775750e-06,1.245450e-02,9.066520e-08,9.798110e-01,1.853130e-03,7.155600e-07,1.713140e-11,1.814420e-26,2.671030e-41,1.334570e-57,2.757370e-74,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.550000e+03,2.000000e+02,7.642190e+00,9.850460e-04,5.172940e-03,6.725830e-06,1.239840e-02,8.592820e-08,9.797620e-01,1.674220e-03,5.755270e-07,1.237740e-11,8.667490e-27,8.504670e-42,2.852670e-58,3.975140e-75,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.575000e+03,2.000000e+02,7.652450e+00,1.101990e-03,5.336390e-03,6.652870e-06,1.233710e-02,8.095490e-08,9.797080e-01,1.509560e-03,4.611720e-07,8.892760e-12,4.099910e-27,2.669720e-42,5.984830e-59,5.599300e-76,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.600000e+03,2.000000e+02,7.662780e+00,1.230560e-03,5.485940e-03,6.559840e-06,1.227010e-02,7.587010e-08,9.796480e-01,1.358820e-03,3.684050e-07,6.359870e-12,1.924110e-27,8.286500e-43,1.237180e-59,7.743680e-77,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.625000e+03,2.000000e+02,7.673160e+00,1.371660e-03,5.622130e-03,6.449660e-06,1.219690e-02,7.077960e-08,9.795810e-01,1.221470e-03,2.935770e-07,4.531770e-12,8.975390e-28,2.550130e-43,2.529130e-60,1.056250e-77,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.650000e+03,2.000000e+02,7.683630e+00,1.526180e-03,5.745650e-03,6.325060e-06,1.211710e-02,6.576910e-08,9.795080e-01,1.096830e-03,2.335070e-07,3.220080e-12,4.168490e-28,7.800650e-44,5.130100e-61,1.426960e-78,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.675000e+03,2.000000e+02,7.694180e+00,1.695050e-03,5.857260e-03,6.188610e-06,1.203020e-02,6.090590e-08,9.794270e-01,9.841110e-04,1.854760e-07,2.283420e-12,1.930520e-28,2.377260e-44,1.035680e-61,1.916640e-79,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.700000e+03,2.000000e+02,7.704830e+00,1.879220e-03,5.957800e-03,6.042580e-06,1.193570e-02,5.623980e-08,9.793390e-01,8.824720e-04,1.471930e-07,1.617080e-12,8.927770e-29,7.232700e-45,2.086720e-62,2.568340e-80,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.725000e+03,2.000000e+02,7.715580e+00,2.079680e-03,6.048140e-03,5.889040e-06,1.183310e-02,5.180550e-08,9.792420e-01,7.910470e-04,1.167570e-07,1.144400e-12,4.127860e-29,2.200930e-45,4.206470e-63,3.444160e-81,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.750000e+03,2.000000e+02,7.726460e+00,2.297370e-03,6.129120e-03,5.729780e-06,1.172190e-02,4.762530e-08,9.791370e-01,7.089740e-04,9.260610e-08,8.097890e-13,1.910290e-29,6.709770e-46,8.502230e-64,4.634650e-82,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.775000e+03,2.000000e+02,7.737460e+00,2.533280e-03,6.201570e-03,5.566360e-06,1.160150e-02,4.371080e-08,9.790230e-01,6.354150e-04,7.346810e-08,5.732280e-13,8.856940e-30,2.052250e-46,1.726410e-64,6.273300e-83,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.800000e+03,2.000000e+02,7.748610e+00,2.788360e-03,6.266300e-03,5.400120e-06,1.147160e-02,4.006560e-08,9.788990e-01,5.695710e-04,5.831590e-08,4.061010e-13,4.117640e-30,6.305550e-47,3.527580e-65,8.559080e-84,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.825000e+03,2.000000e+02,7.759900e+00,3.063540e-03,6.324030e-03,5.232190e-06,1.133160e-02,3.668700e-08,9.787650e-01,5.106890e-04,4.632470e-08,2.880420e-13,1.920930e-30,1.948310e-47,7.263760e-66,1.179220e-84,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.850000e+03,2.000000e+02,7.771350e+00,3.359700e-03,6.375470e-03,5.063500e-06,1.118100e-02,3.356770e-08,9.786210e-01,4.580700e-04,3.683590e-08,2.046130e-13,8.998000e-31,6.059580e-48,1.509170e-66,1.643160e-85,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.875000e+03,2.000000e+02,7.782970e+00,3.677680e-03,6.421250e-03,4.894850e-06,1.101940e-02,3.069700e-08,9.784660e-01,4.110690e-04,2.932540e-08,1.456090e-13,4.234350e-31,1.898560e-48,3.167170e-67,2.318740e-86,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.900000e+03,2.000000e+02,7.794760e+00,4.018240e-03,6.461950e-03,4.726880e-06,1.084650e-02,2.806210e-08,9.782990e-01,3.690960e-04,2.337760e-08,1.038310e-13,2.002770e-31,5.996500e-49,6.719680e-68,3.317420e-87,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.925000e+03,2.000000e+02,7.806740e+00,4.382040e-03,6.498110e-03,4.560100e-06,1.066180e-02,2.564870e-08,9.781220e-01,3.316180e-04,1.866360e-08,7.420540e-14,9.524650e-32,1.910330e-49,1.442440e-68,4.816520e-88,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.950000e+03,2.000000e+02,7.818910e+00,4.769630e-03,6.530200e-03,4.394950e-06,1.046520e-02,2.344220e-08,9.779320e-01,2.981490e-04,1.492390e-08,5.316020e-14,4.555930e-32,6.141350e-50,3.134660e-69,7.102150e-89,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,3.975000e+03,2.000000e+02,7.831270e+00,5.181450e-03,6.558650e-03,4.231750e-06,1.025630e-02,2.142740e-08,9.777310e-01,2.682560e-04,1.195370e-08,3.818070e-14,2.192450e-32,1.993110e-50,6.900010e-70,1.064260e-89,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.000000e+03,2.000000e+02,7.843830e+00,5.617740e-03,6.583850e-03,4.070770e-06,1.003510e-02,1.958980e-08,9.775180e-01,2.415470e-04,9.591460e-09,2.749520e-14,1.061700e-32,6.532000e-51,1.539070e-70,1.621560e-90,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.025000e+03,2.000000e+02,7.856590e+00,6.078590e-03,6.606150e-03,3.912210e-06,9.801480e-03,1.791520e-08,9.772920e-01,2.176730e-04,7.710120e-09,1.985480e-14,5.174510e-33,2.162320e-51,3.479810e-71,2.513170e-91,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.050000e+03,2.000000e+02,7.869560e+00,6.563890e-03,6.625850e-03,3.756250e-06,9.555510e-03,1.638980e-08,9.770550e-01,1.963220e-04,6.209440e-09,1.437830e-14,2.538560e-33,7.231620e-52,7.977330e-72,3.963280e-92,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.075000e+03,2.000000e+02,7.882730e+00,7.073270e-03,6.643240e-03,3.602990e-06,9.297370e-03,1.500100e-08,9.768050e-01,1.772180e-04,5.010440e-09,1.044250e-14,1.253730e-33,2.443760e-52,1.854580e-72,6.361150e-93,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.100000e+03,2.000000e+02,7.896110e+00,7.606140e-03,6.658560e-03,3.452540e-06,9.027360e-03,1.373690e-08,9.765440e-01,1.601130e-04,4.050840e-09,7.606400e-15,6.233750e-34,8.345140e-53,4.373020e-73,1.039300e-93,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.001,4.125000e+03,2.000000e+02,7.909690e+00,8.161630e-03,6.672030e-03,3.304990e-06,8.745920e-03,1.258620e-08,9.762720e-01,1.447870e-04,3.281490e-09,5.557060e-15,3.120670e-34,2.880000e-53,1.045930e-73,1.728680e-94,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
