edge,phi,f_air,P_atm,T_K,Bc_ss,Bg_ss,hw_ss_MJkg,Bc_Bg0,recession_over_mdote_m3_per_kg
hvof_phi1p0_air25,1,0.25,0.01,2500,1.526214e-01,6.104858e-01,3.088447e+00,3.420300e-01,5.279192e-04
hvof_phi1p0_air25,1,0.25,0.01,2525,1.533924e-01,6.135695e-01,3.368943e+00,3.426900e-01,5.305858e-04
hvof_phi1p0_air25,1,0.25,0.01,2550,1.542103e-01,6.168410e-01,3.666148e+00,3.433870e-01,5.334149e-04
hvof_phi1p0_air25,1,0.25,0.01,2575,1.550837e-01,6.203349e-01,3.980528e+00,3.441300e-01,5.364363e-04
hvof_phi1p0_air25,1,0.25,0.01,2600,1.560238e-01,6.240952e-01,4.312574e+00,3.449340e-01,5.396880e-04
hvof_phi1p0_air25,1,0.25,0.01,2625,1.570472e-01,6.281888e-01,4.662790e+00,3.458170e-01,5.432280e-04
hvof_phi1p0_air25,1,0.25,0.01,2650,1.581780e-01,6.327122e-01,5.031836e+00,3.468070e-01,5.471396e-04
hvof_phi1p0_air25,1,0.25,0.01,2675,1.594496e-01,6.377983e-01,5.420561e+00,3.479430e-01,5.515378e-04
hvof_phi1p0_air25,1,0.25,0.01,2700,1.609081e-01,6.436325e-01,5.830196e+00,3.492750e-01,5.565830e-04
hvof_phi1p0_air25,1,0.25,0.01,2725,1.626181e-01,6.504725e-01,6.262561e+00,3.508730e-01,5.624979e-04
hvof_phi1p0_air25,1,0.25,0.01,2750,1.646696e-01,6.586783e-01,6.720395e+00,3.528270e-01,5.695938e-04
hvof_phi1p0_air25,1,0.25,0.01,2775,1.671848e-01,6.687394e-01,7.207732e+00,3.552600e-01,5.782942e-04
hvof_phi1p0_air25,1,0.25,0.01,2800,1.703349e-01,6.813396e-01,7.730538e+00,3.583280e-01,5.891903e-04
hvof_phi1p0_air25,1,0.25,0.01,2825,1.743570e-01,6.974280e-01,8.297478e+00,3.622390e-01,6.031027e-04
hvof_phi1p0_air25,1,0.25,0.01,2850,1.795781e-01,7.183125e-01,8.913162e+00,3.672610e-01,6.211627e-04
hvof_phi1p0_air25,1,0.25,0.01,2875,1.864812e-01,7.459247e-01,9.598656e+00,3.737400e-01,6.450404e-04
hvof_phi1p0_air25,1,0.25,0.01,2900,1.957741e-01,7.830962e-01,1.037970e+01,3.821290e-01,6.771846e-04
hvof_phi1p0_air25,1,0.25,0.01,2925,2.085236e-01,8.340945e-01,1.127793e+01,3.930110e-01,7.212855e-04
hvof_phi1p0_air25,1,0.25,0.01,2950,2.264574e-01,9.058296e-01,1.234302e+01,4.071480e-01,7.833186e-04
hvof_phi1p0_air25,1,0.25,0.01,2975,2.525020e-01,1.010008e+00,1.362024e+01,4.255360e-01,8.734070e-04
hvof_phi1p0_air25,1,0.25,0.01,3000,2.921269e-01,1.168507e+00,1.519012e+01,4.494900e-01,1.010470e-03
hvof_phi1p0_air25,1,0.25,0.01,3025,3.568345e-01,1.427338e+00,1.715888e+01,4.807680e-01,1.234294e-03
hvof_phi1p0_air25,1,0.25,0.01,3050,4.757929e-01,1.903171e+00,1.972728e+01,5.217520e-01,1.645773e-03
hvof_phi1p0_air25,1,0.25,0.01,3075,7.499786e-01,2.999914e+00,2.307104e+01,5.757400e-01,2.594184e-03
hvof_phi1p0_air25,1,0.25,0.01,3100,1.923347e+00,7.693390e+00,2.752636e+01,6.474080e-01,6.652879e-03
hvof_phi1p0_air25,1,0.25,0.01,3125,3.924320e+00,1.000000e+01,2.880470e+01,7.436120e-01,1.357426e-02
hvof_phi1p0_air25,1,0.25,0.01,3150,6.161500e+00,1.000000e+01,2.927580e+01,8.748110e-01,2.131269e-02
hvof_phi1p0_air25,1,0.25,0.01,3175,9.294720e+00,1.000000e+01,2.962740e+01,1.057800e+00,3.215054e-02
hvof_phi1p0_air25,1,0.25,0.01,3200,1.382300e+01,1.000000e+01,2.986260e+01,1.321380e+00,4.781391e-02
hvof_phi1p0_air25,1,0.25,0.01,3225,2.067950e+01,1.000000e+01,2.998980e+01,1.719550e+00,7.153061e-02
hvof_phi1p0_air25,1,0.25,0.01,3250,3.183620e+01,1.000000e+01,3.002230e+01,2.366830e+00,1.101218e-01
hvof_phi1p0_air25,1,0.25,0.01,3275,5.231620e+01,1.000000e+01,2.997540e+01,3.556120e+00,1.809623e-01
hvof_phi1p0_air25,1,0.25,0.01,3300,9.982350e+01,1.000000e+01,2.986540e+01,6.326580e+00,3.452906e-01
hvof_phi1p0_air25,1,0.25,0.01,3325,3.133150e+02,1.000000e+01,2.970680e+01,1.892970e+01,1.083760e+00
hvof_phi1p0_air25,1,0.25,0.01,3350,1.000000e+03,1.000000e+01,2.979980e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3375,1.000000e+03,1.000000e+01,3.008780e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3400,1.000000e+03,1.000000e+01,3.039830e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3425,1.000000e+03,1.000000e+01,3.073340e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3450,1.000000e+03,1.000000e+01,3.109540e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3475,1.000000e+03,1.000000e+01,3.148700e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3500,1.000000e+03,1.000000e+01,3.191080e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3525,1.000000e+03,1.000000e+01,3.236970e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3550,1.000000e+03,1.000000e+01,3.286660e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3575,1.000000e+03,1.000000e+01,3.340470e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3600,1.000000e+03,1.000000e+01,3.398720e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3625,1.000000e+03,1.000000e+01,3.461740e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3650,1.000000e+03,1.000000e+01,3.529850e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3675,1.000000e+03,1.000000e+01,3.603380e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3700,1.000000e+03,1.000000e+01,3.682610e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3725,1.000000e+03,1.000000e+01,3.767790e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3750,1.000000e+03,1.000000e+01,3.859100e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3775,1.000000e+03,1.000000e+01,3.956650e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3800,1.000000e+03,1.000000e+01,4.060430e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3825,1.000000e+03,1.000000e+01,4.170290e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3850,1.000000e+03,1.000000e+01,4.285900e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3875,1.000000e+03,1.000000e+01,4.406730e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3900,1.000000e+03,1.000000e+01,4.532040e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3925,1.000000e+03,1.000000e+01,4.660880e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3950,1.000000e+03,1.000000e+01,4.792060e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,3975,1.000000e+03,1.000000e+01,4.924260e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,0.01,4000,1.000000e+03,1.000000e+01,5.056010e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air25,1,0.25,1,300,6.386847e-03,2.554739e-02,-8.273583e+00,2.354980e-02,2.209217e-05
hvof_phi1p0_air25,1,0.25,1,325,6.668443e-03,2.667377e-02,-8.239217e+00,2.453280e-02,2.306622e-05
hvof_phi1p0_air25,1,0.25,1,350,6.963477e-03,2.785391e-02,-8.201818e+00,2.576380e-02,2.408674e-05
hvof_phi1p0_air25,1,0.25,1,375,7.248802e-03,2.899521e-02,-8.161383e+00,2.721280e-02,2.507368e-05
hvof_phi1p0_air25,1,0.25,1,400,7.703051e-03,3.081221e-02,-8.120750e+00,2.883850e-02,2.664494e-05
hvof_phi1p0_air25,1,0.25,1,425,8.306705e-03,3.322682e-02,-8.079810e+00,3.059710e-02,2.873298e-05
hvof_phi1p0_air25,1,0.25,1,450,8.956618e-03,3.582647e-02,-8.037388e+00,3.244880e-02,3.098104e-05
hvof_phi1p0_air25,1,0.25,1,475,9.642110e-03,3.856844e-02,-7.993472e+00,3.436150e-02,3.335216e-05
hvof_phi1p0_air25,1,0.25,1,500,1.049522e-02,4.198087e-02,-7.949245e+00,3.631280e-02,3.630307e-05
hvof_phi1p0_air25,1,0.25,1,525,1.131989e-02,4.527958e-02,-7.902305e+00,3.829040e-02,3.915563e-05
hvof_phi1p0_air25,1,0.25,1,550,1.196781e-02,4.787126e-02,-7.851147e+00,4.029230e-02,4.139680e-05
hvof_phi1p0_air25,1,0.25,1,575,1.263661e-02,5.054643e-02,-7.797205e+00,4.232800e-02,4.371016e-05
hvof_phi1p0_air25,1,0.25,1,600,1.343351e-02,5.373404e-02,-7.740471e+00,4.442110e-02,4.646665e-05
hvof_phi1p0_air25,1,0.25,1,625,1.426123e-02,5.704492e-02,-7.678727e+00,4.661360e-02,4.932975e-05
hvof_phi1p0_air25,1,0.25,1,650,1.513920e-02,6.055679e-02,-7.610361e+00,4.897270e-02,5.236665e-05
hvof_phi1p0_air25,1,0.25,1,675,1.609960e-02,6.439841e-02,-7.533199e+00,5.159950e-02,5.568870e-05
hvof_phi1p0_air25,1,0.25,1,700,1.719182e-02,6.876727e-02,-7.444356e+00,5.463950e-02,5.946668e-05
hvof_phi1p0_air25,1,0.25,1,725,1.849890e-02,7.399561e-02,-7.339608e+00,5.829320e-02,6.398790e-05
hvof_phi1p0_air25,1,0.25,1,750,2.011241e-02,8.044965e-02,-7.214215e+00,6.282660e-02,6.956905e-05
hvof_phi1p0_air25,1,0.25,1,775,2.215932e-02,8.863729e-02,-7.062018e+00,6.857830e-02,7.664934e-05
hvof_phi1p0_air25,1,0.25,1,800,2.480748e-02,9.922993e-02,-6.875442e+00,7.596050e-02,8.580934e-05
hvof_phi1p0_air25,1,0.25,1,825,2.829671e-02,1.131868e-01,-6.644962e+00,8.544810e-02,9.787863e-05
hvof_phi1p0_air25,1,0.25,1,850,3.284305e-02,1.313722e-01,-6.362704e+00,9.754520e-02,1.136045e-04
hvof_phi1p0_air25,1,0.25,1,875,3.872037e-02,1.548815e-01,-6.021267e+00,1.127160e-01,1.339342e-04
hvof_phi1p0_air25,1,0.25,1,900,4.620629e-02,1.848252e-01,-5.617205e+00,1.312630e-01,1.598281e-04
hvof_phi1p0_air25,1,0.25,1,925,5.542294e-02,2.216917e-01,-5.156629e+00,1.531470e-01,1.917085e-04
hvof_phi1p0_air25,1,0.25,1,950,6.627718e-02,2.651087e-01,-4.656863e+00,1.777810e-01,2.292535e-04
hvof_phi1p0_air25,1,0.25,1,975,7.829133e-02,3.131653e-01,-4.147242e+00,2.039120e-01,2.708105e-04
hvof_phi1p0_air25,1,0.25,1,1000,9.062397e-02,3.624959e-01,-3.662994e+00,2.297440e-01,3.134693e-04
hvof_phi1p0_air25,1,0.25,1,1025,1.022348e-01,4.089394e-01,-3.233807e+00,2.533940e-01,3.536314e-04
hvof_phi1p0_air25,1,0.25,1,1050,1.123039e-01,4.492155e-01,-2.876346e+00,2.734670e-01,3.884603e-04
hvof_phi1p0_air25,1,0.25,1,1075,1.204105e-01,4.816421e-01,-2.590630e+00,2.894050e-01,4.165013e-04
hvof_phi1p0_air25,1,0.25,1,1100,1.265833e-01,5.063332e-01,-2.367611e+00,3.014170e-01,4.378530e-04
hvof_phi1p0_air25,1,0.25,1,1125,1.311055e-01,5.244220e-01,-2.194355e+00,3.101460e-01,4.534954e-04
hvof_phi1p0_air25,1,0.25,1,1150,1.343366e-01,5.373464e-01,-2.057603e+00,3.163530e-01,4.646718e-04
hvof_phi1p0_air25,1,0.25,1,1175,1.366156e-01,5.464624e-01,-1.946974e+00,3.207180e-01,4.725548e-04
hvof_phi1p0_air25,1,0.25,1,1200,1.382159e-01,5.528635e-01,-1.854699e+00,3.237800e-01,4.780902e-04
hvof_phi1p0_air25,1,0.25,1,1225,1.393397e-01,5.573589e-01,-1.775193e+00,3.259350e-01,4.819776e-04
hvof_phi1p0_air25,1,0.25,1,1250,1.401323e-01,5.605293e-01,-1.704569e+00,3.274600e-01,4.847192e-04
hvof_phi1p0_air25,1,0.25,1,1275,1.406950e-01,5.627800e-01,-1.640134e+00,3.285490e-01,4.866655e-04
hvof_phi1p0_air25,1,0.25,1,1300,1.410974e-01,5.643897e-01,-1.580017e+00,3.293350e-01,4.880575e-04
hvof_phi1p0_air25,1,0.25,1,1325,1.413882e-01,5.655526e-01,-1.522938e+00,3.299080e-01,4.890631e-04
hvof_phi1p0_air25,1,0.25,1,1350,1.416006e-01,5.664024e-01,-1.467986e+00,3.303320e-01,4.897980e-04
hvof_phi1p0_air25,1,0.25,1,1375,1.417580e-01,5.670322e-01,-1.414551e+00,3.306490e-01,4.903426e-04
hvof_phi1p0_air25,1,0.25,1,1400,1.418764e-01,5.675057e-01,-1.362173e+00,3.308910e-01,4.907521e-04
hvof_phi1p0_air25,1,0.25,1,1425,1.419677e-01,5.678707e-01,-1.310530e+00,3.310780e-01,4.910677e-04
hvof_phi1p0_air25,1,0.25,1,1450,1.420399e-01,5.681595e-01,-1.259387e+00,3.312270e-01,4.913175e-04
hvof_phi1p0_air25,1,0.25,1,1475,1.420988e-01,5.683951e-01,-1.208579e+00,3.313470e-01,4.915212e-04
hvof_phi1p0_air25,1,0.25,1,1500,1.421494e-01,5.685976e-01,-1.157968e+00,3.314480e-01,4.916963e-04
hvof_phi1p0_air25,1,0.25,1,1525,1.421940e-01,5.687761e-01,-1.107462e+00,3.315350e-01,4.918506e-04
hvof_phi1p0_air25,1,0.25,1,1550,1.422363e-01,5.689454e-01,-1.056982e+00,3.316120e-01,4.919971e-04
hvof_phi1p0_air25,1,0.25,1,1575,1.422774e-01,5.691096e-01,-1.006462e+00,3.316840e-01,4.921390e-04
hvof_phi1p0_air25,1,0.25,1,1600,1.423190e-01,5.692762e-01,-9.558592e-01,3.317540e-01,4.922831e-04
hvof_phi1p0_air25,1,0.25,1,1625,1.423628e-01,5.694514e-01,-9.051259e-01,3.318220e-01,4.924346e-04
hvof_phi1p0_air25,1,0.25,1,1650,1.424098e-01,5.696392e-01,-8.542238e-01,3.318920e-01,4.925971e-04
hvof_phi1p0_air25,1,0.25,1,1675,1.424607e-01,5.698426e-01,-8.031195e-01,3.319650e-01,4.927729e-04
hvof_phi1p0_air25,1,0.25,1,1700,1.425165e-01,5.700661e-01,-7.517784e-01,3.320410e-01,4.929662e-04
hvof_phi1p0_air25,1,0.25,1,1725,1.425785e-01,5.703138e-01,-7.001667e-01,3.321230e-01,4.931804e-04
hvof_phi1p0_air25,1,0.25,1,1750,1.426472e-01,5.705886e-01,-6.482526e-01,3.322120e-01,4.934181e-04
hvof_phi1p0_air25,1,0.25,1,1775,1.427232e-01,5.708927e-01,-5.960030e-01,3.323080e-01,4.936810e-04
hvof_phi1p0_air25,1,0.25,1,1800,1.428079e-01,5.712315e-01,-5.433794e-01,3.324130e-01,4.939740e-04
hvof_phi1p0_air25,1,0.25,1,1825,1.429018e-01,5.716073e-01,-4.903459e-01,3.325280e-01,4.942989e-04
hvof_phi1p0_air25,1,0.25,1,1850,1.430063e-01,5.720252e-01,-4.368608e-01,3.326530e-01,4.946604e-04
hvof_phi1p0_air25,1,0.25,1,1875,1.431219e-01,5.724877e-01,-3.828822e-01,3.327890e-01,4.950602e-04
hvof_phi1p0_air25,1,0.25,1,1900,1.432496e-01,5.729984e-01,-3.283637e-01,3.329390e-01,4.955019e-04
hvof_phi1p0_air25,1,0.25,1,1925,1.433909e-01,5.735637e-01,-2.732535e-01,3.331020e-01,4.959907e-04
hvof_phi1p0_air25,1,0.25,1,1950,1.435462e-01,5.741849e-01,-2.174989e-01,3.332790e-01,4.965279e-04
hvof_phi1p0_air25,1,0.25,1,1975,1.437173e-01,5.748691e-01,-1.610406e-01,3.334730e-01,4.971196e-04
hvof_phi1p0_air25,1,0.25,1,2000,1.439050e-01,5.756200e-01,-1.038167e-01,3.336830e-01,4.977689e-04
hvof_phi1p0_air25,1,0.25,1,2025,1.441110e-01,5.764438e-01,-4.575778e-02,3.339110e-01,4.984813e-04
hvof_phi1p0_air25,1,0.25,1,2050,1.443360e-01,5.773439e-01,1.320640e-02,3.341590e-01,4.992597e-04
hvof_phi1p0_air25,1,0.25,1,2075,1.445820e-01,5.783279e-01,7.315567e-02,3.344260e-01,5.001106e-04
hvof_phi1p0_air25,1,0.25,1,2100,1.448500e-01,5.793999e-01,1.341714e-01,3.347150e-01,5.010376e-04
hvof_phi1p0_air25,1,0.25,1,2125,1.451419e-01,5.805675e-01,1.963443e-01,3.350270e-01,5.020473e-04
hvof_phi1p0_air25,1,0.25,1,2150,1.454594e-01,5.818375e-01,2.597691e-01,3.353630e-01,5.031456e-04
hvof_phi1p0_air25,1,0.25,1,2175,1.458040e-01,5.832160e-01,3.245452e-01,3.357230e-01,5.043376e-04
hvof_phi1p0_air25,1,0.25,1,2200,1.461773e-01,5.847091e-01,3.907797e-01,3.361100e-01,5.056288e-04
hvof_phi1p0_air25,1,0.25,1,2225,1.465811e-01,5.863244e-01,4.585851e-01,3.365240e-01,5.070256e-04
hvof_phi1p0_air25,1,0.25,1,2250,1.470178e-01,5.880712e-01,5.280838e-01,3.369670e-01,5.085362e-04
hvof_phi1p0_air25,1,0.25,1,2275,1.474895e-01,5.899578e-01,5.994007e-01,3.374400e-01,5.101676e-04
hvof_phi1p0_air25,1,0.25,1,2300,1.479973e-01,5.919894e-01,6.726658e-01,3.379450e-01,5.119244e-04
hvof_phi1p0_air25,1,0.25,1,2325,1.485444e-01,5.941776e-01,7.480219e-01,3.384820e-01,5.138166e-04
hvof_phi1p0_air25,1,0.25,1,2350,1.491328e-01,5.965313e-01,8.256161e-01,3.390530e-01,5.158520e-04
hvof_phi1p0_air25,1,0.25,1,2375,1.497645e-01,5.990580e-01,9.055971e-01,3.396580e-01,5.180370e-04
hvof_phi1p0_air25,1,0.25,1,2400,1.504418e-01,6.017673e-01,9.879383e-01,3.403000e-01,5.203799e-04
hvof_phi1p0_air25,1,0.25,1,2425,1.511673e-01,6.046693e-01,1.072859e+00,3.409790e-01,5.228894e-04
hvof_phi1p0_air25,1,0.25,1,2450,1.519437e-01,6.077749e-01,1.160634e+00,3.416960e-01,5.255750e-04
hvof_phi1p0_air25,1,0.25,1,2475,1.527741e-01,6.110965e-01,1.251433e+00,3.424520e-01,5.284474e-04
hvof_phi1p0_air25,1,0.25,1,2500,1.536608e-01,6.146433e-01,1.345435e+00,3.432490e-01,5.315144e-04
hvof_phi1p0_air25,1,0.25,1,2525,1.546068e-01,6.184272e-01,1.442841e+00,3.440860e-01,5.347865e-04
hvof_phi1p0_air25,1,0.25,1,2550,1.556155e-01,6.224618e-01,1.543844e+00,3.449660e-01,5.382755e-04
hvof_phi1p0_air25,1,0.25,1,2575,1.566899e-01,6.267598e-01,1.648656e+00,3.458890e-01,5.419922e-04
hvof_phi1p0_air25,1,0.25,1,2600,1.578332e-01,6.313327e-01,1.757476e+00,3.468550e-01,5.459466e-04
hvof_phi1p0_air25,1,0.25,1,2625,1.590492e-01,6.361969e-01,1.870531e+00,3.478660e-01,5.501529e-04
hvof_phi1p0_air25,1,0.25,1,2650,1.603417e-01,6.413666e-01,1.988055e+00,3.489220e-01,5.546235e-04
hvof_phi1p0_air25,1,0.25,1,2675,1.617140e-01,6.468560e-01,2.110277e+00,3.500240e-01,5.593705e-04
hvof_phi1p0_air25,1,0.25,1,2700,1.631711e-01,6.526845e-01,2.237456e+00,3.511720e-01,5.644107e-04
hvof_phi1p0_air25,1,0.25,1,2725,1.647175e-01,6.588702e-01,2.369842e+00,3.523670e-01,5.697597e-04
hvof_phi1p0_air25,1,0.25,1,2750,1.663578e-01,6.654313e-01,2.507714e+00,3.536110e-01,5.754335e-04
hvof_phi1p0_air25,1,0.25,1,2775,1.680975e-01,6.723899e-01,2.651371e+00,3.549040e-01,5.814510e-04
hvof_phi1p0_air25,1,0.25,1,2800,1.699429e-01,6.797716e-01,2.801111e+00,3.562470e-01,5.878343e-04
hvof_phi1p0_air25,1,0.25,1,2825,1.719002e-01,6.876010e-01,2.957270e+00,3.576420e-01,5.946048e-04
hvof_phi1p0_air25,1,0.25,1,2850,1.739771e-01,6.959086e-01,3.120200e+00,3.590910e-01,6.017888e-04
hvof_phi1p0_air25,1,0.25,1,2875,1.761806e-01,7.047223e-01,3.289506e+00,3.605970e-01,6.094105e-04
hvof_phi1p0_air25,1,0.25,1,2900,1.785189e-01,7.140756e-01,3.465543e+00,3.621620e-01,6.174988e-04
hvof_phi1p0_air25,1,0.25,1,2925,1.810071e-01,7.240283e-01,3.649441e+00,3.637920e-01,6.261054e-04
hvof_phi1p0_air25,1,0.25,1,2950,1.836583e-01,7.346332e-01,3.841718e+00,3.654910e-01,6.352760e-04
hvof_phi1p0_air25,1,0.25,1,2975,1.864886e-01,7.459545e-01,4.042957e+00,3.672670e-01,6.450661e-04
hvof_phi1p0_air25,1,0.25,1,3000,1.895177e-01,7.580710e-01,4.253842e+00,3.691290e-01,6.555439e-04
hvof_phi1p0_air25,1,0.25,1,3025,1.927701e-01,7.710802e-01,4.475155e+00,3.710870e-01,6.667937e-04
hvof_phi1p0_air25,1,0.25,1,3050,1.962738e-01,7.850951e-01,4.707841e+00,3.731580e-01,6.789131e-04
hvof_phi1p0_air25,1,0.25,1,3075,2.000653e-01,8.002610e-01,4.952952e+00,3.753570e-01,6.920279e-04
hvof_phi1p0_air25,1,0.25,1,3100,2.041770e-01,8.167079e-01,5.208527e+00,3.777080e-01,7.062504e-04
hvof_phi1p0_air25,1,0.25,1,3125,2.086743e-01,8.346973e-01,5.478927e+00,3.802380e-01,7.218068e-04
hvof_phi1p0_air25,1,0.25,1,3150,2.136256e-01,8.545022e-01,5.765991e+00,3.829820e-01,7.389331e-04
hvof_phi1p0_air25,1,0.25,1,3175,2.191186e-01,8.764742e-01,6.071975e+00,3.859800e-01,7.579335e-04
hvof_phi1p0_air25,1,0.25,1,3200,2.252640e-01,9.010558e-01,6.399455e+00,3.892840e-01,7.791904e-04
hvof_phi1p0_air25,1,0.25,1,3225,2.321861e-01,9.287445e-01,6.746341e+00,3.929560e-01,8.031343e-04
hvof_phi1p0_air25,1,0.25,1,3250,2.400870e-01,9.603482e-01,7.121469e+00,3.970720e-01,8.304637e-04
hvof_phi1p0_air25,1,0.25,1,3275,2.492110e-01,9.968440e-01,7.530043e+00,4.017260e-01,8.620235e-04
hvof_phi1p0_air25,1,0.25,1,3300,2.598416e-01,1.039367e+00,7.966631e+00,4.070270e-01,8.987950e-04
hvof_phi1p0_air25,1,0.25,1,3325,2.724484e-01,1.089794e+00,8.447646e+00,4.131120e-01,9.424019e-04
hvof_phi1p0_air25,1,0.25,1,3350,2.876422e-01,1.150569e+00,8.984452e+00,4.201460e-01,9.949576e-04
hvof_phi1p0_air25,1,0.25,1,3375,3.062495e-01,1.224998e+00,9.579889e+00,4.283260e-01,1.059320e-03
hvof_phi1p0_air25,1,0.25,1,3400,3.294577e-01,1.317831e+00,1.023234e+01,4.378950e-01,1.139598e-03
hvof_phi1p0_air25,1,0.25,1,3425,3.592549e-01,1.437019e+00,1.098739e+01,4.491450e-01,1.242666e-03
hvof_phi1p0_air25,1,0.25,1,3450,3.985024e-01,1.594010e+00,1.183355e+01,4.624310e-01,1.378424e-03
hvof_phi1p0_air25,1,0.25,1,3475,4.522883e-01,1.809153e+00,1.281127e+01,4.781910e-01,1.564470e-03
hvof_phi1p0_air25,1,0.25,1,3500,5.296852e-01,2.118741e+00,1.392997e+01,4.969590e-01,1.832187e-03
hvof_phi1p0_air25,1,0.25,1,3525,6.494944e-01,2.597978e+00,1.524745e+01,5.193950e-01,2.246608e-03
hvof_phi1p0_air25,1,0.25,1,3550,8.564095e-01,3.425638e+00,1.677130e+01,5.463230e-01,2.962330e-03
hvof_phi1p0_air25,1,0.25,1,3575,1.292695e+00,5.170778e+00,1.860702e+01,5.787760e-01,4.471444e-03
hvof_phi1p0_air25,1,0.25,1,3600,2.564670e+00,1.000000e+01,2.066790e+01,6.180650e-01,8.871221e-03
hvof_phi1p0_air25,1,0.25,1,3625,3.353750e+00,1.000000e+01,2.146720e+01,6.658780e-01,1.160066e-02
hvof_phi1p0_air25,1,0.25,1,3650,4.312230e+00,1.000000e+01,2.228270e+01,7.244210e-01,1.491605e-02
hvof_phi1p0_air25,1,0.25,1,3675,5.487580e+00,1.000000e+01,2.310780e+01,7.966290e-01,1.898160e-02
hvof_phi1p0_air25,1,0.25,1,3700,6.944710e+00,1.000000e+01,2.393400e+01,8.864910e-01,2.402183e-02
hvof_phi1p0_air25,1,0.25,1,3725,8.774720e+00,1.000000e+01,2.475170e+01,9.995710e-01,3.035185e-02
hvof_phi1p0_air25,1,0.25,1,3750,1.110940e+01,1.000000e+01,2.554990e+01,1.143870e+00,3.842753e-02
hvof_phi1p0_air25,1,0.25,1,3775,1.414620e+01,1.000000e+01,2.631650e+01,1.331300e+00,4.893186e-02
hvof_phi1p0_air25,1,0.25,1,3800,1.819510e+01,1.000000e+01,2.703890e+01,1.580500e+00,6.293705e-02
hvof_phi1p0_air25,1,0.25,1,3825,2.377010e+01,1.000000e+01,2.770430e+01,1.922170e+00,8.222103e-02
hvof_phi1p0_air25,1,0.25,1,3850,3.178790e+01,1.000000e+01,2.829990e+01,2.410930e+00,1.099547e-01
hvof_phi1p0_air25,1,0.25,1,3875,4.405310e+01,1.000000e+01,2.881320e+01,3.153940e+00,1.523801e-01
hvof_phi1p0_air25,1,0.25,1,3900,6.465740e+01,1.000000e+01,2.923190e+01,4.393900e+00,2.236506e-01
hvof_phi1p0_air25,1,0.25,1,3925,1.052160e+02,1.000000e+01,2.954310e+01,6.820340e+00,3.639433e-01
hvof_phi1p0_air25,1,0.25,1,3950,2.164440e+02,1.000000e+01,2.973220e+01,1.345710e+01,7.486821e-01
hvof_phi1p0_air25,1,0.25,1,3975,1.000000e+03,1.000000e+01,2.979910e+01,9.027130e+01,3.459011e+00
hvof_phi1p0_air25,1,0.25,1,4000,1.000000e+03,1.000000e+01,2.998290e+01,2.000000e+02,3.459011e+00
hvof_phi1p0_air50,1,0.5,0.01,300,1.169420e-02,4.677680e-02,-6.454224e+00,4.461800e-02,4.045036e-05
hvof_phi1p0_air50,1,0.5,0.01,325,1.190830e-02,4.763321e-02,-6.423980e+00,4.515460e-02,4.119095e-05
hvof_phi1p0_air50,1,0.5,0.01,350,1.215782e-02,4.863126e-02,-6.392059e+00,4.584400e-02,4.205401e-05
hvof_phi1p0_air50,1,0.5,0.01,375,1.243012e-02,4.972049e-02,-6.358054e+00,4.669040e-02,4.299593e-05
