Tw_K,P_bar,O2_C2H2,f_air,Bg,Bc
1250,3.20418,1.3,0.25,0.1,7.988400e-02
1275,3.20418,1.3,0.25,0.1,8.254120e-02
1300,3.20418,1.3,0.25,0.1,8.449360e-02
1325,3.20418,1.3,0.25,0.1,8.593420e-02
1350,3.20418,1.3,0.25,0.1,8.700400e-02
1375,3.20418,1.3,0.25,0.1,8.780470e-02
1400,3.20418,1.3,0.25,0.1,8.840970e-02
1425,3.20418,1.3,0.25,0.1,8.887190e-02
1450,3.20418,1.3,0.25,0.1,8.922960e-02
1475,3.20418,1.3,0.25,0.1,8.951070e-02
1500,3.20418,1.3,0.25,0.1,8.973590e-02
1525,3.20418,1.3,0.25,0.1,8.992010e-02
1550,3.20418,1.3,0.25,0.1,9.007480e-02
1575,3.20418,1.3,0.25,0.1,9.020870e-02
1600,3.20418,1.3,0.25,0.1,9.032830e-02
1625,3.20418,1.3,0.25,0.1,9.043880e-02
1650,3.20418,1.3,0.25,0.1,9.054420e-02
1675,3.20418,1.3,0.25,0.1,9.064800e-02
1700,3.20418,1.3,0.25,0.1,9.075280e-02
1725,3.20418,1.3,0.25,0.1,9.086100e-02
1750,3.20418,1.3,0.25,0.1,9.097460e-02
1775,3.20418,1.3,0.25,0.1,9.109550e-02
1800,3.20418,1.3,0.25,0.1,9.122520e-02
1825,3.20418,1.3,0.25,0.1,9.136530e-02
1850,3.20418,1.3,0.25,0.1,9.151730e-02
1875,3.20418,1.3,0.25,0.1,9.168260e-02
1900,3.20418,1.3,0.25,0.1,9.186270e-02
1925,3.20418,1.3,0.25,0.1,9.205880e-02
1950,3.20418,1.3,0.25,0.1,9.227250e-02
1975,3.20418,1.3,0.25,0.1,9.250510e-02
2000,3.20418,1.3,0.25,0.1,9.275810e-02
2025,3.20418,1.3,0.25,0.1,9.303290e-02
2050,3.20418,1.3,0.25,0.1,9.333110e-02
2075,3.20418,1.3,0.25,0.1,9.365420e-02
2100,3.20418,1.3,0.25,0.1,9.400370e-02
2125,3.20418,1.3,0.25,0.1,9.438120e-02
2150,3.20418,1.3,0.25,0.1,9.478830e-02
2175,3.20418,1.3,0.25,0.1,9.522670e-02
2200,3.20418,1.3,0.25,0.1,9.569820e-02
2225,3.20418,1.3,0.25,0.1,9.620430e-02
2250,3.20418,1.3,0.25,0.1,9.674690e-02
2275,3.20418,1.3,0.25,0.1,9.732770e-02
2300,3.20418,1.3,0.25,0.1,9.794840e-02
2325,3.20418,1.3,0.25,0.1,9.861090e-02
2350,3.20418,1.3,0.25,0.1,9.931690e-02
2375,3.20418,1.3,0.25,0.1,1.000680e-01
2400,3.20418,1.3,0.25,0.1,1.008670e-01
2425,3.20418,1.3,0.25,0.1,1.017140e-01
2450,3.20418,1.3,0.25,0.1,1.026110e-01
2475,3.20418,1.3,0.25,0.1,1.035610e-01
2500,3.20418,1.3,0.25,0.1,1.045650e-01
2525,3.20418,1.3,0.25,0.1,1.056250e-01
2550,3.20418,1.3,0.25,0.1,1.067420e-01
2575,3.20418,1.3,0.25,0.1,1.079170e-01
2600,3.20418,1.3,0.25,0.1,1.091530e-01
2625,3.20418,1.3,0.25,0.1,1.104500e-01
2650,3.20418,1.3,0.25,0.1,1.118100e-01
2675,3.20418,1.3,0.25,0.1,1.132350e-01
2700,3.20418,1.3,0.25,0.1,1.147250e-01
2725,3.20418,1.3,0.25,0.1,1.162820e-01
2750,3.20418,1.3,0.25,0.1,1.179070e-01
2775,3.20418,1.3,0.25,0.1,1.196010e-01
2800,3.20418,1.3,0.25,0.1,1.213660e-01
2825,3.20418,1.3,0.25,0.1,1.232020e-01
2850,3.20418,1.3,0.25,0.1,1.251110e-01
2875,3.20418,1.3,0.25,0.1,1.270940e-01
2900,3.20418,1.3,0.25,0.1,1.291530e-01
2925,3.20418,1.3,0.25,0.1,1.312890e-01
2950,3.20418,1.3,0.25,0.1,1.335050e-01
2975,3.20418,1.3,0.25,0.1,1.358030e-01
3000,3.20418,1.3,0.25,0.1,1.381860e-01
3025,3.20418,1.3,0.25,0.1,1.406570e-01
3050,3.20418,1.3,0.25,0.1,1.432220e-01
3075,3.20418,1.3,0.25,0.1,1.458850e-01
3100,3.20418,1.3,0.25,0.1,1.486540e-01
3125,3.20418,1.3,0.25,0.1,1.515370e-01
3150,3.20418,1.3,0.25,0.1,1.545430e-01
3175,3.20418,1.3,0.25,0.1,1.576870e-01
3200,3.20418,1.3,0.25,0.1,1.609830e-01
3225,3.20418,1.3,0.25,0.1,1.644500e-01
3250,3.20418,1.3,0.25,0.1,1.681100e-01
3275,3.20418,1.3,0.25,0.1,1.719920e-01
3300,3.20418,1.3,0.25,0.1,1.761290e-01
3325,3.20418,1.3,0.25,0.1,1.805600e-01
3350,3.20418,1.3,0.25,0.1,1.853350e-01
3375,3.20418,1.3,0.25,0.1,1.905090e-01
3400,3.20418,1.3,0.25,0.1,1.961530e-01
3425,3.20418,1.3,0.25,0.1,2.023490e-01
3450,3.20418,1.3,0.25,0.1,2.091950e-01
3475,3.20418,1.3,0.25,0.1,2.168090e-01
3500,3.20418,1.3,0.25,0.1,2.253310e-01
3525,3.20418,1.3,0.25,0.1,2.349270e-01
3550,3.20418,1.3,0.25,0.1,2.457990e-01
3575,3.20418,1.3,0.25,0.1,2.581860e-01
3600,3.20418,1.3,0.25,0.1,2.723760e-01
3625,3.20418,1.3,0.25,0.1,2.887140e-01
3650,3.20418,1.3,0.25,0.1,3.076210e-01
3675,3.20418,1.3,0.25,0.1,3.296060e-01
3700,3.20418,1.3,0.25,0.1,3.552910e-01
3725,3.20418,1.3,0.25,0.1,3.854460e-01
3750,3.20418,1.3,0.25,0.1,4.210250e-01
3775,3.20418,1.3,0.25,0.1,4.632280e-01
3800,3.20418,1.3,0.25,0.1,5.135790e-01
3825,3.20418,1.3,0.25,0.1,5.740450e-01
3850,3.20418,1.3,0.25,0.1,6.472020e-01
3875,3.20418,1.3,0.25,0.1,7.364890e-01
3900,3.20418,1.3,0.25,0.1,8.466040e-01
3925,3.20418,1.3,0.25,0.1,9.841290e-01
3950,3.20418,1.3,0.25,0.1,1.158580e+00
3975,3.20418,1.3,0.25,0.1,1.384230e+00
4000,3.20418,1.3,0.25,0.1,1.683500e+00
4025,3.20418,1.3,0.25,0.1,2.093740e+00
4050,3.20418,1.3,0.25,0.1,2.681940e+00
4075,3.20418,1.3,0.25,0.1,3.581240e+00
4100,3.20418,1.3,0.25,0.1,5.098540e+00
4125,3.20418,1.3,0.25,0.1,8.130780e+00
4150,3.20418,1.3,0.25,0.1,1.685550e+01
4175,3.20418,1.3,0.25,0.1,1.925130e+02
4200,3.20418,1.3,0.25,0.1,2.000000e+02
4225,3.20418,1.3,0.25,0.1,2.000000e+02
4250,3.20418,1.3,0.25,0.1,2.000000e+02
4275,3.20418,1.3,0.25,0.1,2.000000e+02
4300,3.20418,1.3,0.25,0.1,2.000000e+02
4325,3.20418,1.3,0.25,0.1,2.000000e+02
4350,3.20418,1.3,0.25,0.1,2.000000e+02
4375,3.20418,1.3,0.25,0.1,2.000000e+02
4400,3.20418,1.3,0.25,0.1,2.000000e+02
4425,3.20418,1.3,0.25,0.1,2.000000e+02
4450,3.20418,1.3,0.25,0.1,2.000000e+02
4475,3.20418,1.3,0.25,0.1,2.000000e+02
4500,3.20418,1.3,0.25,0.1,2.000000e+02
4525,3.20418,1.3,0.25,0.1,2.000000e+02
4550,3.20418,1.3,0.25,0.1,2.000000e+02
4575,3.20418,1.3,0.25,0.1,2.000000e+02
4600,3.20418,1.3,0.25,0.1,2.000000e+02
4625,3.20418,1.3,0.25,0.1,2.000000e+02
4650,3.20418,1.3,0.25,0.1,2.000000e+02
4675,3.20418,1.3,0.25,0.1,2.000000e+02
4700,3.20418,1.3,0.25,0.1,2.000000e+02
4725,3.20418,1.3,0.25,0.1,2.000000e+02
4750,3.20418,1.3,0.25,0.1,2.000000e+02
4775,3.20418,1.3,0.25,0.1,2.000000e+02
4800,3.20418,1.3,0.25,0.1,2.000000e+02
4825,3.20418,1.3,0.25,0.1,2.000000e+02
4850,3.20418,1.3,0.25,0.1,2.000000e+02
4875,3.20418,1.3,0.25,0.1,2.000000e+02
4900,3.20418,1.3,0.25,0.1,2.000000e+02
4925,3.20418,1.3,0.25,0.1,2.000000e+02
4950,3.20418,1.3,0.25,0.1,2.000000e+02
4975,3.20418,1.3,0.25,0.1,2.000000e+02
5000,3.20418,1.3,0.25,0.1,2.000000e+02
300,5.69792,1.3,0.25,0.1,0.000000e+00
325,5.69792,1.3,0.25,0.1,0.000000e+00
350,5.69792,1.3,0.25,0.1,0.000000e+00
375,5.69792,1.3,0.25,0.1,0.000000e+00
400,5.69792,1.3,0.25,0.1,0.000000e+00
425,5.69792,1.3,0.25,0.1,0.000000e+00
450,5.69792,1.3,0.25,0.1,0.000000e+00
475,5.69792,1.3,0.25,0.1,0.000000e+00
500,5.69792,1.3,0.25,0.1,0.000000e+00
525,5.69792,1.3,0.25,0.1,0.000000e+00
550,5.69792,1.3,0.25,0.1,0.000000e+00
575,5.69792,1.3,0.25,0.1,0.000000e+00
600,5.69792,1.3,0.25,0.1,0.000000e+00
625,5.69792,1.3,0.25,0.1,0.000000e+00
650,5.69792,1.3,0.25,0.1,0.000000e+00
675,5.69792,1.3,0.25,0.1,0.000000e+00
700,5.69792,1.3,0.25,0.1,0.000000e+00
725,5.69792,1.3,0.25,0.1,0.000000e+00
750,5.69792,1.3,0.25,0.1,0.000000e+00
775,5.69792,1.3,0.25,0.1,0.000000e+00
800,5.69792,1.3,0.25,0.1,0.000000e+00
825,5.69792,1.3,0.25,0.1,0.000000e+00
850,5.69792,1.3,0.25,0.1,0.000000e+00
875,5.69792,1.3,0.25,0.1,0.000000e+00
900,5.69792,1.3,0.25,0.1,0.000000e+00
925,5.69792,1.3,0.25,0.1,0.000000e+00
950,5.69792,1.3,0.25,0.1,0.000000e+00
975,5.69792,1.3,0.25,0.1,0.000000e+00
1000,5.69792,1.3,0.25,0.1,0.000000e+00
1025,5.69792,1.3,0.25,0.1,0.000000e+00
1050,5.69792,1.3,0.25,0.1,0.000000e+00
1075,5.69792,1.3,0.25,0.1,0.000000e+00
1100,5.69792,1.3,0.25,0.1,6.112290e-03
1125,5.69792,1.3,0.25,0.1,2.310270e-02
1150,5.69792,1.3,0.25,0.1,3.776710e-02
1175,5.69792,1.3,0.25,0.1,4.987810e-02
1200,5.69792,1.3,0.25,0.1,5.953140e-02
1225,5.69792,1.3,0.25,0.1,6.702530e-02
1250,5.69792,1.3,0.25,0.1,7.273920e-02
1275,5.69792,1.3,0.25,0.1,7.704870e-02
1300,5.69792,1.3,0.25,0.1,8.028130e-02
1325,5.69792,1.3,0.25,0.1,8.270330e-02
1350,5.69792,1.3,0.25,0.1,8.452130e-02
1375,5.69792,1.3,0.25,0.1,8.589150e-02
1400,5.69792,1.3,0.25,0.1,8.693040e-02
1425,5.69792,1.3,0.25,0.1,8.772400e-02
1450,5.69792,1.3,0.25,0.1,8.833580e-02
1475,5.69792,1.3,0.25,0.1,8.881250e-02
1500,5.69792,1.3,0.25,0.1,8.918880e-02
1525,5.69792,1.3,0.25,0.1,8.949060e-02
1550,5.69792,1.3,0.25,0.1,8.973700e-02
1575,5.69792,1.3,0.25,0.1,8.994270e-02
1600,5.69792,1.3,0.25,0.1,9.011890e-02
1625,5.69792,1.3,0.25,0.1,9.027410e-02
1650,5.69792,1.3,0.25,0.1,9.041500e-02
1675,5.69792,1.3,0.25,0.1,9.054700e-02
1700,5.69792,1.3,0.25,0.1,9.067440e-02
1725,5.69792,1.3,0.25,0.1,9.080060e-02
1750,5.69792,1.3,0.25,0.1,9.092870e-02
1775,5.69792,1.3,0.25,0.1,9.106120e-02
1800,5.69792,1.3,0.25,0.1,9.120030e-02
1825,5.69792,1.3,0.25,0.1,9.134790e-02
1850,5.69792,1.3,0.25,0.1,9.150600e-02
1875,5.69792,1.3,0.25,0.1,9.167620e-02
1900,5.69792,1.3,0.25,0.1,9.186020e-02
1925,5.69792,1.3,0.25,0.1,9.205950e-02
1950,5.69792,1.3,0.25,0.1,9.227570e-02
1975,5.69792,1.3,0.25,0.1,9.251040e-02
2000,5.69792,1.3,0.25,0.1,9.276500e-02
2025,5.69792,1.3,0.25,0.1,9.304110e-02
2050,5.69792,1.3,0.25,0.1,9.334030e-02
2075,5.69792,1.3,0.25,0.1,9.366420e-02
2100,5.69792,1.3,0.25,0.1,9.401440e-02
2125,5.69792,1.3,0.25,0.1,9.439240e-02
2150,5.69792,1.3,0.25,0.1,9.480010e-02
2175,5.69792,1.3,0.25,0.1,9.523900e-02
2200,5.69792,1.3,0.25,0.1,9.571090e-02
2225,5.69792,1.3,0.25,0.1,9.621750e-02
2250,5.69792,1.3,0.25,0.1,9.676060e-02
2275,5.69792,1.3,0.25,0.1,9.734210e-02
2300,5.69792,1.3,0.25,0.1,9.796360e-02
2325,5.69792,1.3,0.25,0.1,9.862700e-02
2350,5.69792,1.3,0.25,0.1,9.933420e-02
2375,5.69792,1.3,0.25,0.1,1.000870e-01
2400,5.69792,1.3,0.25,0.1,1.008870e-01
2425,5.69792,1.3,0.25,0.1,1.017360e-01
2450,5.69792,1.3,0.25,0.1,1.026370e-01
2475,5.69792,1.3,0.25,0.1,1.035900e-01
2500,5.69792,1.3,0.25,0.1,1.045970e-01
2525,5.69792,1.3,0.25,0.1,1.056610e-01
2550,5.69792,1.3,0.25,0.1,1.067830e-01
2575,5.69792,1.3,0.25,0.1,1.079640e-01
2600,5.69792,1.3,0.25,0.1,1.092070e-01
2625,5.69792,1.3,0.25,0.1,1.105120e-01
2650,5.69792,1.3,0.25,0.1,1.118810e-01
2675,5.69792,1.3,0.25,0.1,1.133160e-01
2700,5.69792,1.3,0.25,0.1,1.148180e-01
2725,5.69792,1.3,0.25,0.1,1.163880e-01
2750,5.69792,1.3,0.25,0.1,1.180280e-01
2775,5.69792,1.3,0.25,0.1,1.197380e-01
2800,5.69792,1.3,0.25,0.1,1.215200e-01
2825,5.69792,1.3,0.25,0.1,1.233760e-01
2850,5.69792,1.3,0.25,0.1,1.253050e-01
2875,5.69792,1.3,0.25,0.1,1.273100e-01
2900,5.69792,1.3,0.25,0.1,1.293910e-01
2925,5.69792,1.3,0.25,0.1,1.315500e-01
2950,5.69792,1.3,0.25,0.1,1.337890e-01
2975,5.69792,1.3,0.25,0.1,1.361080e-01
3000,5.69792,1.3,0.25,0.1,1.385110e-01
3025,5.69792,1.3,0.25,0.1,1.409980e-01
3050,5.69792,1.3,0.25,0.1,1.435730e-01
3075,5.69792,1.3,0.25,0.1,1.462390e-01
3100,5.69792,1.3,0.25,0.1,1.490000e-01
3125,5.69792,1.3,0.25,0.1,1.518600e-01
3150,5.69792,1.3,0.25,0.1,1.548250e-01
3175,5.69792,1.3,0.25,0.1,1.579030e-01
3200,5.69792,1.3,0.25,0.1,1.611010e-01
3225,5.69792,1.3,0.25,0.1,1.644310e-01
3250,5.69792,1.3,0.25,0.1,1.679050e-01
3275,5.69792,1.3,0.25,0.1,1.715370e-01
3300,5.69792,1.3,0.25,0.1,1.753470e-01
3325,5.69792,1.3,0.25,0.1,1.793560e-01
3350,5.69792,1.3,0.25,0.1,1.835910e-01
3375,5.69792,1.3,0.25,0.1,1.880830e-01
3400,5.69792,1.3,0.25,0.1,1.928700e-01
3425,5.69792,1.3,0.25,0.1,1.979960e-01
3450,5.69792,1.3,0.25,0.1,2.035150e-01
3475,5.69792,1.3,0.25,0.1,2.094890e-01
3500,5.69792,1.3,0.25,0.1,2.159930e-01
3525,5.69792,1.3,0.25,0.1,2.231170e-01
3550,5.69792,1.3,0.25,0.1,2.309640e-01
3575,5.69792,1.3,0.25,0.1,2.396590e-01
3600,5.69792,1.3,0.25,0.1,2.493500e-01
3625,5.69792,1.3,0.25,0.1,2.602100e-01
3650,5.69792,1.3,0.25,0.1,2.724490e-01
3675,5.69792,1.3,0.25,0.1,2.863120e-01
3700,5.69792,1.3,0.25,0.1,3.020960e-01
3725,5.69792,1.3,0.25,0.1,3.201550e-01
3750,5.69792,1.3,0.25,0.1,3.409150e-01
3775,5.69792,1.3,0.25,0.1,3.648940e-01
3800,5.69792,1.3,0.25,0.1,3.927200e-01
3825,5.69792,1.3,0.25,0.1,4.251680e-01
3850,5.69792,1.3,0.25,0.1,4.631960e-01
3875,5.69792,1.3,0.25,0.1,5.080050e-01
3900,5.69792,1.3,0.25,0.1,5.611140e-01
3925,5.69792,1.3,0.25,0.1,6.244780e-01
3950,5.69792,1.3,0.25,0.1,7.006460e-01
3975,5.69792,1.3,0.25,0.1,7.930080e-01
4000,5.69792,1.3,0.25,0.1,9.061700e-01
4025,5.69792,1.3,0.25,0.1,1.046550e+00
4050,5.69792,1.3,0.25,0.1,1.223350e+00
4075,5.69792,1.3,0.25,0.1,1.450260e+00
4100,5.69792,1.3,0.25,0.1,1.748580e+00
4125,5.69792,1.3,0.25,0.1,2.153230e+00
4150,5.69792,1.3,0.25,0.1,2.725710e+00
4175,5.69792,1.3,0.25,0.1,3.585150e+00
4200,5.69792,1.3,0.25,0.1,4.995480e+00
4225,5.69792,1.3,0.25,0.1,7.678490e+00
4250,5.69792,1.3,0.25,0.1,1.454200e+01
4275,5.69792,1.3,0.25,0.1,6.330450e+01
4300,5.69792,1.3,0.25,0.1,2.000000e+02
4325,5.69792,1.3,0.25,0.1,2.000000e+02
4350,5.69792,1.3,0.25,0.1,2.000000e+02
4375,5.69792,1.3,0.25,0.1,2.000000e+02
4400,5.69792,1.3,0.25,0.1,2.000000e+02
4425,5.69792,1.3,0.25,0.1,2.000000e+02
4450,5.69792,1.3,0.25,0.1,2.000000e+02
4475,5.69792,1.3,0.25,0.1,2.000000e+02
4500,5.69792,1.3,0.25,0.1,2.000000e+02
4525,5.69792,1.3,0.25,0.1,2.000000e+02
4550,5.69792,1.3,0.25,0.1,2.000000e+02
4575,5.69792,1.3,0.25,0.1,2.000000e+02
4600,5.69792,1.3,0.25,0.1,2.000000e+02
4625,5.69792,1.3,0.25,0.1,2.000000e+02
4650,5.69792,1.3,0.25,0.1,2.000000e+02
4675,5.69792,1.3,0.25,0.1,2.000000e+02
4700,5.69792,1.3,0.25,0.1,2.000000e+02
4725,5.69792,1.3,0.25,0.1,2.000000e+02
4750,5.69792,1.3,0.25,0.1,2.000000e+02
4775,5.69792,1.3,0.25,0.1,2.000000e+02
4800,5.69792,1.3,0.25,0.1,2.000000e+02
4825,5.69792,1.3,0.25,0.1,2.000000e+02
4850,5.69792,1.3,0.25,0.1,2.000000e+02
4875,5.69792,1.3,0.25,0.1,2.000000e+02
4900,5.69792,1.3,0.25,0.1,2.000000e+02
4925,5.69792,1.3,0.25,0.1,2.000000e+02
4950,5.69792,1.3,0.25,0.1,2.000000e+02
4975,5.69792,1.3,0.25,0.1,2.000000e+02
5000,5.69792,1.3,0.25,0.1,2.000000e+02
300,10.1325,1.3,0.25,0.1,0.000000e+00
325,10.1325,1.3,0.25,0.1,0.000000e+00
350,10.1325,1.3,0.25,0.1,0.000000e+00
375,10.1325,1.3,0.25,0.1,0.000000e+00
400,10.1325,1.3,0.25,0.1,0.000000e+00
425,10.1325,1.3,0.25,0.1,0.000000e+00
450,10.1325,1.3,0.25,0.1,0.000000e+00
475,10.1325,1.3,0.25,0.1,0.000000e+00
500,10.1325,1.3,0.25,0.1,0.000000e+00
525,10.1325,1.3,0.25,0.1,0.000000e+00
550,10.1325,1.3,0.25,0.1,0.000000e+00
575,10.1325,1.3,0.25,0.1,0.000000e+00
600,10.1325,1.3,0.25,0.1,0.000000e+00
625,10.1325,1.3,0.25,0.1,0.000000e+00
650,10.1325,1.3,0.25,0.1,0.000000e+00
675,10.1325,1.3,0.25,0.1,0.000000e+00
700,10.1325,1.3,0.25,0.1,0.000000e+00
725,10.1325,1.3,0.25,0.1,0.000000e+00
750,10.1325,1.3,0.25,0.1,0.000000e+00
775,10.1325,1.3,0.25,0.1,0.000000e+00
800,10.1325,1.3,0.25,0.1,0.000000e+00
825,10.1325,1.3,0.25,0.1,0.000000e+00
850,10.1325,1.3,0.25,0.1,0.000000e+00
875,10.1325,1.3,0.25,0.1,0.000000e+00
900,10.1325,1.3,0.25,0.1,0.000000e+00
925,10.1325,1.3,0.25,0.1,0.000000e+00
950,10.1325,1.3,0.25,0.1,0.000000e+00
975,10.1325,1.3,0.25,0.1,0.000000e+00
1000,10.1325,1.3,0.25,0.1,0.000000e+00
1025,10.1325,1.3,0.25,0.1,0.000000e+00
1050,10.1325,1.3,0.25,0.1,0.000000e+00
1075,10.1325,1.3,0.25,0.1,0.000000e+00
1100,10.1325,1.3,0.25,0.1,0.000000e+00
1125,10.1325,1.3,0.25,0.1,0.000000e+00
1150,10.1325,1.3,0.25,0.1,1.522570e-02
1175,10.1325,1.3,0.25,0.1,3.009730e-02
1200,10.1325,1.3,0.25,0.1,4.280020e-02
1225,10.1325,1.3,0.25,0.1,5.327500e-02
1250,10.1325,1.3,0.25,0.1,6.167520e-02
1275,10.1325,1.3,0.25,0.1,6.827470e-02
1300,10.1325,1.3,0.25,0.1,7.338790e-02
1325,10.1325,1.3,0.25,0.1,7.731590e-02
1350,10.1325,1.3,0.25,0.1,8.032090e-02
1375,10.1325,1.3,0.25,0.1,8.261800e-02
1400,10.1325,1.3,0.25,0.1,8.437700e-02
1425,10.1325,1.3,0.25,0.1,8.572900e-02
1450,10.1325,1.3,0.25,0.1,8.677380e-02
1475,10.1325,1.3,0.25,0.1,8.758700e-02
1500,10.1325,1.3,0.25,0.1,8.822540e-02
1525,10.1325,1.3,0.25,0.1,8.873180e-02
1550,10.1325,1.3,0.25,0.1,8.913880e-02
1575,10.1325,1.3,0.25,0.1,8.947080e-02
1600,10.1325,1.3,0.25,0.1,8.974670e-02
1625,10.1325,1.3,0.25,0.1,8.998090e-02
1650,10.1325,1.3,0.25,0.1,9.018470e-02
1675,10.1325,1.3,0.25,0.1,9.036680e-02
1700,10.1325,1.3,0.25,0.1,9.053420e-02
1725,10.1325,1.3,0.25,0.1,9.069250e-02
1750,10.1325,1.3,0.25,0.1,9.084640e-02
1775,10.1325,1.3,0.25,0.1,9.099960e-02
1800,10.1325,1.3,0.25,0.1,9.115540e-02
1825,10.1325,1.3,0.25,0.1,9.131650e-02
1850,10.1325,1.3,0.25,0.1,9.148540e-02
1875,10.1325,1.3,0.25,0.1,9.166440e-02
1900,10.1325,1.3,0.25,0.1,9.185540e-02
1925,10.1325,1.3,0.25,0.1,9.206030e-02
1950,10.1325,1.3,0.25,0.1,9.228100e-02
1975,10.1325,1.3,0.25,0.1,9.251930e-02
2000,10.1325,1.3,0.25,0.1,9.277670e-02
2025,10.1325,1.3,0.25,0.1,9.305510e-02
2050,10.1325,1.3,0.25,0.1,9.335610e-02
2075,10.1325,1.3,0.25,0.1,9.368130e-02
2100,10.1325,1.3,0.25,0.1,9.403250e-02
2125,10.1325,1.3,0.25,0.1,9.441130e-02
2150,10.1325,1.3,0.25,0.1,9.481960e-02
2175,10.1325,1.3,0.25,0.1,9.525890e-02
2200,10.1325,1.3,0.25,0.1,9.573120e-02
2225,10.1325,1.3,0.25,0.1,9.623820e-02
2250,10.1325,1.3,0.25,0.1,9.678160e-02
2275,10.1325,1.3,0.25,0.1,9.736330e-02
2300,10.1325,1.3,0.25,0.1,9.798530e-02
2325,10.1325,1.3,0.25,0.1,9.864920e-02
2350,10.1325,1.3,0.25,0.1,9.935700e-02
2375,10.1325,1.3,0.25,0.1,1.001110e-01
2400,10.1325,1.3,0.25,0.1,1.009120e-01
2425,10.1325,1.3,0.25,0.1,1.017620e-01
2450,10.1325,1.3,0.25,0.1,1.026640e-01
2475,10.1325,1.3,0.25,0.1,1.036190e-01
2500,10.1325,1.3,0.25,0.1,1.046290e-01
2525,10.1325,1.3,0.25,0.1,1.056960e-01
2550,10.1325,1.3,0.25,0.1,1.068220e-01
2575,10.1325,1.3,0.25,0.1,1.080070e-01
2600,10.1325,1.3,0.25,0.1,1.092540e-01
2625,10.1325,1.3,0.25,0.1,1.105650e-01
2650,10.1325,1.3,0.25,0.1,1.119410e-01
2675,10.1325,1.3,0.25,0.1,1.133840e-01
2700,10.1325,1.3,0.25,0.1,1.148940e-01
2725,10.1325,1.3,0.25,0.1,1.164740e-01
2750,10.1325,1.3,0.25,0.1,1.181250e-01
2775,10.1325,1.3,0.25,0.1,1.198470e-01
2800,10.1325,1.3,0.25,0.1,1.216430e-01
2825,10.1325,1.3,0.25,0.1,1.235130e-01
2850,10.1325,1.3,0.25,0.1,1.254590e-01
2875,10.1325,1.3,0.25,0.1,1.274810e-01
2900,10.1325,1.3,0.25,0.1,1.295810e-01
2925,10.1325,1.3,0.25,0.1,1.317600e-01
2950,10.1325,1.3,0.25,0.1,1.340180e-01
2975,10.1325,1.3,0.25,0.1,1.363580e-01
3000,10.1325,1.3,0.25,0.1,1.387800e-01
3025,10.1325,1.3,0.25,0.1,1.412860e-01
3050,10.1325,1.3,0.25,0.1,1.438780e-01
3075,10.1325,1.3,0.25,0.1,1.465570e-01
3100,10.1325,1.3,0.25,0.1,1.493260e-01
3125,10.1325,1.3,0.25,0.1,1.521880e-01
3150,10.1325,1.3,0.25,0.1,1.551450e-01
3175,10.1325,1.3,0.25,0.1,1.582020e-01
3200,10.1325,1.3,0.25,0.1,1.613630e-01
3225,10.1325,1.3,0.25,0.1,1.646350e-01
3250,10.1325,1.3,0.25,0.1,1.680240e-01
3275,10.1325,1.3,0.25,0.1,1.715380e-01
3300,10.1325,1.3,0.25,0.1,1.751880e-01
3325,10.1325,1.3,0.25,0.1,1.789860e-01
3350,10.1325,1.3,0.25,0.1,1.829460e-01
3375,10.1325,1.3,0.25,0.1,1.870850e-01
3400,10.1325,1.3,0.25,0.1,1.914250e-01
3425,10.1325,1.3,0.25,0.1,1.959890e-01
3450,10.1325,1.3,0.25,0.1,2.008060e-01
3475,10.1325,1.3,0.25,0.1,2.059110e-01
3500,10.1325,1.3,0.25,0.1,2.113450e-01
3525,10.1325,1.3,0.25,0.1,2.171550e-01
3550,10.1325,1.3,0.25,0.1,2.233960e-01
3575,10.1325,1.3,0.25,0.1,2.301370e-01
3600,10.1325,1.3,0.25,0.1,2.374540e-01
3625,10.1325,1.3,0.25,0.1,2.454380e-01
3650,10.1325,1.3,0.25,0.1,2.541990e-01
3675,10.1325,1.3,0.25,0.1,2.638620e-01
3700,10.1325,1.3,0.25,0.1,2.745770e-01
3725,10.1325,1.3,0.25,0.1,2.865200e-01
3750,10.1325,1.3,0.25,0.1,2.998990e-01
3775,10.1325,1.3,0.25,0.1,3.149610e-01
3800,10.1325,1.3,0.25,0.1,3.319990e-01
3825,10.1325,1.3,0.25,0.1,3.513630e-01
3850,10.1325,1.3,0.25,0.1,3.734720e-01
3875,10.1325,1.3,0.25,0.1,3.988310e-01
3900,10.1325,1.3,0.25,0.1,4.280550e-01
3925,10.1325,1.3,0.25,0.1,4.618920e-01
3950,10.1325,1.3,0.25,0.1,5.012670e-01
3975,10.1325,1.3,0.25,0.1,5.473320e-01
4000,10.1325,1.3,0.25,0.1,6.015370e-01
4025,10.1325,1.3,0.25,0.1,6.657340e-01
4050,10.1325,1.3,0.25,0.1,7.423230e-01
4075,10.1325,1.3,0.25,0.1,8.344710e-01
4100,10.1325,1.3,0.25,0.1,9.464390e-01
4125,10.1325,1.3,0.25,0.1,1.084100e+00
4150,10.1325,1.3,0.25,0.1,1.255760e+00
4175,10.1325,1.3,0.25,0.1,1.473620e+00
4200,10.1325,1.3,0.25,0.1,1.756220e+00
4225,10.1325,1.3,0.25,0.1,2.133310e+00
4250,10.1325,1.3,0.25,0.1,2.655580e+00
4275,10.1325,1.3,0.25,0.1,3.417020e+00
