Tw_K,P_bar,phi,f_air,Bg,Bc
4125,180.184,0.8,0.25,0.2,6.433990e-01
4150,180.184,0.8,0.25,0.2,6.567050e-01
4175,180.184,0.8,0.25,0.2,6.709670e-01
4200,180.184,0.8,0.25,0.2,6.863140e-01
4225,180.184,0.8,0.25,0.2,7.028890e-01
4250,180.184,0.8,0.25,0.2,7.208610e-01
4275,180.184,0.8,0.25,0.2,7.404220e-01
4300,180.184,0.8,0.25,0.2,7.617940e-01
4325,180.184,0.8,0.25,0.2,7.852340e-01
4350,180.184,0.8,0.25,0.2,8.110390e-01
4375,180.184,0.8,0.25,0.2,8.395550e-01
4400,180.184,0.8,0.25,0.2,8.711870e-01
4425,180.184,0.8,0.25,0.2,9.064100e-01
4450,180.184,0.8,0.25,0.2,9.457820e-01
4475,180.184,0.8,0.25,0.2,9.899680e-01
4500,180.184,0.8,0.25,0.2,1.039760e+00
4525,180.184,0.8,0.25,0.2,1.096110e+00
4550,180.184,0.8,0.25,0.2,1.160170e+00
4575,180.184,0.8,0.25,0.2,1.233360e+00
4600,180.184,0.8,0.25,0.2,1.317420e+00
4625,180.184,0.8,0.25,0.2,1.414540e+00
4650,180.184,0.8,0.25,0.2,1.527470e+00
4675,180.184,0.8,0.25,0.2,1.659760e+00
4700,180.184,0.8,0.25,0.2,1.816050e+00
4725,180.184,0.8,0.25,0.2,2.002520e+00
4750,180.184,0.8,0.25,0.2,2.227550e+00
4775,180.184,0.8,0.25,0.2,2.502870e+00
4800,180.184,0.8,0.25,0.2,2.845330e+00
4825,180.184,0.8,0.25,0.2,3.280090e+00
4850,180.184,0.8,0.25,0.2,3.846320e+00
4875,180.184,0.8,0.25,0.2,4.608580e+00
4900,180.184,0.8,0.25,0.2,5.681120e+00
4925,180.184,0.8,0.25,0.2,7.286440e+00
4950,180.184,0.8,0.25,0.2,9.921750e+00
4975,180.184,0.8,0.25,0.2,1.496410e+01
5000,180.184,0.8,0.25,0.2,2.809720e+01
300,320.418,0.8,0.25,0.2,0.000000e+00
325,320.418,0.8,0.25,0.2,0.000000e+00
350,320.418,0.8,0.25,0.2,0.000000e+00
375,320.418,0.8,0.25,0.2,0.000000e+00
400,320.418,0.8,0.25,0.2,0.000000e+00
425,320.418,0.8,0.25,0.2,0.000000e+00
450,320.418,0.8,0.25,0.2,0.000000e+00
475,320.418,0.8,0.25,0.2,0.000000e+00
500,320.418,0.8,0.25,0.2,0.000000e+00
525,320.418,0.8,0.25,0.2,0.000000e+00
550,320.418,0.8,0.25,0.2,0.000000e+00
575,320.418,0.8,0.25,0.2,0.000000e+00
600,320.418,0.8,0.25,0.2,0.000000e+00
625,320.418,0.8,0.25,0.2,0.000000e+00
650,320.418,0.8,0.25,0.2,0.000000e+00
675,320.418,0.8,0.25,0.2,0.000000e+00
700,320.418,0.8,0.25,0.2,0.000000e+00
725,320.418,0.8,0.25,0.2,0.000000e+00
750,320.418,0.8,0.25,0.2,0.000000e+00
775,320.418,0.8,0.25,0.2,0.000000e+00
800,320.418,0.8,0.25,0.2,0.000000e+00
825,320.418,0.8,0.25,0.2,0.000000e+00
850,320.418,0.8,0.25,0.2,0.000000e+00
875,320.418,0.8,0.25,0.2,0.000000e+00
900,320.418,0.8,0.25,0.2,0.000000e+00
925,320.418,0.8,0.25,0.2,1.353990e-03
950,320.418,0.8,0.25,0.2,4.629770e-03
975,320.418,0.8,0.25,0.2,8.327060e-03
1000,320.418,0.8,0.25,0.2,1.253790e-02
1025,320.418,0.8,0.25,0.2,1.735840e-02
1050,320.418,0.8,0.25,0.2,2.288660e-02
1075,320.418,0.8,0.25,0.2,2.921930e-02
1100,320.418,0.8,0.25,0.2,3.644770e-02
1125,320.418,0.8,0.25,0.2,4.465250e-02
1150,320.418,0.8,0.25,0.2,5.389760e-02
1175,320.418,0.8,0.25,0.2,6.422230e-02
1200,320.418,0.8,0.25,0.2,7.563380e-02
1225,320.418,0.8,0.25,0.2,8.809810e-02
1250,320.418,0.8,0.25,0.2,1.015330e-01
1275,320.418,0.8,0.25,0.2,1.158050e-01
1300,320.418,0.8,0.25,0.2,1.307250e-01
1325,320.418,0.8,0.25,0.2,1.460570e-01
1350,320.418,0.8,0.25,0.2,1.615300e-01
1375,320.418,0.8,0.25,0.2,1.768550e-01
1400,320.418,0.8,0.25,0.2,1.917460e-01
1425,320.418,0.8,0.25,0.2,2.059470e-01
1450,320.418,0.8,0.25,0.2,2.192450e-01
1475,320.418,0.8,0.25,0.2,2.314880e-01
1500,320.418,0.8,0.25,0.2,2.425830e-01
1525,320.418,0.8,0.25,0.2,2.525000e-01
1550,320.418,0.8,0.25,0.2,2.612560e-01
1575,320.418,0.8,0.25,0.2,2.689080e-01
1600,320.418,0.8,0.25,0.2,2.755380e-01
1625,320.418,0.8,0.25,0.2,2.812440e-01
1650,320.418,0.8,0.25,0.2,2.861290e-01
1675,320.418,0.8,0.25,0.2,2.902940e-01
1700,320.418,0.8,0.25,0.2,2.938380e-01
1725,320.418,0.8,0.25,0.2,2.968500e-01
1750,320.418,0.8,0.25,0.2,2.994090e-01
1775,320.418,0.8,0.25,0.2,3.015870e-01
1800,320.418,0.8,0.25,0.2,3.034450e-01
1825,320.418,0.8,0.25,0.2,3.050360e-01
1850,320.418,0.8,0.25,0.2,3.064060e-01
1875,320.418,0.8,0.25,0.2,3.075940e-01
1900,320.418,0.8,0.25,0.2,3.086320e-01
1925,320.418,0.8,0.25,0.2,3.095500e-01
1950,320.418,0.8,0.25,0.2,3.103710e-01
1975,320.418,0.8,0.25,0.2,3.111150e-01
2000,320.418,0.8,0.25,0.2,3.118000e-01
2025,320.418,0.8,0.25,0.2,3.124410e-01
2050,320.418,0.8,0.25,0.2,3.130500e-01
2075,320.418,0.8,0.25,0.2,3.136380e-01
2100,320.418,0.8,0.25,0.2,3.142160e-01
2125,320.418,0.8,0.25,0.2,3.147910e-01
2150,320.418,0.8,0.25,0.2,3.153710e-01
2175,320.418,0.8,0.25,0.2,3.159630e-01
2200,320.418,0.8,0.25,0.2,3.165720e-01
2225,320.418,0.8,0.25,0.2,3.172040e-01
2250,320.418,0.8,0.25,0.2,3.178640e-01
2275,320.418,0.8,0.25,0.2,3.185560e-01
2300,320.418,0.8,0.25,0.2,3.192850e-01
2325,320.418,0.8,0.25,0.2,3.200540e-01
2350,320.418,0.8,0.25,0.2,3.208680e-01
2375,320.418,0.8,0.25,0.2,3.217290e-01
2400,320.418,0.8,0.25,0.2,3.226420e-01
2425,320.418,0.8,0.25,0.2,3.236080e-01
2450,320.418,0.8,0.25,0.2,3.246330e-01
2475,320.418,0.8,0.25,0.2,3.257180e-01
2500,320.418,0.8,0.25,0.2,3.268660e-01
2525,320.418,0.8,0.25,0.2,3.280810e-01
2550,320.418,0.8,0.25,0.2,3.293640e-01
2575,320.418,0.8,0.25,0.2,3.307200e-01
2600,320.418,0.8,0.25,0.2,3.321500e-01
2625,320.418,0.8,0.25,0.2,3.336570e-01
2650,320.418,0.8,0.25,0.2,3.352430e-01
2675,320.418,0.8,0.25,0.2,3.369120e-01
2700,320.418,0.8,0.25,0.2,3.386640e-01
2725,320.418,0.8,0.25,0.2,3.405030e-01
2750,320.418,0.8,0.25,0.2,3.424310e-01
2775,320.418,0.8,0.25,0.2,3.444500e-01
2800,320.418,0.8,0.25,0.2,3.465610e-01
2825,320.418,0.8,0.25,0.2,3.487670e-01
2850,320.418,0.8,0.25,0.2,3.510700e-01
2875,320.418,0.8,0.25,0.2,3.534710e-01
2900,320.418,0.8,0.25,0.2,3.559730e-01
2925,320.418,0.8,0.25,0.2,3.585750e-01
2950,320.418,0.8,0.25,0.2,3.612810e-01
2975,320.418,0.8,0.25,0.2,3.640920e-01
3000,320.418,0.8,0.25,0.2,3.670080e-01
3025,320.418,0.8,0.25,0.2,3.700300e-01
3050,320.418,0.8,0.25,0.2,3.731610e-01
3075,320.418,0.8,0.25,0.2,3.764010e-01
3100,320.418,0.8,0.25,0.2,3.797510e-01
3125,320.418,0.8,0.25,0.2,3.832110e-01
3150,320.418,0.8,0.25,0.2,3.867820e-01
3175,320.418,0.8,0.25,0.2,3.904650e-01
3200,320.418,0.8,0.25,0.2,3.942600e-01
3225,320.418,0.8,0.25,0.2,3.981690e-01
3250,320.418,0.8,0.25,0.2,4.021900e-01
3275,320.418,0.8,0.25,0.2,4.063240e-01
3300,320.418,0.8,0.25,0.2,4.105730e-01
3325,320.418,0.8,0.25,0.2,4.149340e-01
3350,320.418,0.8,0.25,0.2,4.194100e-01
3375,320.418,0.8,0.25,0.2,4.240000e-01
3400,320.418,0.8,0.25,0.2,4.287050e-01
3425,320.418,0.8,0.25,0.2,4.335230e-01
3450,320.418,0.8,0.25,0.2,4.384570e-01
3475,320.418,0.8,0.25,0.2,4.435050e-01
3500,320.418,0.8,0.25,0.2,4.486680e-01
3525,320.418,0.8,0.25,0.2,4.539480e-01
3550,320.418,0.8,0.25,0.2,4.593440e-01
3575,320.418,0.8,0.25,0.2,4.648580e-01
3600,320.418,0.8,0.25,0.2,4.704900e-01
3625,320.418,0.8,0.25,0.2,4.762430e-01
3650,320.418,0.8,0.25,0.2,4.821180e-01
3675,320.418,0.8,0.25,0.2,4.881180e-01
3700,320.418,0.8,0.25,0.2,4.942460e-01
3725,320.418,0.8,0.25,0.2,5.005050e-01
3750,320.418,0.8,0.25,0.2,5.069010e-01
3775,320.418,0.8,0.25,0.2,5.134370e-01
3800,320.418,0.8,0.25,0.2,5.201210e-01
3825,320.418,0.8,0.25,0.2,5.269600e-01
3850,320.418,0.8,0.25,0.2,5.339630e-01
3875,320.418,0.8,0.25,0.2,5.411410e-01
3900,320.418,0.8,0.25,0.2,5.485050e-01
3925,320.418,0.8,0.25,0.2,5.560690e-01
3950,320.418,0.8,0.25,0.2,5.638510e-01
3975,320.418,0.8,0.25,0.2,5.718680e-01
4000,320.418,0.8,0.25,0.2,5.801440e-01
4025,320.418,0.8,0.25,0.2,5.887020e-01
4050,320.418,0.8,0.25,0.2,5.975730e-01
4075,320.418,0.8,0.25,0.2,6.067890e-01
4100,320.418,0.8,0.25,0.2,6.163880e-01
4125,320.418,0.8,0.25,0.2,6.264130e-01
4150,320.418,0.8,0.25,0.2,6.369150e-01
4175,320.418,0.8,0.25,0.2,6.479500e-01
4200,320.418,0.8,0.25,0.2,6.595820e-01
4225,320.418,0.8,0.25,0.2,6.718840e-01
4250,320.418,0.8,0.25,0.2,6.849410e-01
4275,320.418,0.8,0.25,0.2,6.988470e-01
4300,320.418,0.8,0.25,0.2,7.137120e-01
4325,320.418,0.8,0.25,0.2,7.296590e-01
4350,320.418,0.8,0.25,0.2,7.468300e-01
4375,320.418,0.8,0.25,0.2,7.653870e-01
4400,320.418,0.8,0.25,0.2,7.855150e-01
4425,320.418,0.8,0.25,0.2,8.074270e-01
4450,320.418,0.8,0.25,0.2,8.313690e-01
4475,320.418,0.8,0.25,0.2,8.576210e-01
4500,320.418,0.8,0.25,0.2,8.865120e-01
4525,320.418,0.8,0.25,0.2,9.184210e-01
4550,320.418,0.8,0.25,0.2,9.537900e-01
4575,320.418,0.8,0.25,0.2,9.931390e-01
4600,320.418,0.8,0.25,0.2,1.037080e+00
4625,320.418,0.8,0.25,0.2,1.086340e+00
4650,320.418,0.8,0.25,0.2,1.141780e+00
4675,320.418,0.8,0.25,0.2,1.204440e+00
4700,320.418,0.8,0.25,0.2,1.275580e+00
4725,320.418,0.8,0.25,0.2,1.356760e+00
4750,320.418,0.8,0.25,0.2,1.449870e+00
4775,320.418,0.8,0.25,0.2,1.557310e+00
4800,320.418,0.8,0.25,0.2,1.682110e+00
4825,320.418,0.8,0.25,0.2,1.828170e+00
4850,320.418,0.8,0.25,0.2,2.000590e+00
4875,320.418,0.8,0.25,0.2,2.206160e+00
4900,320.418,0.8,0.25,0.2,2.454190e+00
4925,320.418,0.8,0.25,0.2,2.757650e+00
4950,320.418,0.8,0.25,0.2,3.135300e+00
4975,320.418,0.8,0.25,0.2,3.615240e+00
5000,320.418,0.8,0.25,0.2,4.241470e+00
300,569.792,0.8,0.25,0.2,0.000000e+00
325,569.792,0.8,0.25,0.2,0.000000e+00
350,569.792,0.8,0.25,0.2,0.000000e+00
375,569.792,0.8,0.25,0.2,0.000000e+00
400,569.792,0.8,0.25,0.2,0.000000e+00
425,569.792,0.8,0.25,0.2,0.000000e+00
450,569.792,0.8,0.25,0.2,0.000000e+00
475,569.792,0.8,0.25,0.2,0.000000e+00
500,569.792,0.8,0.25,0.2,0.000000e+00
525,569.792,0.8,0.25,0.2,0.000000e+00
550,569.792,0.8,0.25,0.2,0.000000e+00
575,569.792,0.8,0.25,0.2,0.000000e+00
600,569.792,0.8,0.25,0.2,0.000000e+00
625,569.792,0.8,0.25,0.2,0.000000e+00
650,569.792,0.8,0.25,0.2,0.000000e+00
675,569.792,0.8,0.25,0.2,0.000000e+00
700,569.792,0.8,0.25,0.2,0.000000e+00
725,569.792,0.8,0.25,0.2,0.000000e+00
750,569.792,0.8,0.25,0.2,0.000000e+00
775,569.792,0.8,0.25,0.2,0.000000e+00
800,569.792,0.8,0.25,0.2,0.000000e+00
825,569.792,0.8,0.25,0.2,0.000000e+00
850,569.792,0.8,0.25,0.2,0.000000e+00
875,569.792,0.8,0.25,0.2,0.000000e+00
900,569.792,0.8,0.25,0.2,0.000000e+00
925,569.792,0.8,0.25,0.2,8.800700e-06
950,569.792,0.8,0.25,0.2,2.822870e-03
975,569.792,0.8,0.25,0.2,5.935480e-03
1000,569.792,0.8,0.25,0.2,9.417950e-03
1025,569.792,0.8,0.25,0.2,1.334550e-02
1050,569.792,0.8,0.25,0.2,1.779590e-02
1075,569.792,0.8,0.25,0.2,2.284800e-02
1100,569.792,0.8,0.25,0.2,2.857930e-02
1125,569.792,0.8,0.25,0.2,3.506330e-02
1150,569.792,0.8,0.25,0.2,4.236580e-02
1175,569.792,0.8,0.25,0.2,5.054140e-02
1200,569.792,0.8,0.25,0.2,5.962810e-02
1225,569.792,0.8,0.25,0.2,6.964230e-02
1250,569.792,0.8,0.25,0.2,8.057370e-02
1275,569.792,0.8,0.25,0.2,9.237930e-02
1300,569.792,0.8,0.25,0.2,1.049800e-01
1325,569.792,0.8,0.25,0.2,1.182600e-01
1350,569.792,0.8,0.25,0.2,1.320620e-01
1375,569.792,0.8,0.25,0.2,1.462010e-01
1400,569.792,0.8,0.25,0.2,1.604630e-01
1425,569.792,0.8,0.25,0.2,1.746250e-01
1450,569.792,0.8,0.25,0.2,1.884650e-01
1475,569.792,0.8,0.25,0.2,2.017770e-01
1500,569.792,0.8,0.25,0.2,2.143880e-01
1525,569.792,0.8,0.25,0.2,2.261590e-01
1550,569.792,0.8,0.25,0.2,2.370000e-01
1575,569.792,0.8,0.25,0.2,2.468600e-01
1600,569.792,0.8,0.25,0.2,2.557300e-01
1625,569.792,0.8,0.25,0.2,2.636330e-01
1650,569.792,0.8,0.25,0.2,2.706160e-01
1675,569.792,0.8,0.25,0.2,2.767450e-01
1700,569.792,0.8,0.25,0.2,2.820940e-01
1725,569.792,0.8,0.25,0.2,2.867420e-01
1750,569.792,0.8,0.25,0.2,2.907690e-01
1775,569.792,0.8,0.25,0.2,2.942510e-01
1800,569.792,0.8,0.25,0.2,2.972590e-01
1825,569.792,0.8,0.25,0.2,2.998570e-01
1850,569.792,0.8,0.25,0.2,3.021050e-01
1875,569.792,0.8,0.25,0.2,3.040550e-01
1900,569.792,0.8,0.25,0.2,3.057530e-01
1925,569.792,0.8,0.25,0.2,3.072390e-01
1950,569.792,0.8,0.25,0.2,3.085470e-01
1975,569.792,0.8,0.25,0.2,3.097090e-01
2000,569.792,0.8,0.25,0.2,3.107510e-01
2025,569.792,0.8,0.25,0.2,3.116950e-01
2050,569.792,0.8,0.25,0.2,3.125630e-01
2075,569.792,0.8,0.25,0.2,3.133700e-01
2100,569.792,0.8,0.25,0.2,3.141310e-01
2125,569.792,0.8,0.25,0.2,3.148610e-01
2150,569.792,0.8,0.25,0.2,3.155700e-01
2175,569.792,0.8,0.25,0.2,3.162690e-01
2200,569.792,0.8,0.25,0.2,3.169660e-01
2225,569.792,0.8,0.25,0.2,3.176700e-01
2250,569.792,0.8,0.25,0.2,3.183870e-01
2275,569.792,0.8,0.25,0.2,3.191250e-01
2300,569.792,0.8,0.25,0.2,3.198890e-01
2325,569.792,0.8,0.25,0.2,3.206840e-01
2350,569.792,0.8,0.25,0.2,3.215160e-01
2375,569.792,0.8,0.25,0.2,3.223880e-01
2400,569.792,0.8,0.25,0.2,3.233060e-01
2425,569.792,0.8,0.25,0.2,3.242740e-01
2450,569.792,0.8,0.25,0.2,3.252950e-01
2475,569.792,0.8,0.25,0.2,3.263720e-01
2500,569.792,0.8,0.25,0.2,3.275100e-01
2525,569.792,0.8,0.25,0.2,3.287120e-01
2550,569.792,0.8,0.25,0.2,3.299810e-01
2575,569.792,0.8,0.25,0.2,3.313190e-01
2600,569.792,0.8,0.25,0.2,3.327300e-01
2625,569.792,0.8,0.25,0.2,3.342180e-01
2650,569.792,0.8,0.25,0.2,3.357830e-01
2675,569.792,0.8,0.25,0.2,3.374300e-01
2700,569.792,0.8,0.25,0.2,3.391600e-01
2725,569.792,0.8,0.25,0.2,3.409760e-01
2750,569.792,0.8,0.25,0.2,3.428810e-01
2775,569.792,0.8,0.25,0.2,3.448760e-01
2800,569.792,0.8,0.25,0.2,3.469640e-01
2825,569.792,0.8,0.25,0.2,3.491470e-01
2850,569.792,0.8,0.25,0.2,3.514270e-01
2875,569.792,0.8,0.25,0.2,3.538060e-01
2900,569.792,0.8,0.25,0.2,3.562850e-01
2925,569.792,0.8,0.25,0.2,3.588660e-01
2950,569.792,0.8,0.25,0.2,3.615510e-01
2975,569.792,0.8,0.25,0.2,3.643410e-01
3000,569.792,0.8,0.25,0.2,3.672370e-01
3025,569.792,0.8,0.25,0.2,3.702410e-01
3050,569.792,0.8,0.25,0.2,3.733540e-01
3075,569.792,0.8,0.25,0.2,3.765770e-01
3100,569.792,0.8,0.25,0.2,3.799100e-01
3125,569.792,0.8,0.25,0.2,3.833550e-01
3150,569.792,0.8,0.25,0.2,3.869120e-01
3175,569.792,0.8,0.25,0.2,3.905820e-01
3200,569.792,0.8,0.25,0.2,3.943650e-01
3225,569.792,0.8,0.25,0.2,3.982610e-01
3250,569.792,0.8,0.25,0.2,4.022710e-01
3275,569.792,0.8,0.25,0.2,4.063950e-01
3300,569.792,0.8,0.25,0.2,4.106330e-01
3325,569.792,0.8,0.25,0.2,4.149850e-01
3350,569.792,0.8,0.25,0.2,4.194500e-01
3375,569.792,0.8,0.25,0.2,4.240300e-01
3400,569.792,0.8,0.25,0.2,4.287220e-01
3425,569.792,0.8,0.25,0.2,4.335280e-01
3450,569.792,0.8,0.25,0.2,4.384460e-01
3475,569.792,0.8,0.25,0.2,4.434770e-01
3500,569.792,0.8,0.25,0.2,4.486190e-01
3525,569.792,0.8,0.25,0.2,4.538730e-01
3550,569.792,0.8,0.25,0.2,4.592390e-01
3575,569.792,0.8,0.25,0.2,4.647150e-01
3600,569.792,0.8,0.25,0.2,4.703030e-01
3625,569.792,0.8,0.25,0.2,4.760010e-01
3650,569.792,0.8,0.25,0.2,4.818100e-01
3675,569.792,0.8,0.25,0.2,4.877300e-01
3700,569.792,0.8,0.25,0.2,4.937630e-01
3725,569.792,0.8,0.25,0.2,4.999070e-01
3750,569.792,0.8,0.25,0.2,5.061660e-01
3775,569.792,0.8,0.25,0.2,5.125410e-01
3800,569.792,0.8,0.25,0.2,5.190330e-01
3825,569.792,0.8,0.25,0.2,5.256460e-01
3850,569.792,0.8,0.25,0.2,5.323830e-01
3875,569.792,0.8,0.25,0.2,5.392480e-01
3900,569.792,0.8,0.25,0.2,5.462470e-01
3925,569.792,0.8,0.25,0.2,5.533860e-01
3950,569.792,0.8,0.25,0.2,5.606730e-01
3975,569.792,0.8,0.25,0.2,5.681160e-01
4000,569.792,0.8,0.25,0.2,5.757260e-01
4025,569.792,0.8,0.25,0.2,5.835150e-01
4050,569.792,0.8,0.25,0.2,5.914970e-01
4075,569.792,0.8,0.25,0.2,5.996890e-01
4100,569.792,0.8,0.25,0.2,6.081100e-01
4125,569.792,0.8,0.25,0.2,6.167820e-01
4150,569.792,0.8,0.25,0.2,6.257300e-01
4175,569.792,0.8,0.25,0.2,6.349820e-01
4200,569.792,0.8,0.25,0.2,6.445720e-01
4225,569.792,0.8,0.25,0.2,6.545380e-01
4250,569.792,0.8,0.25,0.2,6.649210e-01
4275,569.792,0.8,0.25,0.2,6.757710e-01
4300,569.792,0.8,0.25,0.2,6.871430e-01
4325,569.792,0.8,0.25,0.2,6.990980e-01
4350,569.792,0.8,0.25,0.2,7.117090e-01
4375,569.792,0.8,0.25,0.2,7.250550e-01
4400,569.792,0.8,0.25,0.2,7.392280e-01
4425,569.792,0.8,0.25,0.2,7.543310e-01
4450,569.792,0.8,0.25,0.2,7.704820e-01
4475,569.792,0.8,0.25,0.2,7.878140e-01
4500,569.792,0.8,0.25,0.2,8.064780e-01
4525,569.792,0.8,0.25,0.2,8.266470e-01
4550,569.792,0.8,0.25,0.2,8.485190e-01
4575,569.792,0.8,0.25,0.2,8.723190e-01
4600,569.792,0.8,0.25,0.2,8.983050e-01
4625,569.792,0.8,0.25,0.2,9.267740e-01
4650,569.792,0.8,0.25,0.2,9.580710e-01
4675,569.792,0.8,0.25,0.2,9.925910e-01
4700,569.792,0.8,0.25,0.2,1.030800e+00
4725,569.792,0.8,0.25,0.2,1.073230e+00
4750,569.792,0.8,0.25,0.2,1.120530e+00
4775,569.792,0.8,0.25,0.2,1.173440e+00
4800,569.792,0.8,0.25,0.2,1.232850e+00
4825,569.792,0.8,0.25,0.2,1.299850e+00
4850,569.792,0.8,0.25,0.2,1.375740e+00
4875,569.792,0.8,0.25,0.2,1.462080e+00
4900,569.792,0.8,0.25,0.2,1.560860e+00
4925,569.792,0.8,0.25,0.2,1.674490e+00
4950,569.792,0.8,0.25,0.2,1.806070e+00
4975,569.792,0.8,0.25,0.2,1.959560e+00
5000,569.792,0.8,0.25,0.2,2.140110e+00
300,1013.25,0.8,0.25,0.2,0.000000e+00
325,1013.25,0.8,0.25,0.2,0.000000e+00
350,1013.25,0.8,0.25,0.2,0.000000e+00
375,1013.25,0.8,0.25,0.2,0.000000e+00
400,1013.25,0.8,0.25,0.2,0.000000e+00
425,1013.25,0.8,0.25,0.2,0.000000e+00
450,1013.25,0.8,0.25,0.2,0.000000e+00
475,1013.25,0.8,0.25,0.2,0.000000e+00
500,1013.25,0.8,0.25,0.2,0.000000e+00
525,1013.25,0.8,0.25,0.2,0.000000e+00
550,1013.25,0.8,0.25,0.2,0.000000e+00
575,1013.25,0.8,0.25,0.2,0.000000e+00
600,1013.25,0.8,0.25,0.2,0.000000e+00
625,1013.25,0.8,0.25,0.2,0.000000e+00
650,1013.25,0.8,0.25,0.2,0.000000e+00
675,1013.25,0.8,0.25,0.2,0.000000e+00
700,1013.25,0.8,0.25,0.2,0.000000e+00
725,1013.25,0.8,0.25,0.2,0.000000e+00
750,1013.25,0.8,0.25,0.2,0.000000e+00
775,1013.25,0.8,0.25,0.2,0.000000e+00
800,1013.25,0.8,0.25,0.2,0.000000e+00
825,1013.25,0.8,0.25,0.2,0.000000e+00
850,1013.25,0.8,0.25,0.2,0.000000e+00
875,1013.25,0.8,0.25,0.2,0.000000e+00
900,1013.25,0.8,0.25,0.2,0.000000e+00
925,1013.25,0.8,0.25,0.2,0.000000e+00
950,1013.25,0.8,0.25,0.2,1.484290e-03
975,1013.25,0.8,0.25,0.2,4.162620e-03
1000,1013.25,0.8,0.25,0.2,7.102860e-03
1025,1013.25,0.8,0.25,0.2,1.036350e-02
1050,1013.25,0.8,0.25,0.2,1.400560e-02
1075,1013.25,0.8,0.25,0.2,1.809180e-02
1100,1013.25,0.8,0.25,0.2,2.268500e-02
1125,1013.25,0.8,0.25,0.2,2.784720e-02
1150,1013.25,0.8,0.25,0.2,3.363720e-02
1175,1013.25,0.8,0.25,0.2,4.010850e-02
1200,1013.25,0.8,0.25,0.2,4.730710e-02
1225,1013.25,0.8,0.25,0.2,5.526770e-02
1250,1013.25,0.8,0.25,0.2,6.401100e-02
1275,1013.25,0.8,0.25,0.2,7.354020e-02
1300,1013.25,0.8,0.25,0.2,8.383700e-02
1325,1013.25,0.8,0.25,0.2,9.485930e-02
1350,1013.25,0.8,0.25,0.2,1.065390e-01
1375,1013.25,0.8,0.25,0.2,1.187790e-01
1400,1013.25,0.8,0.25,0.2,1.314600e-01
1425,1013.25,0.8,0.25,0.2,1.444350e-01
1450,1013.25,0.8,0.25,0.2,1.575440e-01
1475,1013.25,0.8,0.25,0.2,1.706160e-01
1500,1013.25,0.8,0.25,0.2,1.834770e-01
1525,1013.25,0.8,0.25,0.2,1.959670e-01
1550,1013.25,0.8,0.25,0.2,2.079390e-01
1575,1013.25,0.8,0.25,0.2,2.192740e-01
1600,1013.25,0.8,0.25,0.2,2.298810e-01
1625,1013.25,0.8,0.25,0.2,2.396980e-01
1650,1013.25,0.8,0.25,0.2,2.486950e-01
1675,1013.25,0.8,0.25,0.2,2.568680e-01
1700,1013.25,0.8,0.25,0.2,2.642340e-01
1725,1013.25,0.8,0.25,0.2,2.708280e-01
1750,1013.25,0.8,0.25,0.2,2.766990e-01
1775,1013.25,0.8,0.25,0.2,2.819010e-01
1800,1013.25,0.8,0.25,0.2,2.864950e-01
1825,1013.25,0.8,0.25,0.2,2.905400e-01
1850,1013.25,0.8,0.25,0.2,2.940960e-01
1875,1013.25,0.8,0.25,0.2,2.972190e-01
1900,1013.25,0.8,0.25,0.2,2.999640e-01
1925,1013.25,0.8,0.25,0.2,3.023790e-01
1950,1013.25,0.8,0.25,0.2,3.045080e-01
1975,1013.25,0.8,0.25,0.2,3.063920e-01
2000,1013.25,0.8,0.25,0.2,3.080670e-01
2025,1013.25,0.8,0.25,0.2,3.095640e-01
2050,1013.25,0.8,0.25,0.2,3.109120e-01
2075,1013.25,0.8,0.25,0.2,3.121360e-01
2100,1013.25,0.8,0.25,0.2,3.132590e-01
2125,1013.25,0.8,0.25,0.2,3.142990e-01
2150,1013.25,0.8,0.25,0.2,3.152750e-01
2175,1013.25,0.8,0.25,0.2,3.162020e-01
2200,1013.25,0.8,0.25,0.2,3.170930e-01
2225,1013.25,0.8,0.25,0.2,3.179610e-01
2250,1013.25,0.8,0.25,0.2,3.188160e-01
2275,1013.25,0.8,0.25,0.2,3.196680e-01
2300,1013.25,0.8,0.25,0.2,3.205260e-01
2325,1013.25,0.8,0.25,0.2,3.213980e-01
2350,1013.25,0.8,0.25,0.2,3.222900e-01
2375,1013.25,0.8,0.25,0.2,3.232100e-01
2400,1013.25,0.8,0.25,0.2,3.241630e-01
2425,1013.25,0.8,0.25,0.2,3.251560e-01
2450,1013.25,0.8,0.25,0.2,3.261920e-01
2475,1013.25,0.8,0.25,0.2,3.272780e-01
2500,1013.25,0.8,0.25,0.2,3.284160e-01
2525,1013.25,0.8,0.25,0.2,3.296130e-01
2550,1013.25,0.8,0.25,0.2,3.308710e-01
2575,1013.25,0.8,0.25,0.2,3.321940e-01
2600,1013.25,0.8,0.25,0.2,3.335860e-01
2625,1013.25,0.8,0.25,0.2,3.350500e-01
2650,1013.25,0.8,0.25,0.2,3.365900e-01
2675,1013.25,0.8,0.25,0.2,3.382080e-01
2700,1013.25,0.8,0.25,0.2,3.399080e-01
2725,1013.25,0.8,0.25,0.2,3.416920e-01
2750,1013.25,0.8,0.25,0.2,3.435630e-01
2775,1013.25,0.8,0.25,0.2,3.455240e-01
2800,1013.25,0.8,0.25,0.2,3.475760e-01
2825,1013.25,0.8,0.25,0.2,3.497230e-01
