edge,O2_C2H2,f_air,P_atm,T_K,Bc_ss,Bg_ss,hw_ss_MJkg,Bc_Bg0,recession_over_mdote_m3_per_kg
oat_r1p0_air25,1,0.25,1,2325,2.246639e-02,8.986557e-02,4.217890e-01,5.099490e-02,7.771150e-05
oat_r1p0_air25,1,0.25,1,2350,2.279297e-02,9.117186e-02,4.886844e-01,5.160370e-02,7.884111e-05
oat_r1p0_air25,1,0.25,1,2375,2.314224e-02,9.256896e-02,5.575230e-01,5.225020e-02,8.004926e-05
oat_r1p0_air25,1,0.25,1,2400,2.351534e-02,9.406136e-02,6.284305e-01,5.293580e-02,8.133982e-05
oat_r1p0_air25,1,0.25,1,2425,2.391351e-02,9.565404e-02,7.015423e-01,5.366170e-02,8.271709e-05
oat_r1p0_air25,1,0.25,1,2450,2.433799e-02,9.735197e-02,7.769961e-01,5.442920e-02,8.418538e-05
oat_r1p0_air25,1,0.25,1,2475,2.479012e-02,9.916048e-02,8.549378e-01,5.523950e-02,8.574929e-05
oat_r1p0_air25,1,0.25,1,2500,2.527081e-02,1.010832e-01,9.353656e-01,5.609360e-02,8.741201e-05
oat_r1p0_air25,1,0.25,1,2525,2.578143e-02,1.031257e-01,1.018433e+00,5.699280e-02,8.917824e-05
oat_r1p0_air25,1,0.25,1,2550,2.632370e-02,1.052948e-01,1.104430e+00,5.793800e-02,9.105397e-05
oat_r1p0_air25,1,0.25,1,2575,2.689922e-02,1.075969e-01,1.193508e+00,5.893030e-02,9.304467e-05
oat_r1p0_air25,1,0.25,1,2600,2.750951e-02,1.100380e-01,1.285857e+00,5.997050e-02,9.515568e-05
oat_r1p0_air25,1,0.25,1,2625,2.815625e-02,1.126250e-01,1.381647e+00,6.105950e-02,9.739276e-05
oat_r1p0_air25,1,0.25,1,2650,2.884120e-02,1.153648e-01,1.481067e+00,6.219820e-02,9.976201e-05
oat_r1p0_air25,1,0.25,1,2675,2.956629e-02,1.182652e-01,1.584321e+00,6.338750e-02,1.022701e-04
oat_r1p0_air25,1,0.25,1,2700,3.033349e-02,1.213340e-01,1.691620e+00,6.462810e-02,1.049239e-04
oat_r1p0_air25,1,0.25,1,2725,3.114503e-02,1.245801e-01,1.803186e+00,6.592080e-02,1.077310e-04
oat_r1p0_air25,1,0.25,1,2750,3.200329e-02,1.280132e-01,1.919252e+00,6.726670e-02,1.106997e-04
oat_r1p0_air25,1,0.25,1,2775,3.291095e-02,1.316438e-01,2.040070e+00,6.866670e-02,1.138393e-04
oat_r1p0_air25,1,0.25,1,2800,3.387094e-02,1.354838e-01,2.165914e+00,7.012190e-02,1.171599e-04
oat_r1p0_air25,1,0.25,1,2825,3.488661e-02,1.395465e-01,2.297076e+00,7.163400e-02,1.206732e-04
oat_r1p0_air25,1,0.25,1,2850,3.596177e-02,1.438471e-01,2.433886e+00,7.320450e-02,1.243921e-04
oat_r1p0_air25,1,0.25,1,2875,3.710086e-02,1.484035e-01,2.576692e+00,7.483590e-02,1.283323e-04
oat_r1p0_air25,1,0.25,1,2900,3.830575e-02,1.532230e-01,2.724944e+00,7.653090e-02,1.325000e-04
oat_r1p0_air25,1,0.25,1,2925,3.958351e-02,1.583340e-01,2.879388e+00,7.829330e-02,1.369198e-04
oat_r1p0_air25,1,0.25,1,2950,4.094274e-02,1.637710e-01,3.040963e+00,8.012780e-02,1.416214e-04
oat_r1p0_air25,1,0.25,1,2975,4.239205e-02,1.695682e-01,3.210232e+00,8.204030e-02,1.466346e-04
oat_r1p0_air25,1,0.25,1,3000,4.394195e-02,1.757678e-01,3.387861e+00,8.403860e-02,1.519957e-04
oat_r1p0_air25,1,0.25,1,3025,4.560510e-02,1.824204e-01,3.574619e+00,8.613220e-02,1.577485e-04
oat_r1p0_air25,1,0.25,1,3050,4.739723e-02,1.895889e-01,3.771442e+00,8.833330e-02,1.639475e-04
oat_r1p0_air25,1,0.25,1,3075,4.933785e-02,1.973514e-01,3.979438e+00,9.065710e-02,1.706602e-04
oat_r1p0_air25,1,0.25,1,3100,5.144409e-02,2.057764e-01,4.197881e+00,9.312240e-02,1.779457e-04
oat_r1p0_air25,1,0.25,1,3125,5.374850e-02,2.149940e-01,4.429034e+00,9.575290e-02,1.859166e-04
oat_r1p0_air25,1,0.25,1,3150,5.629212e-02,2.251685e-01,4.675725e+00,9.857750e-02,1.947151e-04
oat_r1p0_air25,1,0.25,1,3175,5.912327e-02,2.364931e-01,4.940352e+00,1.016320e-01,2.045080e-04
oat_r1p0_air25,1,0.25,1,3200,6.230393e-02,2.492157e-01,5.225866e+00,1.049600e-01,2.155100e-04
oat_r1p0_air25,1,0.25,1,3225,6.589313e-02,2.635725e-01,5.529760e+00,1.086150e-01,2.279250e-04
oat_r1p0_air25,1,0.25,1,3250,7.000951e-02,2.800380e-01,5.861138e+00,1.126620e-01,2.421637e-04
oat_r1p0_air25,1,0.25,1,3275,7.479057e-02,2.991623e-01,6.226043e+00,1.171810e-01,2.587014e-04
oat_r1p0_air25,1,0.25,1,3300,8.041587e-02,3.216635e-01,6.630926e+00,1.222670e-01,2.781594e-04
oat_r1p0_air25,1,0.25,1,3325,8.708878e-02,3.483551e-01,7.071830e+00,1.280390e-01,3.012410e-04
oat_r1p0_air25,1,0.25,1,3350,9.518808e-02,3.807523e-01,7.571773e+00,1.346370e-01,3.292566e-04
oat_r1p0_air25,1,0.25,1,3375,1.051594e-01,4.206376e-01,8.134107e+00,1.422330e-01,3.637475e-04
oat_r1p0_air25,1,0.25,1,3400,1.176968e-01,4.707874e-01,8.774623e+00,1.510360e-01,4.071146e-04
oat_r1p0_air25,1,0.25,1,3425,1.338539e-01,5.354154e-01,9.513072e+00,1.613010e-01,4.630019e-04
oat_r1p0_air25,1,0.25,1,3450,1.552982e-01,6.211928e-01,1.037255e+01,1.733360e-01,5.371781e-04
oat_r1p0_air25,1,0.25,1,3475,1.848271e-01,7.393085e-01,1.137650e+01,1.875200e-01,6.393190e-04
oat_r1p0_air25,1,0.25,1,3500,2.276427e-01,9.105706e-01,1.256997e+01,2.043190e-01,7.874184e-04
oat_r1p0_air25,1,0.25,1,3525,2.942969e-01,1.177188e+00,1.398952e+01,2.243090e-01,1.017976e-03
oat_r1p0_air25,1,0.25,1,3550,4.103425e-01,1.641370e+00,1.568927e+01,2.482070e-01,1.419379e-03
oat_r1p0_air25,1,0.25,1,3575,6.575453e-01,2.630181e+00,1.778591e+01,2.769170e-01,2.274456e-03
oat_r1p0_air25,1,0.25,1,3600,1.501035e+00,6.004142e+00,2.034710e+01,3.115850e-01,5.192098e-03
oat_r1p0_air25,1,0.25,1,3625,3.039640e+00,1.000000e+01,2.187240e+01,3.536900e-01,1.051415e-02
oat_r1p0_air25,1,0.25,1,3650,3.990660e+00,1.000000e+01,2.267500e+01,4.051660e-01,1.380374e-02
oat_r1p0_air25,1,0.25,1,3675,5.156720e+00,1.000000e+01,2.348390e+01,4.685910e-01,1.783715e-02
oat_r1p0_air25,1,0.25,1,3700,6.602200e+00,1.000000e+01,2.429080e+01,5.474720e-01,2.283708e-02
oat_r1p0_air25,1,0.25,1,3725,8.417530e+00,1.000000e+01,2.508570e+01,6.467060e-01,2.911633e-02
oat_r1p0_air25,1,0.25,1,3750,1.073340e+01,1.000000e+01,2.585790e+01,7.733430e-01,3.712695e-02
oat_r1p0_air25,1,0.25,1,3775,1.374600e+01,1.000000e+01,2.659550e+01,9.379120e-01,4.754756e-02
oat_r1p0_air25,1,0.25,1,3800,1.776290e+01,1.000000e+01,2.728640e+01,1.156860e+00,6.144206e-02
oat_r1p0_air25,1,0.25,1,3825,2.329450e+01,1.000000e+01,2.791830e+01,1.457370e+00,8.057593e-02
oat_r1p0_air25,1,0.25,1,3850,3.125130e+01,1.000000e+01,2.847890e+01,1.887830e+00,1.080986e-01
oat_r1p0_air25,1,0.25,1,3875,4.342550e+01,1.000000e+01,2.895650e+01,2.543320e+00,1.502093e-01
oat_r1p0_air25,1,0.25,1,3900,6.388190e+01,1.000000e+01,2.933940e+01,3.639480e+00,2.209682e-01
oat_r1p0_air25,1,0.25,1,3925,1.041610e+02,1.000000e+01,2.961530e+01,5.789940e+00,3.602940e-01
oat_r1p0_air25,1,0.25,1,3950,2.146540e+02,1.000000e+01,2.977050e+01,1.169080e+01,7.424905e-01
oat_r1p0_air25,1,0.25,1,3975,1.000000e+03,1.000000e+01,2.980760e+01,8.036750e+01,3.459011e+00
oat_r1p0_air25,1,0.25,1,4000,1.000000e+03,1.000000e+01,2.999150e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,300,0.000000e+00,0.000000e+00,-5.850790e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,0.01,325,0.000000e+00,0.000000e+00,-5.816210e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,0.01,350,0.000000e+00,0.000000e+00,-5.779560e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,0.01,375,0.000000e+00,0.000000e+00,-5.740740e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,0.01,400,0.000000e+00,0.000000e+00,-5.699480e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,0.01,425,0.000000e+00,0.000000e+00,-5.655130e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,0.01,450,0.000000e+00,0.000000e+00,-5.606610e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,0.01,475,0.000000e+00,0.000000e+00,-5.552440e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,0.01,500,0.000000e+00,0.000000e+00,-5.490840e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,0.01,525,0.000000e+00,0.000000e+00,-5.420020e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,0.01,550,0.000000e+00,0.000000e+00,-5.338370e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,0.01,575,0.000000e+00,0.000000e+00,-5.244480e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,0.01,600,0.000000e+00,0.000000e+00,-5.136610e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,0.01,625,0.000000e+00,0.000000e+00,-5.011480e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,0.01,650,0.000000e+00,0.000000e+00,-4.862560e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,0.01,675,0.000000e+00,0.000000e+00,-4.678870e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,0.01,700,0.000000e+00,0.000000e+00,-4.445450e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,0.01,725,0.000000e+00,0.000000e+00,-4.147010e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,0.01,750,0.000000e+00,0.000000e+00,-3.776390e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,0.01,775,0.000000e+00,0.000000e+00,-3.347190e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,0.01,800,8.594279e-03,3.437711e-02,-2.909978e+00,2.201740e-02,2.972770e-05
oat_r1p0_air50,1,0.5,0.01,825,1.763019e-02,7.052075e-02,-2.508160e+00,4.364490e-02,6.098300e-05
oat_r1p0_air50,1,0.5,0.01,850,2.501792e-02,1.000717e-01,-2.193759e+00,6.047490e-02,8.653726e-05
oat_r1p0_air50,1,0.5,0.01,875,3.010476e-02,1.204190e-01,-1.975419e+00,7.171120e-02,1.041327e-04
oat_r1p0_air50,1,0.5,0.01,900,3.322174e-02,1.328869e-01,-1.830454e+00,7.846550e-02,1.149143e-04
oat_r1p0_air50,1,0.5,0.01,925,3.502053e-02,1.400821e-01,-1.731668e+00,8.231190e-02,1.211364e-04
oat_r1p0_air50,1,0.5,0.01,950,3.603801e-02,1.441520e-01,-1.659311e+00,8.446520e-02,1.246559e-04
oat_r1p0_air50,1,0.5,0.01,975,3.661527e-02,1.464611e-01,-1.601518e+00,8.567640e-02,1.266526e-04
oat_r1p0_air50,1,0.5,0.01,1000,3.694760e-02,1.477904e-01,-1.551703e+00,8.636850e-02,1.278021e-04
oat_r1p0_air50,1,0.5,0.01,1025,3.714277e-02,1.485711e-01,-1.506257e+00,8.677220e-02,1.284773e-04
oat_r1p0_air50,1,0.5,0.01,1050,3.725998e-02,1.490399e-01,-1.463251e+00,8.701330e-02,1.288827e-04
oat_r1p0_air50,1,0.5,0.01,1075,3.733205e-02,1.493282e-01,-1.421593e+00,8.716060e-02,1.291320e-04
oat_r1p0_air50,1,0.5,0.01,1100,3.737744e-02,1.495098e-01,-1.380673e+00,8.725290e-02,1.292890e-04
oat_r1p0_air50,1,0.5,0.01,1125,3.740682e-02,1.496273e-01,-1.340146e+00,8.731230e-02,1.293906e-04
oat_r1p0_air50,1,0.5,0.01,1150,3.742643e-02,1.497057e-01,-1.299807e+00,8.735170e-02,1.294584e-04
oat_r1p0_air50,1,0.5,0.01,1175,3.744001e-02,1.497600e-01,-1.259533e+00,8.737890e-02,1.295054e-04
oat_r1p0_air50,1,0.5,0.01,1200,3.744999e-02,1.498000e-01,-1.219253e+00,8.739840e-02,1.295399e-04
oat_r1p0_air50,1,0.5,0.01,1225,3.745775e-02,1.498310e-01,-1.178924e+00,8.741350e-02,1.295668e-04
oat_r1p0_air50,1,0.5,0.01,1250,3.746430e-02,1.498572e-01,-1.138496e+00,8.742590e-02,1.295894e-04
oat_r1p0_air50,1,0.5,0.01,1275,3.747035e-02,1.498814e-01,-1.097968e+00,8.743710e-02,1.296103e-04
oat_r1p0_air50,1,0.5,0.01,1300,3.747634e-02,1.499054e-01,-1.057319e+00,8.744800e-02,1.296311e-04
oat_r1p0_air50,1,0.5,0.01,1325,3.748264e-02,1.499306e-01,-1.016538e+00,8.745920e-02,1.296529e-04
oat_r1p0_air50,1,0.5,0.01,1350,3.748963e-02,1.499585e-01,-9.756005e-01,8.747140e-02,1.296770e-04
oat_r1p0_air50,1,0.5,0.01,1375,3.749747e-02,1.499899e-01,-9.345120e-01,8.748510e-02,1.297042e-04
oat_r1p0_air50,1,0.5,0.01,1400,3.750647e-02,1.500259e-01,-8.932569e-01,8.750060e-02,1.297353e-04
oat_r1p0_air50,1,0.5,0.01,1425,3.751689e-02,1.500676e-01,-8.518218e-01,8.751850e-02,1.297713e-04
oat_r1p0_air50,1,0.5,0.01,1450,3.752898e-02,1.501159e-01,-8.101924e-01,8.753920e-02,1.298131e-04
oat_r1p0_air50,1,0.5,0.01,1475,3.754291e-02,1.501717e-01,-7.683517e-01,8.756300e-02,1.298613e-04
oat_r1p0_air50,1,0.5,0.01,1500,3.755908e-02,1.502363e-01,-7.262780e-01,8.759050e-02,1.299173e-04
oat_r1p0_air50,1,0.5,0.01,1525,3.757766e-02,1.503106e-01,-6.839491e-01,8.762210e-02,1.299815e-04
oat_r1p0_air50,1,0.5,0.01,1550,3.759898e-02,1.503959e-01,-6.413351e-01,8.765830e-02,1.300553e-04
oat_r1p0_air50,1,0.5,0.01,1575,3.762336e-02,1.504934e-01,-5.984042e-01,8.769960e-02,1.301396e-04
oat_r1p0_air50,1,0.5,0.01,1600,3.765114e-02,1.506045e-01,-5.551161e-01,8.774650e-02,1.302357e-04
oat_r1p0_air50,1,0.5,0.01,1625,3.768262e-02,1.507305e-01,-5.114246e-01,8.779970e-02,1.303446e-04
oat_r1p0_air50,1,0.5,0.01,1650,3.771824e-02,1.508729e-01,-4.672778e-01,8.785970e-02,1.304678e-04
oat_r1p0_air50,1,0.5,0.01,1675,3.775834e-02,1.510334e-01,-4.226147e-01,8.792710e-02,1.306065e-04
oat_r1p0_air50,1,0.5,0.01,1700,3.780338e-02,1.512135e-01,-3.773638e-01,8.800270e-02,1.307623e-04
oat_r1p0_air50,1,0.5,0.01,1725,3.785377e-02,1.514151e-01,-3.314452e-01,8.808710e-02,1.309366e-04
oat_r1p0_air50,1,0.5,0.01,1750,3.791002e-02,1.516401e-01,-2.847683e-01,8.818100e-02,1.311312e-04
oat_r1p0_air50,1,0.5,0.01,1775,3.797251e-02,1.518900e-01,-2.372285e-01,8.828510e-02,1.313473e-04
oat_r1p0_air50,1,0.5,0.01,1800,3.804183e-02,1.521673e-01,-1.887107e-01,8.840030e-02,1.315871e-04
oat_r1p0_air50,1,0.5,0.01,1825,3.811848e-02,1.524739e-01,-1.390816e-01,8.852730e-02,1.318522e-04
oat_r1p0_air50,1,0.5,0.01,1850,3.820299e-02,1.528119e-01,-8.819687e-02,8.866680e-02,1.321445e-04
oat_r1p0_air50,1,0.5,0.01,1875,3.829594e-02,1.531838e-01,-3.589311e-02,8.881980e-02,1.324661e-04
oat_r1p0_air50,1,0.5,0.01,1900,3.839795e-02,1.535918e-01,1.800975e-02,8.898710e-02,1.328189e-04
oat_r1p0_air50,1,0.5,0.01,1925,3.850957e-02,1.540383e-01,7.371006e-02,8.916940e-02,1.332050e-04
oat_r1p0_air50,1,0.5,0.01,1950,3.863141e-02,1.545257e-01,1.314256e-01,8.936760e-02,1.336265e-04
oat_r1p0_air50,1,0.5,0.01,1975,3.876414e-02,1.550566e-01,1.913955e-01,8.958250e-02,1.340856e-04
oat_r1p0_air50,1,0.5,0.01,2000,3.890834e-02,1.556334e-01,2.538775e-01,8.981490e-02,1.345844e-04
oat_r1p0_air50,1,0.5,0.01,2025,3.906474e-02,1.562590e-01,3.191537e-01,9.006560e-02,1.351254e-04
oat_r1p0_air50,1,0.5,0.01,2050,3.923388e-02,1.569355e-01,3.875254e-01,9.033530e-02,1.357104e-04
oat_r1p0_air50,1,0.5,0.01,2075,3.941648e-02,1.576659e-01,4.593181e-01,9.062470e-02,1.363420e-04
oat_r1p0_air50,1,0.5,0.01,2100,3.961313e-02,1.584525e-01,5.348788e-01,9.093440e-02,1.370222e-04
oat_r1p0_air50,1,0.5,0.01,2125,3.982443e-02,1.592977e-01,6.145756e-01,9.126500e-02,1.377531e-04
oat_r1p0_air50,1,0.5,0.01,2150,4.005098e-02,1.602039e-01,6.987969e-01,9.161680e-02,1.385368e-04
oat_r1p0_air50,1,0.5,0.01,2175,4.029334e-02,1.611734e-01,7.879520e-01,9.199040e-02,1.393751e-04
oat_r1p0_air50,1,0.5,0.01,2200,4.055205e-02,1.622082e-01,8.824676e-01,9.238580e-02,1.402700e-04
oat_r1p0_air50,1,0.5,0.01,2225,4.082754e-02,1.633102e-01,9.827864e-01,9.280320e-02,1.412229e-04
oat_r1p0_air50,1,0.5,0.01,2250,4.112026e-02,1.644810e-01,1.089360e+00,9.324260e-02,1.422354e-04
oat_r1p0_air50,1,0.5,0.01,2275,4.143058e-02,1.657223e-01,1.202662e+00,9.370380e-02,1.433088e-04
oat_r1p0_air50,1,0.5,0.01,2300,4.175880e-02,1.670352e-01,1.323149e+00,9.418660e-02,1.444441e-04
oat_r1p0_air50,1,0.5,0.01,2325,4.210515e-02,1.684206e-01,1.451306e+00,9.469050e-02,1.456422e-04
oat_r1p0_air50,1,0.5,0.01,2350,4.246989e-02,1.698795e-01,1.587590e+00,9.521510e-02,1.469038e-04
oat_r1p0_air50,1,0.5,0.01,2375,4.285321e-02,1.714128e-01,1.732463e+00,9.575990e-02,1.482297e-04
oat_r1p0_air50,1,0.5,0.01,2400,4.325533e-02,1.730213e-01,1.886366e+00,9.632440e-02,1.496206e-04
oat_r1p0_air50,1,0.5,0.01,2425,4.367655e-02,1.747062e-01,2.049724e+00,9.690850e-02,1.510777e-04
oat_r1p0_air50,1,0.5,0.01,2450,4.411739e-02,1.764695e-01,2.222933e+00,9.751210e-02,1.526025e-04
oat_r1p0_air50,1,0.5,0.01,2475,4.457858e-02,1.783143e-01,2.406362e+00,9.813600e-02,1.541978e-04
oat_r1p0_air50,1,0.5,0.01,2500,4.506145e-02,1.802458e-01,2.600357e+00,9.878180e-02,1.558680e-04
oat_r1p0_air50,1,0.5,0.01,2525,4.556799e-02,1.822720e-01,2.805236e+00,9.945240e-02,1.576202e-04
oat_r1p0_air50,1,0.5,0.01,2550,4.610139e-02,1.844056e-01,3.021315e+00,1.001530e-01,1.594652e-04
oat_r1p0_air50,1,0.5,0.01,2575,4.666638e-02,1.866655e-01,3.248926e+00,1.008900e-01,1.614195e-04
oat_r1p0_air50,1,0.5,0.01,2600,4.727003e-02,1.890801e-01,3.488443e+00,1.016760e-01,1.635075e-04
oat_r1p0_air50,1,0.5,0.01,2625,4.792242e-02,1.916897e-01,3.740365e+00,1.025270e-01,1.657642e-04
oat_r1p0_air50,1,0.5,0.01,2650,4.863816e-02,1.945527e-01,4.005399e+00,1.034650e-01,1.682399e-04
oat_r1p0_air50,1,0.5,0.01,2675,4.943761e-02,1.977504e-01,4.284545e+00,1.045200e-01,1.710052e-04
oat_r1p0_air50,1,0.5,0.01,2700,5.034792e-02,2.013917e-01,4.578633e+00,1.057360e-01,1.741540e-04
oat_r1p0_air50,1,0.5,0.01,2725,5.140686e-02,2.056274e-01,4.888994e+00,1.071690e-01,1.778169e-04
oat_r1p0_air50,1,0.5,0.01,2750,5.267044e-02,2.106818e-01,5.219872e+00,1.088920e-01,1.821876e-04
oat_r1p0_air50,1,0.5,0.01,2775,5.421298e-02,2.168519e-01,5.575898e+00,1.110060e-01,1.875233e-04
oat_r1p0_air50,1,0.5,0.01,2800,5.613701e-02,2.245480e-01,5.963786e+00,1.136390e-01,1.941785e-04
oat_r1p0_air50,1,0.5,0.01,2825,5.858522e-02,2.343409e-01,6.393185e+00,1.169570e-01,2.026469e-04
oat_r1p0_air50,1,0.5,0.01,2850,6.175897e-02,2.470359e-01,6.877966e+00,1.211790e-01,2.136249e-04
oat_r1p0_air50,1,0.5,0.01,2875,6.593100e-02,2.637240e-01,7.427262e+00,1.265850e-01,2.280560e-04
oat_r1p0_air50,1,0.5,0.01,2900,7.153463e-02,2.861385e-01,8.072668e+00,1.335380e-01,2.474390e-04
oat_r1p0_air50,1,0.5,0.01,2925,7.922973e-02,3.169189e-01,8.856963e+00,1.425110e-01,2.740565e-04
oat_r1p0_air50,1,0.5,0.01,2950,9.001779e-02,3.600712e-01,9.803345e+00,1.541150e-01,3.113725e-04
oat_r1p0_air50,1,0.5,0.01,2975,1.057212e-01,4.228846e-01,1.100298e+01,1.691530e-01,3.656906e-04
oat_r1p0_air50,1,0.5,0.01,3000,1.296855e-01,5.187420e-01,1.254854e+01,1.886830e-01,4.485835e-04
oat_r1p0_air50,1,0.5,0.01,3025,1.690401e-01,6.761605e-01,1.458347e+01,2.141200e-01,5.847116e-04
oat_r1p0_air50,1,0.5,0.01,3050,2.421215e-01,9.684860e-01,1.734208e+01,2.473830e-01,8.375008e-04
oat_r1p0_air50,1,0.5,0.01,3075,4.139332e-01,1.655733e+00,2.115192e+01,2.911320e-01,1.431799e-03
oat_r1p0_air50,1,0.5,0.01,3100,1.188127e+00,4.752508e+00,2.662548e+01,3.491430e-01,4.109744e-03
oat_r1p0_air50,1,0.5,0.01,3125,3.664140e+00,1.000000e+01,2.919600e+01,4.269620e-01,1.267430e-02
oat_r1p0_air50,1,0.5,0.01,3150,5.879910e+00,1.000000e+01,2.962560e+01,5.330620e-01,2.033867e-02
oat_r1p0_air50,1,0.5,0.01,3175,8.983430e+00,1.000000e+01,2.993160e+01,6.810790e-01,3.107378e-02
oat_r1p0_air50,1,0.5,0.01,3200,1.346970e+01,1.000000e+01,3.011850e+01,8.944670e-01,4.659184e-02
oat_r1p0_air50,1,0.5,0.01,3225,2.026420e+01,1.000000e+01,3.019680e+01,1.217310e+00,7.009409e-02
oat_r1p0_air50,1,0.5,0.01,3250,3.132450e+01,1.000000e+01,3.018080e+01,1.743460e+00,1.083518e-01
oat_r1p0_air50,1,0.5,0.01,3275,5.163730e+01,1.000000e+01,3.008730e+01,2.714190e+00,1.786140e-01
oat_r1p0_air50,1,0.5,0.01,3300,9.878650e+01,1.000000e+01,2.993280e+01,4.992130e+00,3.417036e-01
oat_r1p0_air50,1,0.5,0.01,3325,3.108390e+02,1.000000e+01,2.973170e+01,1.554250e+01,1.075195e+00
oat_r1p0_air50,1,0.5,0.01,3350,1.000000e+03,1.000000e+01,2.980740e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3375,1.000000e+03,1.000000e+01,3.009550e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3400,1.000000e+03,1.000000e+01,3.040600e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3425,1.000000e+03,1.000000e+01,3.074110e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3450,1.000000e+03,1.000000e+01,3.110310e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3475,1.000000e+03,1.000000e+01,3.149470e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3500,1.000000e+03,1.000000e+01,3.191850e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3525,1.000000e+03,1.000000e+01,3.237740e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3550,1.000000e+03,1.000000e+01,3.287430e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3575,1.000000e+03,1.000000e+01,3.341240e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3600,1.000000e+03,1.000000e+01,3.399490e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3625,1.000000e+03,1.000000e+01,3.462510e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3650,1.000000e+03,1.000000e+01,3.530620e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3675,1.000000e+03,1.000000e+01,3.604150e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3700,1.000000e+03,1.000000e+01,3.683380e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3725,1.000000e+03,1.000000e+01,3.768560e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3750,1.000000e+03,1.000000e+01,3.859870e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3775,1.000000e+03,1.000000e+01,3.957430e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3800,1.000000e+03,1.000000e+01,4.061220e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3825,1.000000e+03,1.000000e+01,4.171080e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3850,1.000000e+03,1.000000e+01,4.286690e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3875,1.000000e+03,1.000000e+01,4.407530e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3900,1.000000e+03,1.000000e+01,4.532860e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3925,1.000000e+03,1.000000e+01,4.661710e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3950,1.000000e+03,1.000000e+01,4.792910e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,3975,1.000000e+03,1.000000e+01,4.925130e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,0.01,4000,1.000000e+03,1.000000e+01,5.056890e+01,2.000000e+02,3.459011e+00
oat_r1p0_air50,1,0.5,1,300,0.000000e+00,0.000000e+00,-5.850830e+00,0.000000e+00,0.000000e+00
oat_r1p0_air50,1,0.5,1,325,0.000000e+00,0.000000e+00,-5.816390e+00,0.000000e+00,0.000000e+00
