P_atm,Tw[K],B'c,hw[MJ/kg],N,O,NO,N2,O2,C,C2,C3,CN,CO,CO2,Si,Si2,Si3,SiO,SiO2,SiN,Si2N,SiC,SiC2,Si2C,C(gr),Si(cr),Si(L),SiC(b),SiC(L),SiO2(a-qz),SiO2(b-qz),SiO2(b-crt),SiO2(L)
10,2.200000e+03,2.209490e-01,1.009470e+00,3.250600e-09,2.372190e-10,7.114010e-09,6.816520e-01,7.703820e-14,1.925500e-11,3.300030e-13,4.858620e-13,2.176440e-07,1.701790e-01,2.484210e-05,3.327690e-05,1.624480e-06,4.090270e-07,1.480820e-01,1.476550e-06,4.154290e-06,1.464610e-05,2.569520e-10,1.224210e-07,5.715440e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00
10,2.225000e+03,2.897070e-01,9.360890e-01,4.273550e-09,3.187880e-10,8.458110e-09,6.528490e-01,1.016240e-13,2.912450e-11,5.191850e-13,7.417920e-13,2.705540e-07,1.768780e-01,2.501890e-05,4.682470e-05,2.630750e-06,7.281530e-07,1.701600e-01,1.708660e-06,5.578400e-06,2.085450e-05,4.173150e-10,1.814630e-07,8.825430e-06,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.250000e+03,2.838430e-01,9.662050e-01,5.703630e-09,3.893840e-10,9.360250e-09,6.528330e-01,1.115190e-13,4.821970e-11,9.867900e-13,1.512320e-12,3.776260e-07,1.856330e-01,2.329520e-05,5.918420e-05,3.452750e-06,9.488300e-07,1.614020e-01,1.493110e-06,6.879220e-06,2.464990e-05,6.703830e-10,2.945060e-07,1.221270e-05,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.275000e+03,2.781580e-01,9.966910e-01,7.564410e-09,4.724310e-10,1.031130e-08,6.528130e-01,1.215570e-13,7.894950e-11,1.848950e-12,3.034390e-12,5.231850e-07,1.941360e-01,2.162190e-05,7.441650e-05,4.503750e-06,1.228880e-06,1.528940e-01,1.302430e-06,8.443830e-06,2.902450e-05,1.065580e-09,4.728010e-07,1.677440e-05,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.300000e+03,2.726720e-01,1.027560e+00,9.971200e-09,5.695350e-10,1.130990e-08,6.527880e-01,1.316650e-13,1.278770e-10,3.416860e-12,5.995010e-12,7.196780e-07,2.023570e-01,2.001140e-05,9.309780e-05,5.839770e-06,1.582230e-06,1.446650e-01,1.134370e-06,1.031750e-05,3.404910e-05,1.676520e-09,7.510980e-07,2.287420e-05,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.325000e+03,2.674050e-01,1.058820e+00,1.306630e-08,6.824270e-10,1.235450e-08,6.527580e-01,1.417740e-13,2.049760e-10,6.230550e-12,1.166860e-11,9.831320e-07,2.102740e-01,1.847350e-05,1.159010e-04,7.528610e-06,2.025610e-06,1.367380e-01,9.867300e-07,1.255200e-05,3.980040e-05,2.611750e-09,1.181130e-06,3.097510e-05,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.350000e+03,2.623700e-01,1.090490e+00,1.702450e-08,8.129730e-10,1.344360e-08,6.527220e-01,1.518200e-13,3.252580e-10,1.121520e-11,2.238530e-11,1.334050e-06,2.178680e-01,1.701500e-05,1.436090e-04,9.651870e-06,2.578980e-06,1.291300e-01,8.574290e-07,1.520580e-05,4.636190e-05,4.029880e-09,1.839180e-06,4.166240e-05,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.375000e+03,2.575810e-01,1.122610e+00,2.205920e-08,9.631730e-10,1.457560e-08,6.526780e-01,1.617460e-13,5.110990e-10,1.993640e-11,4.234740e-11,1.798510e-06,2.251270e-01,1.564040e-05,1.771280e-04,1.230740e-05,3.266060e-06,1.218530e-01,7.444860e-07,1.834520e-05,5.382390e-05,6.160600e-09,2.836690e-06,5.567180e-05,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.400000e+03,2.530460e-01,1.155190e+00,2.842960e-08,1.135170e-09,1.574900e-08,6.526250e-01,1.715020e-13,7.955490e-10,3.501200e-11,7.903090e-11,2.409460e-06,2.320450e-01,1.435200e-05,2.175030e-04,1.561160e-05,4.114880e-06,1.149130e-01,6.460610e-07,2.204480e-05,6.228360e-05,9.333650e-09,4.335030e-06,7.392240e-05,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.425000e+03,2.487730e-01,1.188280e+00,3.644940e-08,1.331230e-09,1.696230e-08,6.525600e-01,1.810460e-13,1.226990e-09,6.076890e-11,1.455660e-10,3.208320e-06,2.386160e-01,1.315020e-05,2.659370e-04,1.970310e-05,5.158440e-06,1.083140e-01,5.604560e-07,2.638860e-05,7.184580e-05,1.401840e-08,6.565820e-06,9.755550e-05,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.450000e+03,2.447690e-01,1.221930e+00,4.649620e-08,1.553810e-09,1.821380e-08,6.524810e-01,1.903400e-13,1.875640e-09,1.042790e-10,2.647200e-10,4.246860e-06,2.448430e-01,1.203420e-05,3.238050e-04,2.474510e-05,6.435410e-06,1.020520e-01,4.861280e-07,3.147040e-05,8.262280e-05,2.087760e-08,9.858780e-06,1.279810e-04,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.475000e+03,2.410400e-01,1.256210e+00,5.902220e-08,1.805470e-09,1.950210e-08,6.523860e-01,1.993570e-13,2.842570e-09,1.769750e-10,4.755010e-10,5.589430e-06,2.507270e-01,1.100170e-05,3.926770e-04,3.093010e-05,7.990870e-06,9.612480e-02,4.216790e-07,3.739470e-05,9.473450e-05,3.083970e-08,1.467940e-05,1.669310e-04,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.500000e+03,2.375910e-01,1.291200e+00,7.456710e-08,2.088950e-09,2.082570e-08,6.522700e-01,2.080720e-13,4.272040e-09,2.971480e-10,8.439410e-10,7.315610e-06,2.562750e-01,1.004950e-05,4.743370e-04,3.848330e-05,9.877250e-06,9.052360e-02,3.658540e-07,4.427800e-05,1.083090e-04,4.519520e-08,2.168000e-05,2.165220e-04,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.525000e+03,2.344290e-01,1.327000e+00,9.377190e-08,2.407150e-09,2.218320e-08,6.521310e-01,2.164680e-13,6.368430e-09,4.937620e-10,1.480560e-09,9.523300e-06,2.614930e-01,9.174010e-06,5.708070e-04,4.766750e-05,1.215520e-05,8.523940e-02,3.175400e-07,5.224910e-05,1.234830e-04,6.572520e-08,3.176710e-05,2.793270e-04,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.550000e+03,2.315630e-01,1.363750e+00,1.173950e-07,2.763100e-09,2.357320e-08,6.519620e-01,2.245320e-13,9.419020e-09,8.122320e-10,2.568260e-09,1.233240e-05,2.663910e-01,8.370870e-06,6.843690e-04,5.878820e-05,1.489450e-05,8.026110e-02,2.757480e-07,6.145050e-05,1.404000e-04,9.486960e-08,4.619190e-05,3.584590e-04,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.575000e+03,2.290050e-01,1.401600e+00,1.463290e-07,3.160010e-09,2.499420e-08,6.517580e-01,2.322530e-13,1.382470e-08,1.323080e-09,4.406530e-09,1.588880e-05,2.709780e-01,7.635640e-06,8.175960e-04,7.219910e-05,1.817560e-05,7.557650e-02,2.396090e-07,7.203880e-05,1.592120e-04,1.359480e-07,6.666900e-05,4.576680e-04,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.600000e+03,2.267690e-01,1.440760e+00,1.816220e-07,3.601230e-09,2.644460e-08,6.515120e-01,2.396250e-13,2.014070e-08,2.134820e-09,7.480620e-09,2.036960e-05,2.752620e-01,6.963710e-06,9.733700e-04,8.830800e-05,2.209030e-05,7.117240e-02,2.083600e-07,8.418600e-05,1.800820e-04,1.934460e-07,9.553100e-05,5.814470e-04,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.625000e+03,2.248750e-01,1.481460e+00,2.244980e-07,4.090260e-09,2.792270e-08,6.512160e-01,2.466440e-13,2.913120e-08,3.412890e-09,1.256880e-08,2.598840e-05,2.792550e-01,6.350450e-06,1.154920e-03,1.075840e-04,2.674330e-05,6.703510e-02,1.813360e-07,9.808050e-05,2.031770e-04,2.733860e-07,1.359310e-04,7.351570e-04,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.650000e+03,2.233480e-01,1.524020e+00,2.763810e-07,4.630720e-09,2.942690e-08,6.508580e-01,2.533050e-13,4.184030e-08,5.407340e-09,2.090680e-08,3.300200e-05,2.829630e-01,5.791320e-06,1.365850e-03,1.305630e-04,3.225350e-05,6.315040e-02,1.579580e-07,1.139270e-04,2.286750e-04,3.838020e-07,1.921020e-04,9.251680e-04,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.675000e+03,2.222220e-01,1.568780e+00,3.389240e-07,5.226380e-09,3.095510e-08,6.504270e-01,2.596050e-13,5.968560e-08,8.492840e-09,3.443890e-08,4.171710e-05,2.863960e-01,5.281930e-06,1.610170e-03,1.578600e-04,3.875580e-05,5.950440e-02,1.377240e-07,1.319490e-04,2.567590e-04,5.353430e-07,2.696930e-04,1.159020e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.700000e+03,2.215380e-01,1.616200e+00,4.140320e-07,5.881090e-09,3.250480e-08,6.499080e-01,2.655390e-13,8.457930e-08,1.322620e-08,5.619420e-08,5.249910e-05,2.895590e-01,4.818080e-06,1.892330e-03,1.901720e-04,4.640230e-05,5.608300e-02,1.202000e-07,1.523870e-04,2.876220e-04,7.420460e-07,3.761950e-04,1.445580e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.725000e+03,2.213510e-01,1.666820e+00,5.038990e-07,6.598770e-09,3.407340e-08,6.492840e-01,2.711000e-13,1.190850e-07,2.042850e-08,9.085110e-08,6.578100e-05,2.924570e-01,4.395780e-06,2.217240e-03,2.282890e-04,5.536410e-05,5.287230e-02,1.050100e-07,1.755020e-04,3.214590e-04,1.022300e-06,5.214790e-04,1.795270e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.750000e+03,2.217280e-01,1.721290e+00,6.110340e-07,7.383370e-09,3.565760e-08,6.485320e-01,2.762800e-13,1.666200e-07,3.130040e-08,1.455710e-07,8.207360e-05,2.950930e-01,4.011300e-06,2.590350e-03,2.731070e-04,6.583330e-05,4.985870e-02,9.182890e-08,2.015730e-04,3.584750e-04,1.400060e-06,7.184870e-04,2.220280e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.775000e+03,2.227520e-01,1.780420e+00,7.383000e-07,8.238800e-09,3.725350e-08,6.476260e-01,2.810640e-13,2.317100e-07,4.758500e-08,2.312210e-07,1.019770e-04,2.974660e-01,3.661140e-06,3.017650e-03,3.256350e-04,7.802490e-05,4.702900e-02,8.037930e-08,2.308970e-04,3.988750e-04,1.906360e-06,9.840770e-04,2.734780e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.800000e+03,2.245300e-01,1.845160e+00,8.889470e-07,9.168900e-09,3.885610e-08,6.465360e-01,2.854340e-13,3.203190e-07,7.179410e-08,3.641600e-07,1.261910e-04,2.995720e-01,3.342060e-06,3.505700e-03,3.870060e-04,9.217840e-05,4.437050e-02,7.042040e-08,2.637930e-04,4.428680e-04,2.581200e-06,1.340100e-03,3.355240e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.825000e+03,2.271930e-01,1.916690e+00,1.066640e-06,1.017730e-08,4.045950e-08,6.452240e-01,2.893650e-13,4.402600e-07,1.075210e-07,5.688100e-07,1.555320e-04,3.014050e-01,3.051070e-06,4.061720e-03,4.584940e-04,1.085600e-04,4.187070e-02,6.174570e-08,3.005930e-04,4.906600e-04,3.475860e-06,1.814730e-03,4.100670e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.850000e+03,2.309020e-01,1.996410e+00,1.275520e-06,1.126720e-08,4.205650e-08,6.436440e-01,2.928220e-13,6.017120e-07,1.598700e-07,8.813450e-07,1.909410e-04,3.029530e-01,2.785390e-06,4.693590e-03,5.415190e-04,1.274670e-04,3.951780e-02,5.417740e-08,3.416490e-04,5.424550e-04,4.655740e-06,2.444080e-03,4.993000e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.875000e+03,2.358600e-01,2.086000e+00,1.520170e-06,1.244150e-08,4.363810e-08,6.417410e-01,2.957620e-13,8.178730e-07,2.360440e-07,1.354940e-06,2.335050e-04,3.041980e-01,2.542500e-06,5.409920e-03,6.376660e-04,1.492250e-04,3.730010e-02,4.756290e-08,3.873230e-04,5.984480e-04,6.203840e-06,3.274230e-03,6.057400e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.900000e+03,2.423170e-01,2.187470e+00,1.805710e-06,1.370220e-08,4.519310e-08,6.394500e-01,2.981300e-13,1.105760e-06,3.461360e-07,2.067170e-06,2.844610e-04,3.051170e-01,2.320040e-06,6.220080e-03,7.487000e-04,1.741950e-04,3.520650e-02,4.177070e-08,4.379870e-04,6.588190e-04,8.225020e-06,4.363710e-03,7.322700e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.925000e+03,2.505840e-01,2.303230e+00,2.137760e-06,1.505030e-08,4.670800e-08,6.366900e-01,2.998540e-13,1.487230e-06,5.042060e-07,3.130410e-06,3.452160e-04,3.056790e-01,2.115880e-06,7.134230e-03,8.765770e-04,2.027760e-04,3.322610e-02,3.668770e-08,4.940150e-04,7.237280e-04,1.085110e-05,5.786450e-03,8.821760e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.950000e+03,2.610490e-01,2.436100e+00,2.522470e-06,1.648540e-08,4.816570e-08,6.333650e-01,3.008490e-13,1.990160e-06,7.297040e-07,4.706240e-06,4.173530e-04,3.058440e-01,1.928070e-06,8.163430e-03,1.023460e-03,2.354050e-04,3.134840e-02,3.221670e-08,5.557750e-04,7.933020e-04,1.424710e-05,7.635440e-03,1.059200e-02,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,2.975000e+03,2.741970e-01,2.589400e+00,2.966420e-06,1.800540e-08,4.954560e-08,6.293610e-01,3.010080e-13,2.650010e-06,1.049390e-06,7.025480e-06,5.026390e-04,3.055610e-01,1.754790e-06,9.319610e-03,1.191750e-03,2.725580e-04,2.956300e-02,2.827400e-08,6.236180e-04,8.676260e-04,1.861860e-05,1.002710e-02,1.267570e-02,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,3.000000e+03,2.906400e-01,2.767000e+00,3.476630e-06,1.960540e-08,5.082220e-08,6.245380e-01,3.002020e-13,3.511660e-06,1.499830e-06,1.041560e-05,6.030170e-04,3.047680e-01,1.594410e-06,1.061570e-02,1.384060e-03,3.147610e-04,2.785980e-02,2.478720e-08,6.978600e-04,9.467220e-04,2.422060e-05,1.310650e-02,1.512100e-02,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,3.025000e+03,3.111520e-01,2.973340e+00,4.060390e-06,2.127730e-08,5.196430e-08,6.187290e-01,2.982780e-13,4.631620e-06,2.130740e-06,1.533800e-05,7.205970e-04,3.033860e-01,1.445410e-06,1.206560e-02,1.603310e-03,3.625830e-04,2.622860e-02,2.169440e-08,7.787630e-04,1.030530e-03,3.136820e-05,1.705380e-02,1.798180e-02,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,3.050000e+03,3.367230e-01,3.213460e+00,4.725070e-06,2.300870e-08,5.293410e-08,6.117350e-01,2.950530e-13,6.080780e-06,3.009300e-06,2.243900e-05,8.576270e-04,3.013210e-01,1.306440e-06,1.368430e-02,1.852660e-03,4.166450e-04,2.465940e-02,1.894180e-08,8.665010e-04,1.118880e-03,4.044910e-05,2.209160e-02,2.131890e-02,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,3.075000e+03,3.686320e-01,3.493030e+00,5.477800e-06,2.478140e-08,5.368570e-08,6.033160e-01,2.903160e-13,7.947670e-06,4.225820e-06,3.261790e-05,1.016430e-03,2.984550e-01,1.176220e-06,1.548780e-02,2.135600e-03,4.776230e-04,2.314190e-02,1.648360e-08,9.611230e-04,1.211460e-03,5.193850e-05,2.849370e-02,2.520030e-02,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,3.100000e+03,4.085570e-01,3.818230e+00,6.325000e-06,2.656980e-08,5.416390e-08,5.931860e-01,2.838230e-13,1.034240e-05,5.900980e-06,4.711880e-05,1.199310e-03,2.946470e-01,1.053660e-06,1.749350e-02,2.455910e-03,5.462480e-04,2.166590e-02,1.428000e-08,1.062500e-03,1.307750e-03,6.641620e-05,3.659600e-02,2.970230e-02,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,3.125000e+03,4.523380e-01,4.151220e+00,7.281010e-06,2.888600e-08,5.542190e-08,5.824920e-01,2.860340e-13,1.316540e-05,7.909330e-06,6.414270e-05,1.385410e-03,2.901230e-01,9.571340e-07,1.971980e-02,2.817740e-03,6.233100e-04,2.061090e-02,1.277680e-08,1.171740e-03,1.408770e-03,8.309880e-05,4.517550e-02,3.429540e-02,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,3.150000e+03,5.046990e-01,4.520300e+00,8.348870e-06,3.133110e-08,5.653540e-08,5.702280e-01,2.876460e-13,1.665320e-05,1.049910e-05,8.623540e-05,1.590060e-03,2.847250e-01,8.668550e-07,2.218650e-02,3.225590e-03,7.096650e-04,1.960170e-02,1.142840e-08,1.287970e-03,1.513110e-03,1.033390e-04,5.530150e-02,3.940400e-02,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,3.175000e+03,5.686490e-01,4.934170e+00,9.531960e-06,3.379620e-08,5.728270e-08,5.559630e-01,2.867970e-13,2.098490e-05,1.387180e-05,1.153560e-04,1.816840e-03,2.782890e-01,7.795900e-07,2.491470e-02,3.684350e-03,8.062330e-04,1.857630e-02,1.015330e-08,1.410470e-03,1.619670e-03,1.280480e-04,6.746700e-02,4.516380e-02,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,3.200000e+03,6.472890e-01,5.396120e+00,1.083160e-05,3.622530e-08,5.757610e-08,5.393960e-01,2.830320e-13,2.634520e-05,1.824420e-05,1.535560e-04,2.065970e-03,2.706590e-01,6.950020e-07,2.792670e-02,4.199320e-03,9.140040e-04,1.752750e-02,8.944190e-09,1.538270e-03,1.727160e-03,1.581130e-04,8.203560e-02,5.164290e-02,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,3.225000e+03,7.448580e-01,5.908990e+00,1.224450e-05,3.854350e-08,5.731610e-08,5.201840e-01,2.758720e-13,3.295500e-05,2.388800e-05,2.034290e-04,2.336790e-03,2.616600e-01,6.128570e-07,3.124660e-02,4.776240e-03,1.034040e-03,1.644770e-02,7.795300e-09,1.669910e-03,1.833840e-03,1.945710e-04,9.942720e-02,5.891510e-02,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,3.250000e+03,8.673000e-01,6.474970e+00,1.376080e-05,4.065330e-08,5.639220e-08,4.979420e-01,2.648400e-13,4.107720e-05,3.114160e-05,2.682440e-04,2.627370e-03,2.510950e-01,5.330430e-07,3.489980e-02,5.421310e-03,1.167490e-03,1.532860e-02,6.702820e-09,1.803240e-03,1.937420e-03,2.386380e-04,1.201250e-01,6.705970e-02,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,3.275000e+03,1.023230e+00,7.095390e+00,1.536070e-05,4.242810e-08,5.468430e-08,4.722310e-01,2.494940e-13,5.102430e-05,4.042530e-05,3.521010e-04,2.933890e-03,2.387370e-01,4.555930e-07,3.891310e-02,6.141190e-03,1.315560e-03,1.416120e-02,5.664940e-09,1.935170e-03,2.034790e-03,2.917330e-04,1.446840e-01,7.616220e-02,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,3.300000e+03,1.225650e+00,7.770500e+00,1.701030e-05,4.370620e-08,5.206710e-08,4.425620e-01,2.294830e-13,6.316610e-05,5.225870e-05,4.601170e-04,3.249770e-03,2.243300e-01,3.807190e-07,4.331520e-02,6.943080e-03,1.479560e-03,1.293610e-02,4.682140e-09,2.061350e-03,2.121820e-03,3.555100e-04,1.737390e-01,8.631410e-02,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,3.325000e+03,1.495120e+00,8.499310e+00,1.865420e-05,4.428260e-08,4.841700e-08,4.083840e-01,2.046310e-13,7.793920e-05,6.728220e-05,5.986590e-04,3.564400e-03,2.075850e-01,3.088500e-07,4.813620e-02,7.834710e-03,1.660880e-03,1.164290e-02,3.757550e-09,2.175600e-03,2.192880e-03,4.318840e-04,2.080150e-01,9.761380e-02,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,3.350000e+03,1.866260e+00,9.279420e+00,2.020560e-05,4.389930e-08,4.362510e-08,3.690810e-01,1.750530e-13,9.585710e-05,8.628140e-05,7.756140e-04,3.861060e-03,1.881800e-01,2.406810e-07,5.340800e-02,8.824360e-03,1.861010e-03,1.027050e-02,2.897400e-09,2.269140e-03,2.240250e-03,5.230740e-04,2.483380e-01,1.101660e-01,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,3.375000e+03,2.402300e+00,1.010700e+01,2.152780e-05,4.223410e-08,3.761890e-08,3.239720e-01,1.413250e-13,1.175230e-04,1.102170e-04,1.000710e-03,4.113580e-03,1.657480e-01,1.772330e-07,5.916440e-02,9.920920e-03,2.081510e-03,8.806920e-03,2.111610e-09,2.329140e-03,2.252950e-03,6.316400e-04,2.956450e-01,1.240840e-01,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,3.400000e+03,3.232270e+00,1.097650e+01,2.240260e-05,3.888720e-08,3.040000e-08,2.723070e-01,1.047150e-13,1.436410e-04,1.402600e-04,1.285910e-03,4.280210e-03,1.398850e-01,1.199330e-07,6.544090e-02,1.113390e-02,2.324050e-03,7.239350e-03,1.414490e-09,2.336230e-03,2.214650e-03,7.605280e-04,3.510010e-01,1.394860e-01,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,3.425000e+03,4.549540e+00,1.182520e+01,2.266330e-05,3.414940e-08,2.283330e-08,2.170990e-01,7.071640e-14,1.739900e-04,1.757160e-04,1.616580e-03,4.303310e-03,1.120530e-01,7.361910e-08,7.227480e-02,1.247340e-02,2.590410e-03,5.684590e-03,8.648200e-10,2.279150e-03,2.117920e-03,9.076750e-04,4.106620e-01,1.555660e-01,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,3.450000e+03,6.807760e+00,1.261630e+01,2.205990e-05,2.809340e-08,1.549560e-08,1.608140e-01,4.199030e-14,2.084290e-04,2.158000e-04,1.975620e-03,4.128840e-03,8.349870e-02,3.945960e-08,7.970530e-02,1.395030e-02,2.882460e-03,4.188110e-03,4.655650e-10,2.140390e-03,1.950230e-03,1.071540e-03,4.714750e-01,1.717720e-01,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
10,3.475000e+03,1.227110e+01,1.341790e+01,1.948450e-05,1.915790e-08,7.928610e-09,9.842930e-02,1.716480e-14,2.490280e-04,2.642250e-04,2.407140e-03,3.595300e-03,5.164720e-02,1.458150e-08,8.777380e-02,1.557610e-02,3.202190e-03,2.561670e-03,1.727790e-10,1.824820e-03,1.630710e-03,1.261880e-03,5.401880e-01,1.893690e-01,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
